"","frci","Band_7","Band_6","Band_5","Band_4","Band_3","Band_2","cluster"
"6136",0.696,0.128,0.229,0.429,0.063,0.088,0.073,1
"6137",0.678,0.1,0.207,0.404,0.043,0.067,0.05,1
"6138",0.641,0.1,0.199,0.389,0.039,0.062,0.049,1
"6139",0.662,0.11,0.192,0.377,0.075,0.098,0.083,1
"6140",0.602,0.116,0.242,0.481,0.033,0.064,0.035,1
"6141",0.636,0.116,0.207,0.344,0.049,0.06,0.053,1
"6142",0.61,0.132,0.242,0.398,0.057,0.075,0.057,1
"6143",0.688,0.149,0.272,0.514,0.075,0.107,0.089,1
"6144",0.659,0.113,0.191,0.334,0.064,0.082,0.071,1
"6145",0.682,0.103,0.218,0.441,0.05,0.076,0.055,1
"6146",0.638,0.102,0.222,0.478,0.03,0.056,0.032,1
"6147",0.649,0.104,0.197,0.389,0.053,0.069,0.064,1
"6148",0.651,0.101,0.17,0.324,0.058,0.073,0.065,1
"6149",0.687,0.097,0.168,0.343,0.075,0.096,0.084,1
"6150",0.676,0.11,0.215,0.417,0.05,0.075,0.055,1
"6151",0.664,0.196,0.289,0.398,0.119,0.126,0.115,1
"6152",0.635,0.105,0.213,0.426,0.044,0.068,0.051,1
"6153",0.699,0.096,0.187,0.353,0.04,0.062,0.049,1
"6154",0.639,0.083,0.166,0.357,0.042,0.058,0.053,1
"6155",0.633,0.099,0.193,0.389,0.045,0.063,0.051,1
"6156",0.626,0.094,0.187,0.376,0.04,0.063,0.048,1
"6157",0.673,0.104,0.214,0.422,0.036,0.063,0.038,1
"6158",0.676,0.105,0.196,0.388,0.066,0.086,0.081,1
"6159",0.626,0.138,0.257,0.424,0.05,0.075,0.057,1
"6160",0.666,0.092,0.173,0.338,0.05,0.071,0.061,1
"6161",0.671,0.092,0.185,0.408,0.038,0.06,0.048,1
"6162",0.656,0.111,0.223,0.458,0.046,0.068,0.057,1
"6163",0.608,0.185,0.305,0.41,0.072,0.085,0.061,1
"6164",0.606,0.124,0.263,0.504,0.036,0.076,0.034,1
"6165",0.604,0.084,0.164,0.323,0.044,0.059,0.056,1
"6166",0.605,0.125,0.24,0.484,0.058,0.091,0.069,1
"6167",0.648,0.205,0.313,0.395,0.112,0.133,0.101,1
"6168",0.631,0.151,0.273,0.478,0.071,0.101,0.082,1
"6169",0.603,0.148,0.26,0.37,0.059,0.073,0.058,1
"6170",0.602,0.166,0.291,0.379,0.065,0.075,0.061,1
"6171",0.668,0.109,0.208,0.397,0.039,0.063,0.05,1
"6172",0.604,0.174,0.234,0.274,0.074,0.075,0.065,1
"6173",0.694,0.129,0.222,0.348,0.05,0.066,0.053,1
"6174",0.656,0.143,0.255,0.482,0.075,0.108,0.088,1
"6175",0.66,0.147,0.264,0.467,0.062,0.088,0.061,1
"6176",0.678,0.118,0.168,0.285,0.09,0.095,0.078,1
"6177",0.682,0.085,0.142,0.288,0.072,0.088,0.086,1
"6178",0.616,0.108,0.191,0.389,0.074,0.095,0.081,1
"6179",0.627,0.095,0.184,0.357,0.039,0.057,0.047,1
"6180",0.693,0.109,0.213,0.489,0.07,0.094,0.085,1
"6181",0.608,0.093,0.182,0.415,0.049,0.07,0.052,1
"6182",0.677,0.101,0.202,0.399,0.048,0.071,0.059,1
"6183",0.685,0.13,0.227,0.367,0.06,0.076,0.063,1
"6184",0.666,0.13,0.222,0.412,0.079,0.103,0.087,1
"6185",0.662,0.047,0.083,0.192,0.042,0.052,0.054,1
"6186",0.67,0.147,0.28,0.517,0.052,0.082,0.058,1
"6187",0.602,0.083,0.158,0.325,0.048,0.074,0.054,1
"6188",0.673,0.068,0.151,0.336,0.021,0.029,0.018,1
"6189",0.635,0.125,0.226,0.397,0.1,0.115,0.087,1
"6190",0.613,0.092,0.167,0.371,0.06,0.078,0.073,1
"6191",0.633,0.163,0.265,0.365,0.069,0.077,0.065,1
"6192",0.69,0.034,0.051,0.124,0.014,0.02,0.022,1
"6193",0.673,0.066,0.127,0.286,0.029,0.038,0.024,1
"6194",0.625,0.121,0.233,0.416,0.055,0.081,0.061,1
"6195",0.684,0.101,0.204,0.385,0.04,0.059,0.048,1
"6196",0.695,0.119,0.227,0.417,0.05,0.072,0.054,1
"6197",0.632,0.153,0.259,0.389,0.079,0.1,0.084,1
"6198",0.644,0.129,0.232,0.439,0.071,0.096,0.083,1
"6199",0.673,0.16,0.27,0.345,0.074,0.084,0.067,1
"6200",0.624,0.081,0.178,0.425,0.042,0.073,0.05,1
"6201",0.656,0.094,0.167,0.284,0.063,0.08,0.078,1
"6202",0.642,0.115,0.223,0.453,0.058,0.08,0.068,1
"6203",0.621,0.111,0.179,0.327,0.071,0.088,0.078,1
"6204",0.668,0.116,0.207,0.385,0.072,0.094,0.086,1
"6205",0.671,0.112,0.215,0.412,0.045,0.067,0.052,1
"6206",0.665,0.127,0.189,0.356,0.073,0.09,0.078,1
"6207",0.654,0.12,0.228,0.411,0.058,0.084,0.067,1
"6208",0.678,0.127,0.238,0.41,0.057,0.078,0.058,1
"6209",0.689,0.102,0.199,0.417,0.054,0.074,0.066,1
"6210",0.643,0.13,0.241,0.437,0.055,0.076,0.056,1
"6211",0.636,0.119,0.216,0.404,0.073,0.094,0.079,1
"6212",0.696,0.134,0.253,0.456,0.055,0.082,0.065,1
"6213",0.631,0.121,0.227,0.432,0.057,0.09,0.063,1
"6214",0.681,0.137,0.262,0.457,0.053,0.081,0.051,1
"6215",0.637,0.095,0.194,0.386,0.038,0.064,0.046,1
"6216",0.635,0.083,0.163,0.358,0.031,0.048,0.039,1
"6217",0.687,0.023,0.05,0.169,0.007,0.007,0.01,1
"6218",0.679,0.123,0.247,0.505,0.048,0.086,0.054,1
"6219",0.672,0.077,0.154,0.352,0.045,0.069,0.054,1
"6220",0.66,0.105,0.179,0.341,0.077,0.097,0.089,1
"6221",0.687,0.101,0.174,0.335,0.067,0.088,0.082,1
"6222",0.638,0.122,0.237,0.437,0.045,0.071,0.053,1
"6223",0.643,0.14,0.248,0.398,0.057,0.071,0.058,1
"6224",0.689,0.105,0.2,0.4,0.046,0.068,0.057,1
"6225",0.673,0.072,0.163,0.385,0.019,0.039,0.015,1
"6226",0.647,0.128,0.243,0.394,0.041,0.055,0.035,1
"6227",0.636,0.127,0.247,0.474,0.049,0.077,0.059,1
"6228",0.657,0.128,0.242,0.415,0.062,0.088,0.066,1
"6229",0.672,0.105,0.204,0.393,0.05,0.07,0.061,1
"6230",0.69,0.129,0.229,0.414,0.067,0.094,0.08,1
"6231",0.614,0.089,0.18,0.407,0.041,0.06,0.054,1
"6232",0.681,0.109,0.215,0.442,0.052,0.084,0.058,1
"6233",0.641,0.097,0.203,0.38,0.027,0.047,0.032,1
"6234",0.648,0.133,0.257,0.485,0.053,0.085,0.064,1
"6235",0.666,0.13,0.239,0.419,0.057,0.083,0.061,1
"6236",0.609,0.093,0.181,0.381,0.047,0.073,0.051,1
"6237",0.602,0.088,0.159,0.278,0.05,0.061,0.062,1
"6238",0.628,0.126,0.232,0.452,0.048,0.076,0.055,1
"6239",0.63,0.084,0.164,0.322,0.047,0.061,0.055,1
"6240",0.634,0.09,0.147,0.329,0.068,0.082,0.085,1
"6241",0.636,0.115,0.213,0.393,0.052,0.074,0.06,1
"6242",0.697,0.111,0.223,0.427,0.048,0.072,0.054,1
"6243",0.659,0.121,0.226,0.436,0.059,0.084,0.068,1
"6244",0.698,0.104,0.182,0.355,0.069,0.089,0.087,1
"6245",0.679,0.098,0.189,0.386,0.038,0.055,0.044,1
"6246",0.617,0.101,0.214,0.479,0.045,0.081,0.051,1
"6247",0.684,0.091,0.188,0.42,0.035,0.058,0.046,1
"6248",0.615,0.063,0.121,0.224,0.04,0.05,0.046,1
"6249",0.617,0.125,0.247,0.434,0.046,0.073,0.051,1
"6250",0.626,0.115,0.217,0.44,0.047,0.071,0.052,1
"6251",0.659,0.088,0.175,0.365,0.037,0.057,0.046,1
"6252",0.662,0.086,0.179,0.346,0.04,0.059,0.047,1
"6253",0.667,0.107,0.201,0.389,0.052,0.079,0.064,1
"6254",0.638,0.144,0.258,0.378,0.057,0.074,0.058,1
"6255",0.606,0.125,0.246,0.478,0.054,0.082,0.064,1
"6256",0.665,0.122,0.208,0.253,0.061,0.068,0.063,1
"6257",0.635,0.172,0.261,0.337,0.078,0.083,0.069,1
"6258",0.602,0.138,0.287,0.55,0.038,0.071,0.036,1
"6259",0.69,0.111,0.211,0.433,0.057,0.081,0.07,1
"6260",0.688,0.139,0.247,0.443,0.072,0.099,0.084,1
"6261",0.681,0.033,0.067,0.149,0.03,0.038,0.044,1
"6262",0.691,0.143,0.262,0.491,0.073,0.104,0.085,1
