"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"206",0.35,0.454,0.564,0.327,0.934,0.951,0.755,2
"207",0.332,0.414,0.547,0.307,1,0.978,0.769,2
"208",0.381,0.436,0.546,0.326,0.939,0.921,0.746,2
"209",0.38,0.424,0.52,0.315,0.909,0.93,0.726,2
"210",0.322,0.452,0.461,0.393,0.366,0.404,0.367,2
"211",0.377,0.005,0.038,0.004,0.4,0.303,0.203,2
"212",0.323,0.439,0.558,0.32,0.96,0.978,0.764,2
"213",0.465,0.268,0.302,0.16,0.897,0.723,0.536,2
"214",0.44,0.384,0.493,0.274,0.953,0.879,0.694,2
"215",0.49,0.226,0.237,0.135,0.69,0.624,0.471,2
"216",0.452,0.314,0.298,0.215,0.36,0.392,0.348,2
"217",0.464,0.137,0.152,0.096,0.457,0.383,0.291,2
"218",0.49,0.362,0.429,0.296,0.555,0.494,0.421,2
"219",0.413,0.454,0.497,0.304,0.87,0.903,0.717,2
"220",0.493,0.507,0.57,0.441,0.656,0.699,0.609,2
"221",0.441,0.438,0.53,0.318,0.917,0.94,0.756,2
"222",0.462,0.423,0.469,0.308,0.889,0.86,0.677,2
"223",0.456,0.447,0.466,0.453,0.475,0.655,0.573,2
"224",0.459,0.311,0.341,0.235,0.553,0.483,0.397,2
"225",0.442,0.399,0.537,0.291,0.998,0.923,0.715,2
"226",0.474,0.445,0.463,0.369,0.39,0.429,0.411,2
"227",0.495,0.442,0.47,0.446,0.522,0.508,0.447,2
"228",0.484,0.441,0.533,0.309,0.888,0.942,0.744,2
"229",0.429,0.269,0.222,0.159,0.37,0.376,0.328,2
"230",0.418,0.451,0.454,0.337,0.645,0.706,0.621,2
"231",0.441,0.271,0.36,0.212,0.807,0.867,0.651,2
"232",0.491,0.171,0.181,0.139,0.4,0.328,0.267,2
"233",0.457,0.333,0.305,0.231,0.282,0.293,0.288,2
"234",0.445,0.47,0.508,0.424,0.577,0.651,0.524,2
"235",0.425,0.069,0.105,0.065,0.422,0.374,0.259,2
"236",0.429,0.417,0.503,0.288,0.912,0.891,0.695,2
"237",0.5,0.156,0.12,0.105,0.257,0.226,0.216,2
"238",0.444,0.24,0.27,0.176,0.808,0.644,0.481,2
"239",0.448,0.433,0.44,0.363,0.289,0.219,0.234,2
"240",0.408,0.205,0.208,0.116,0.862,0.589,0.4,2
"241",0.401,0.41,0.513,0.297,0.953,0.902,0.709,2
"242",0.426,0.333,0.408,0.235,0.909,0.848,0.647,2
"243",0.484,0.391,0.42,0.341,0.601,0.464,0.387,2
"244",0.445,0.436,0.423,0.348,0.454,0.487,0.438,2
"245",0.436,0.386,0.442,0.305,0.491,0.387,0.321,2
"246",0.456,0.377,0.362,0.244,0.816,0.762,0.594,2
"247",0.466,0.148,0.167,0.171,0.229,0.238,0.194,2
"248",0.442,0.33,0.386,0.234,0.857,0.801,0.61,2
"249",0.401,0.359,0.363,0.278,0.463,0.406,0.348,2
"250",0.449,0.224,0.177,0.191,0.128,0.168,0.178,2
"251",0.48,0.354,0.383,0.28,0.54,0.641,0.507,2
"252",0.442,0.41,0.508,0.289,0.973,0.943,0.728,2
"253",0.429,0.389,0.46,0.3,0.864,0.895,0.683,2
"254",0.466,0.297,0.294,0.208,0.406,0.398,0.351,2
"255",0.442,0.424,0.53,0.309,0.922,0.924,0.73,2
"256",0.464,0.269,0.352,0.184,0.851,0.844,0.614,2
"257",0.443,0.451,0.558,0.333,0.884,0.955,0.767,2
"258",0.489,0.427,0.53,0.314,0.901,0.921,0.73,2
"259",0.407,0.523,0.605,0.62,0.489,0.666,0.58,2
"260",0.497,0.265,0.297,0.188,0.825,0.687,0.515,2
"261",0.448,0.443,0.559,0.335,0.958,0.958,0.774,2
"262",0.446,0.416,0.404,0.322,0.552,0.753,0.629,2
"263",0.458,0.334,0.399,0.229,0.839,0.809,0.622,2
"264",0.408,0.421,0.531,0.297,0.958,0.954,0.753,2
"265",0.474,0.432,0.53,0.316,0.947,0.941,0.758,2
"266",0.476,0.33,0.357,0.22,0.817,0.732,0.572,2
"267",0.423,0.344,0.411,0.245,0.898,0.817,0.636,2
"268",0.431,0.496,0.474,0.42,0.486,0.516,0.476,2
"269",0.561,0.267,0.337,0.182,0.837,0.828,0.597,2
"270",0.55,0.36,0.437,0.269,0.893,0.845,0.642,2
"271",0.575,0.226,0.286,0.149,0.858,0.701,0.501,2
"272",0.538,0.415,0.374,0.325,0.487,0.428,0.383,2
"273",0.541,0.233,0.25,0.137,0.862,0.594,0.421,2
"274",0.585,0.302,0.368,0.357,0.506,0.607,0.502,2
"275",0.59,0.486,0.543,0.331,0.884,0.933,0.758,2
"276",0.563,0.427,0.532,0.308,0.958,0.921,0.728,2
"277",0.565,0.366,0.364,0.271,0.59,0.562,0.477,2
"278",0.561,0.365,0.405,0.284,0.591,0.529,0.44,2
"279",0.564,0.262,0.348,0.19,0.835,0.838,0.621,2
"280",0.544,0.48,0.502,0.433,0.55,0.626,0.519,2
"281",0.519,0.312,0.341,0.201,0.873,0.728,0.549,2
"282",0.576,0.224,0.346,0.232,0.647,0.541,0.439,2
"283",0.584,0.236,0.308,0.156,0.85,0.764,0.536,2
"284",0.52,0.429,0.547,0.304,0.998,0.939,0.731,2
"285",0.595,0.461,0.464,0.384,0.462,0.456,0.421,2
"286",0.559,0.24,0.319,0.244,0.573,0.619,0.499,2
"287",0.544,0.265,0.316,0.182,0.856,0.649,0.482,2
"288",0.54,0.226,0.25,0.147,0.86,0.625,0.444,2
"289",0.572,0.416,0.544,0.301,0.976,0.94,0.738,2
"290",0.527,0.213,0.319,0.246,0.516,0.587,0.496,2
"291",0.512,0.364,0.406,0.27,0.806,0.829,0.638,2
"292",0.597,0.249,0.33,0.207,0.835,0.651,0.48,2
"293",0.579,0.04,0.089,0.01,0.661,0.535,0.342,2
"294",0.558,0.431,0.52,0.315,0.879,0.905,0.732,2
"295",0.548,0.453,0.535,0.325,0.885,0.927,0.745,2
"296",0.521,0.267,0.263,0.227,0.337,0.28,0.268,2
"297",0.577,0.372,0.463,0.277,0.904,0.86,0.675,2
"298",0.541,0.425,0.5,0.299,0.893,0.898,0.715,2
"299",0.589,0.414,0.538,0.302,0.984,0.917,0.718,2
"300",0.576,0.304,0.241,0.217,0.379,0.375,0.344,2
"301",0.533,0.454,0.567,0.328,0.951,0.945,0.757,2
"302",0.562,0.455,0.479,0.509,0.455,0.596,0.51,2
"303",0.592,0.151,0.174,0.153,0.465,0.285,0.203,2
"304",0.523,0.436,0.489,0.361,0.537,0.478,0.432,2
"305",0.569,0.399,0.483,0.28,0.927,0.874,0.688,2
"306",0.57,0.398,0.48,0.287,0.918,0.847,0.661,2
"307",0.52,0.369,0.468,0.309,0.845,0.79,0.612,2
"308",0.547,0.444,0.488,0.313,0.93,0.861,0.676,2
"309",0.567,0.351,0.398,0.28,0.65,0.529,0.465,2
"310",0.511,0.257,0.212,0.145,0.444,0.431,0.357,2
"311",0.505,0.474,0.544,0.333,0.907,0.918,0.748,2
"312",0.554,0.342,0.39,0.227,0.895,0.802,0.614,2
"313",0.532,0.216,0.23,0.139,0.757,0.635,0.49,2
"314",0.543,0.168,0.198,0.096,0.846,0.599,0.403,2
"315",0.558,0.427,0.496,0.296,0.897,0.907,0.718,2
"316",0.56,0.429,0.489,0.318,0.874,0.856,0.695,2
"317",0.592,0.25,0.266,0.163,0.797,0.621,0.463,2
"318",0.573,0.277,0.376,0.204,0.813,0.85,0.628,2
"319",0.593,0.235,0.28,0.154,0.824,0.671,0.492,2
"320",0.582,0.326,0.328,0.232,0.572,0.532,0.433,2
"321",0.559,0.412,0.45,0.28,0.876,0.86,0.674,2
"322",0.54,0.433,0.517,0.306,0.89,0.962,0.756,2
"323",0.592,0.437,0.53,0.314,0.927,0.924,0.734,2
"324",0.596,0.243,0.274,0.161,0.844,0.632,0.47,2
"325",0.543,0.242,0.276,0.163,0.833,0.632,0.464,2
"326",0.563,0.314,0.332,0.207,0.783,0.746,0.571,2
"327",0.613,0.143,0.247,0.197,0.504,0.403,0.288,2
"328",0.663,0.356,0.453,0.248,0.977,0.901,0.675,2
"329",0.698,0.084,0.172,0.064,0.621,0.544,0.361,2
"330",0.656,0.207,0.229,0.184,0.489,0.435,0.325,2
"331",0.66,0.314,0.34,0.221,0.757,0.704,0.583,2
"332",0.629,0.412,0.485,0.297,0.876,0.871,0.677,2
"333",0.604,0.231,0.26,0.162,0.792,0.58,0.435,2
"334",0.621,0.32,0.345,0.208,0.83,0.718,0.551,2
"335",0.677,0.446,0.477,0.309,0.849,0.878,0.689,2
"336",0.666,0.413,0.517,0.305,0.917,0.904,0.707,2
"337",0.637,0.321,0.389,0.277,0.53,0.445,0.369,2
"338",0.695,0.442,0.497,0.306,0.879,0.888,0.696,2
"339",0.675,0.276,0.365,0.202,0.847,0.868,0.622,2
"340",0.647,0.251,0.291,0.175,0.76,0.642,0.487,2
"341",0.649,0.387,0.446,0.272,0.886,0.836,0.649,2
"342",0.699,0.428,0.494,0.296,0.875,0.903,0.71,2
"343",0.626,0.389,0.472,0.267,0.932,0.841,0.659,2
"344",0.629,0.443,0.539,0.323,0.938,0.918,0.753,2
"345",0.643,0.13,0.178,0.076,0.769,0.539,0.376,2
"346",0.664,0.433,0.522,0.306,0.931,0.925,0.715,2
"347",0.601,0.319,0.363,0.227,0.781,0.724,0.564,2
"348",0.681,0.183,0.234,0.131,0.875,0.61,0.421,2
"349",0.631,0.42,0.544,0.316,0.948,0.925,0.735,2
"350",0.687,0.34,0.369,0.278,0.524,0.521,0.433,2
"351",0.631,0.289,0.268,0.22,0.421,0.388,0.339,2
"352",0.69,0.057,0.145,0.052,0.674,0.519,0.34,2
"353",0.7,0.201,0.25,0.143,0.779,0.576,0.438,2
"354",0.621,0.288,0.362,0.215,0.813,0.837,0.637,2
"355",0.616,0.44,0.545,0.302,0.986,0.965,0.737,2
"356",0.695,0.438,0.46,0.277,0.872,0.88,0.687,2
"357",0.669,0.411,0.435,0.279,0.813,0.73,0.562,2
"358",0.608,0.3,0.296,0.22,0.401,0.462,0.422,2
"359",0.665,0.409,0.451,0.295,0.648,0.535,0.418,2
"360",0.695,0.166,0.215,0.104,0.763,0.58,0.397,2
"361",0.685,0.404,0.463,0.262,0.926,0.848,0.655,2
"362",0.624,0.386,0.479,0.452,0.48,0.637,0.552,2
"363",0.645,0.266,0.372,0.313,0.581,0.625,0.48,2
"364",0.666,0.334,0.331,0.221,0.694,0.646,0.562,2
"365",0.692,0.206,0.232,0.125,0.776,0.614,0.438,2
"366",0.622,0.167,0.19,0.121,0.475,0.39,0.316,2
"367",0.682,0.438,0.501,0.307,0.901,0.895,0.719,2
"368",0.672,0.248,0.285,0.16,0.824,0.671,0.498,2
"369",0.632,0.245,0.35,0.18,0.897,0.835,0.585,2
"370",0.602,0.251,0.261,0.166,0.781,0.601,0.459,2
"371",0.626,0.291,0.345,0.227,0.839,0.715,0.539,2
"372",0.697,0.325,0.36,0.214,0.874,0.734,0.555,2
"373",0.655,0.393,0.466,0.351,0.685,0.668,0.574,2
"374",0.692,0.244,0.273,0.168,0.841,0.66,0.471,2
"375",0.672,0.312,0.325,0.195,0.823,0.61,0.473,2
"376",0.638,0.249,0.295,0.168,0.888,0.681,0.484,2
"377",0.664,0.389,0.493,0.3,0.899,0.881,0.703,2
"378",0.649,0.271,0.314,0.185,0.828,0.653,0.51,2
"379",0.638,0.19,0.215,0.133,0.806,0.584,0.411,2
"380",0.608,0.385,0.432,0.28,0.731,0.666,0.527,2
"381",0.669,0.372,0.347,0.309,0.424,0.333,0.296,2
"382",0.631,0.361,0.396,0.292,0.604,0.542,0.462,2
"383",0.693,0.219,0.233,0.142,0.742,0.627,0.442,2
"384",0.621,0.431,0.443,0.362,0.642,0.545,0.461,2
"385",0.755,0.213,0.295,0.155,0.858,0.737,0.513,2
"386",0.785,0.419,0.485,0.35,0.728,0.671,0.54,2
"387",0.778,0.205,0.253,0.139,0.831,0.597,0.435,2
"388",0.793,0.308,0.316,0.192,0.799,0.603,0.46,2
"389",0.765,0.225,0.311,0.177,0.87,0.648,0.466,2
"390",0.788,0.128,0.208,0.095,0.765,0.596,0.419,2
"391",0.708,0.376,0.395,0.271,0.666,0.574,0.469,2
"392",0.785,0.241,0.272,0.148,0.85,0.641,0.46,2
"393",0.755,0.444,0.489,0.309,0.849,0.859,0.685,2
"394",0.735,0.374,0.453,0.37,0.641,0.531,0.452,2
"395",0.743,0.311,0.325,0.211,0.757,0.65,0.524,2
"396",0.704,0.338,0.344,0.278,0.458,0.417,0.365,2
"397",0.743,0.281,0.325,0.197,0.84,0.652,0.506,2
"398",0.743,0.199,0.234,0.12,0.801,0.571,0.423,2
"399",0.719,0.226,0.224,0.128,0.828,0.575,0.41,2
"400",0.716,0.232,0.269,0.151,0.786,0.676,0.468,2
"401",0.757,0.27,0.363,0.202,0.827,0.85,0.627,2
"402",0.744,0.34,0.389,0.232,0.903,0.726,0.561,2
"403",0.714,0.213,0.242,0.135,0.787,0.587,0.436,2
"404",0.773,0.325,0.388,0.255,0.684,0.536,0.402,2
"405",0.75,0.425,0.548,0.321,0.871,0.922,0.739,2
"406",0.777,0.192,0.242,0.131,0.906,0.638,0.441,2
"407",0.748,0.404,0.429,0.377,0.477,0.395,0.365,2
"408",0.724,0.134,0.233,0.132,0.673,0.64,0.462,2
"409",0.759,0.277,0.252,0.204,0.462,0.409,0.346,2
"410",0.753,0.392,0.387,0.293,0.62,0.603,0.52,2
"411",0.726,0.225,0.262,0.161,0.765,0.553,0.404,2
"412",0.767,0.284,0.348,0.2,0.847,0.833,0.597,2
"413",0.758,0.132,0.164,0.093,0.564,0.418,0.307,2
"414",0.728,0.256,0.306,0.196,0.85,0.697,0.511,2
"415",0.79,0.251,0.335,0.167,0.922,0.808,0.572,2
"416",0.794,0.307,0.382,0.23,0.822,0.806,0.613,2
"417",0.764,0.414,0.478,0.347,0.64,0.595,0.515,2
"418",0.735,0.294,0.307,0.188,0.801,0.626,0.475,2
"419",0.762,0.343,0.417,0.27,0.803,0.801,0.618,2
"420",0.758,0.297,0.387,0.225,0.88,0.758,0.573,2
"421",0.79,0.306,0.353,0.223,0.839,0.679,0.531,2
"422",0.747,0.233,0.246,0.151,0.86,0.652,0.469,2
"423",0.791,0.304,0.334,0.189,0.853,0.687,0.511,2
"424",0.765,0.319,0.353,0.218,0.79,0.601,0.48,2
