"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"525",0.942,0.194,0.239,0.135,0.776,0.542,0.391,1
"526",0.91,0.261,0.308,0.177,0.827,0.597,0.427,1
"527",0.963,0.159,0.242,0.118,0.803,0.57,0.389,1
"528",0.928,0.215,0.22,0.137,0.778,0.532,0.371,1
"529",0.981,0.215,0.264,0.148,0.919,0.636,0.432,1
"530",0.992,0.242,0.315,0.169,0.963,0.696,0.474,1
"531",0.931,0.344,0.349,0.23,0.845,0.613,0.476,1
"532",0.985,0.225,0.261,0.139,0.842,0.585,0.409,1
"533",0.989,0.06,0.177,0.056,0.87,0.596,0.365,1
"534",0.928,0.269,0.298,0.171,0.933,0.648,0.438,1
"535",0.977,0.228,0.282,0.171,0.792,0.595,0.441,1
"536",0.97,0.311,0.329,0.211,0.868,0.605,0.446,1
"537",0.985,0.338,0.352,0.23,0.856,0.624,0.472,1
"538",0.967,0.248,0.274,0.156,0.838,0.593,0.421,1
"539",0.964,0.301,0.316,0.191,0.894,0.591,0.427,1
"540",0.946,0.224,0.309,0.165,0.889,0.696,0.481,1
"541",0.941,0.025,0.114,0.036,0.836,0.514,0.302,1
"542",0.963,0.208,0.239,0.123,0.969,0.647,0.431,1
"543",0.956,0.335,0.326,0.219,0.837,0.645,0.48,1
"544",1,0.213,0.237,0.139,0.814,0.546,0.384,1
"545",0.927,0.213,0.236,0.137,0.721,0.532,0.395,1
"546",0.954,0.18,0.222,0.121,0.938,0.599,0.384,1
"547",0.99,0.3,0.338,0.223,0.8,0.633,0.493,1
"548",0.978,0.365,0.411,0.271,0.757,0.59,0.424,1
"549",0.985,0.085,0.258,0.121,0.793,0.565,0.369,1
"550",0.917,0.225,0.256,0.161,0.908,0.627,0.428,1
"551",0.99,0.201,0.252,0.135,0.9,0.616,0.41,1
"552",0.997,0.319,0.321,0.205,0.873,0.58,0.413,1
"553",0.942,0.172,0.211,0.113,0.941,0.612,0.388,1
"554",0.988,0.341,0.313,0.213,0.809,0.528,0.396,1
"555",0.977,0.406,0.39,0.293,0.701,0.517,0.384,1
"556",0.906,0.205,0.253,0.133,0.836,0.587,0.408,1
