"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"242",0.157,0.022,0.054,0.037,0.371,0.197,0.094,1
"243",0.153,0.254,0.298,0.283,0.517,0.461,0.406,1
"244",0.107,0.145,0.186,0.152,0.499,0.331,0.249,1
"245",0.112,0.021,0.049,0.028,0.408,0.209,0.102,1
"246",0.172,0.111,0.13,0.117,0.35,0.247,0.185,1
"247",0.118,0.049,0.078,0.063,0.355,0.216,0.117,1
"248",0.129,0.015,0.041,0.022,0.377,0.188,0.082,1
"249",0.181,0.509,0.544,0.536,0.571,0.638,0.612,1
"250",0.16,0.028,0.054,0.045,0.354,0.197,0.098,1
"251",0.114,0.014,0.038,0.024,0.358,0.169,0.073,1
"252",0.182,0.02,0.045,0.04,0.252,0.216,0.118,1
"253",0.115,0.016,0.043,0.025,0.379,0.197,0.091,1
"254",0.153,0.02,0.043,0.033,0.316,0.222,0.119,1
"255",0.106,0.052,0.103,0.126,0.352,0.283,0.167,1
"256",0.15,0.04,0.065,0.047,0.413,0.228,0.119,1
"257",0.136,0.012,0.038,0.02,0.257,0.107,0.051,1
"258",0.198,0.025,0.062,0.037,0.449,0.265,0.134,1
"259",0.12,0.449,0.476,0.461,0.579,0.567,0.575,1
"260",0.105,0.027,0.057,0.056,0.298,0.256,0.155,1
"261",0.181,0.019,0.048,0.038,0.292,0.183,0.096,1
"262",0.136,0.017,0.04,0.035,0.29,0.187,0.1,1
"263",0.188,0.028,0.075,0.044,0.417,0.274,0.146,1
"264",0.115,0.041,0.078,0.051,0.537,0.285,0.152,1
"265",0.109,0.021,0.042,0.032,0.318,0.204,0.102,1
"266",0.109,0.009,0.021,0.016,0.097,0.064,0.031,1
"267",0.103,0.235,0.263,0.253,0.48,0.407,0.349,1
"268",0.172,0.023,0.054,0.044,0.329,0.233,0.129,1
"269",0.115,0.021,0.044,0.038,0.235,0.171,0.091,1
"270",0.166,0.021,0.052,0.04,0.333,0.233,0.129,1
"271",0.178,0.021,0.047,0.036,0.365,0.22,0.113,1
"272",0.128,0.017,0.047,0.027,0.395,0.204,0.096,1
"273",0.118,0.033,0.058,0.063,0.256,0.276,0.184,1
"274",0.142,0.187,0.222,0.193,0.507,0.358,0.293,1
"275",0.162,0.085,0.115,0.107,0.37,0.235,0.136,1
"276",0.117,0.079,0.087,0.081,0.472,0.252,0.143,1
"277",0.183,0.118,0.162,0.146,0.417,0.296,0.205,1
"278",0.176,0.02,0.046,0.028,0.352,0.187,0.093,1
"279",0.121,0.022,0.035,0.036,0.17,0.135,0.076,1
"280",0.174,0.022,0.043,0.038,0.248,0.2,0.106,1
"281",0.105,0.022,0.049,0.036,0.342,0.219,0.12,1
"282",0.196,0.104,0.13,0.112,0.444,0.286,0.175,1
"283",0.177,0.024,0.052,0.044,0.311,0.25,0.145,1
"284",0.111,0.018,0.057,0.029,0.488,0.25,0.119,1
"285",0.167,0.017,0.038,0.028,0.319,0.179,0.089,1
"286",0.125,0.049,0.076,0.062,0.38,0.251,0.138,1
"287",0.12,0.336,0.348,0.332,0.488,0.437,0.409,1
"288",0.111,0.022,0.042,0.028,0.366,0.184,0.084,1
"289",0.167,0.023,0.046,0.04,0.315,0.227,0.121,1
"290",0.196,0.043,0.07,0.059,0.383,0.211,0.112,1
"291",0.122,0.008,0.022,0.013,0.106,0.084,0.044,1
"292",0.198,0.015,0.023,0.015,0.132,0.053,0.026,1
"293",0.139,0.024,0.051,0.048,0.282,0.229,0.133,1
"294",0.15,0.018,0.046,0.031,0.32,0.192,0.098,1
"295",0.104,0.022,0.039,0.041,0.12,0.088,0.037,1
"296",0.15,0.011,0.022,0.023,0.053,0.064,0.037,1
"297",0.144,0.395,0.414,0.416,0.493,0.476,0.45,1
"298",0.183,0.013,0.031,0.024,0.249,0.127,0.058,1
"299",0.148,0.021,0.043,0.027,0.343,0.173,0.081,1
"300",0.104,0.008,0.016,0.012,0.077,0.043,0.022,1
"301",0.137,0.023,0.054,0.038,0.403,0.266,0.146,1
"302",0.168,0.131,0.192,0.154,0.524,0.378,0.301,1
"303",0.196,0.028,0.053,0.035,0.414,0.22,0.113,1
"304",0.193,0.592,0.594,0.595,0.635,0.662,0.643,1
"305",0.113,0.02,0.055,0.036,0.381,0.216,0.107,1
"306",0.146,0.02,0.051,0.029,0.412,0.219,0.108,1
"307",0.143,0.024,0.05,0.044,0.311,0.233,0.135,1
"308",0.141,0.026,0.056,0.05,0.334,0.262,0.142,1
"309",0.17,0.025,0.049,0.033,0.401,0.25,0.124,1
"310",0.172,0.02,0.056,0.034,0.352,0.221,0.105,1
"311",0.161,0.02,0.053,0.03,0.404,0.22,0.11,1
"312",0.147,0.014,0.028,0.022,0.206,0.112,0.057,1
"313",0.161,0.024,0.056,0.053,0.299,0.22,0.121,1
"314",0.104,0.021,0.053,0.029,0.445,0.173,0.076,1
"315",0.106,0.023,0.055,0.042,0.361,0.242,0.125,1
"316",0.181,0.017,0.029,0.022,0.182,0.106,0.053,1
"317",0.193,0.016,0.046,0.024,0.451,0.238,0.111,1
"318",0.187,0.024,0.062,0.037,0.413,0.256,0.13,1
"319",0.172,0.026,0.061,0.055,0.32,0.27,0.159,1
"320",0.144,0.021,0.052,0.039,0.253,0.18,0.101,1
"321",0.181,0.014,0.027,0.024,0.118,0.066,0.037,1
"322",0.166,0.026,0.056,0.043,0.355,0.232,0.128,1
"323",0.192,0.014,0.013,0.016,0.061,0.058,0.033,1
"324",0.147,0.014,0.033,0.022,0.233,0.124,0.064,1
"325",0.105,0.367,0.361,0.358,0.51,0.462,0.44,1
"326",0.183,0.048,0.086,0.086,0.256,0.172,0.087,1
"327",0.119,0.023,0.056,0.044,0.365,0.264,0.147,1
"328",0.133,0.024,0.053,0.048,0.294,0.244,0.147,1
"329",0.169,0.029,0.065,0.051,0.333,0.251,0.144,1
"330",0.148,0.025,0.057,0.044,0.342,0.235,0.125,1
"331",0.154,0.027,0.069,0.043,0.484,0.281,0.143,1
"332",0.171,0.014,0.021,0.02,0.096,0.077,0.043,1
"333",0.196,0.025,0.052,0.045,0.311,0.21,0.121,1
"334",0.112,0.022,0.049,0.042,0.302,0.205,0.119,1
"335",0.151,0.009,0.021,0.015,0.086,0.058,0.029,1
"336",0.168,0.155,0.169,0.165,0.446,0.34,0.261,1
"337",0.151,0.024,0.046,0.035,0.326,0.155,0.071,1
"338",0.171,0.02,0.053,0.03,0.391,0.212,0.107,1
"339",0.12,0.081,0.119,0.114,0.393,0.256,0.157,1
"340",0.168,0.029,0.066,0.047,0.338,0.243,0.132,1
"341",0.154,0.013,0.035,0.021,0.338,0.179,0.08,1
"342",0.175,0.01,0.034,0.018,0.254,0.112,0.052,1
"343",0.154,0.174,0.188,0.179,0.484,0.345,0.241,1
"344",0.16,0.026,0.055,0.046,0.33,0.233,0.132,1
"345",0.135,0.019,0.046,0.027,0.443,0.234,0.115,1
"346",0.145,0.041,0.072,0.051,0.459,0.255,0.136,1
"347",0.194,0.016,0.029,0.026,0.138,0.101,0.058,1
"348",0.103,0.031,0.069,0.046,0.377,0.226,0.12,1
"349",0.123,0.024,0.054,0.032,0.412,0.255,0.131,1
"350",0.12,0.182,0.212,0.199,0.471,0.372,0.302,1
"351",0.127,0.278,0.298,0.297,0.502,0.439,0.364,1
"352",0.134,0.031,0.076,0.066,0.382,0.253,0.125,1
"353",0.184,0.099,0.122,0.107,0.44,0.29,0.187,1
"354",0.138,0.018,0.03,0.028,0.155,0.105,0.06,1
"355",0.178,0.024,0.057,0.045,0.335,0.234,0.134,1
"356",0.137,0.013,0.021,0.018,0.074,0.057,0.029,1
"357",0.14,0.425,0.442,0.441,0.609,0.582,0.518,1
"358",0.186,0.015,0.033,0.022,0.203,0.128,0.062,1
"359",0.171,0.023,0.049,0.045,0.297,0.241,0.14,1
"360",0.172,0.017,0.047,0.026,0.394,0.224,0.106,1
"361",0.163,0.022,0.059,0.037,0.385,0.228,0.115,1
"362",0.122,0.131,0.162,0.139,0.442,0.308,0.219,1
"363",0.157,0.468,0.462,0.451,0.552,0.499,0.482,1
"364",0.19,0.026,0.049,0.052,0.255,0.235,0.143,1
"365",0.112,0.016,0.042,0.025,0.32,0.169,0.08,1
"366",0.151,0.024,0.051,0.046,0.282,0.202,0.114,1
"367",0.108,0.02,0.045,0.031,0.39,0.154,0.065,1
"368",0.163,0.017,0.025,0.022,0.18,0.111,0.057,1
"369",0.134,0.017,0.052,0.026,0.465,0.245,0.118,1
"370",0.121,0.011,0.022,0.016,0.125,0.073,0.038,1
"371",0.166,0.021,0.049,0.037,0.355,0.209,0.11,1
"372",0.121,0.023,0.056,0.044,0.291,0.223,0.127,1
"373",0.198,0.03,0.067,0.035,0.507,0.275,0.141,1
"374",0.11,0.026,0.06,0.048,0.343,0.242,0.136,1
"375",0.141,0.134,0.171,0.157,0.498,0.358,0.251,1
"376",0.121,0.031,0.06,0.044,0.374,0.201,0.099,1
"377",0.146,0.025,0.051,0.04,0.355,0.235,0.13,1
"378",0.141,0.008,0.026,0.014,0.18,0.073,0.035,1
"379",0.148,0.337,0.318,0.319,0.477,0.404,0.384,1
"380",0.101,0.027,0.038,0.023,0.21,0.098,0.054,1
"381",0.163,0.012,0.013,0.014,0.054,0.048,0.031,1
"382",0.159,0.02,0.048,0.035,0.345,0.218,0.119,1
"383",0.183,0.194,0.25,0.229,0.519,0.421,0.36,1
"384",0.187,0.018,0.052,0.032,0.386,0.224,0.111,1
"385",0.173,0.52,0.533,0.52,0.593,0.588,0.601,1
"386",0.122,0.033,0.061,0.056,0.354,0.207,0.108,1
"387",0.162,0.169,0.188,0.161,0.455,0.33,0.268,1
"388",0.112,0.024,0.049,0.058,0.285,0.214,0.117,1
"389",0.157,0.018,0.052,0.029,0.441,0.257,0.131,1
"390",0.195,0.015,0.043,0.024,0.378,0.188,0.088,1
"391",0.136,0.012,0.025,0.018,0.13,0.077,0.036,1
"392",0.158,0.015,0.045,0.022,0.396,0.202,0.096,1
"393",0.2,0.017,0.046,0.028,0.352,0.169,0.073,1
"394",0.173,0.02,0.042,0.032,0.298,0.183,0.097,1
"395",0.136,0.019,0.03,0.029,0.09,0.059,0.033,1
"396",0.144,0.01,0.018,0.014,0.076,0.067,0.032,1
"397",0.106,0.026,0.058,0.045,0.338,0.239,0.127,1
"398",0.187,0.197,0.23,0.213,0.472,0.384,0.317,1
"399",0.134,0.296,0.304,0.302,0.51,0.459,0.416,1
"400",0.12,0.019,0.05,0.027,0.418,0.221,0.104,1
"401",0.121,0.025,0.052,0.05,0.291,0.248,0.146,1
"402",0.198,0.131,0.13,0.138,0.434,0.301,0.21,1
"403",0.143,0.024,0.053,0.046,0.322,0.238,0.137,1
"404",0.175,0.043,0.043,0.038,0.15,0.087,0.057,1
"405",0.184,0.025,0.054,0.043,0.358,0.251,0.152,1
"406",0.144,0.321,0.322,0.321,0.547,0.476,0.404,1
"407",0.117,0.026,0.042,0.049,0.181,0.212,0.124,1
"408",0.131,0.029,0.059,0.055,0.319,0.26,0.148,1
"409",0.151,0.029,0.059,0.054,0.321,0.29,0.192,1
"410",0.15,0.357,0.385,0.378,0.487,0.503,0.468,1
"411",0.159,0.027,0.061,0.052,0.338,0.261,0.155,1
"412",0.15,0.026,0.037,0.045,0.161,0.188,0.119,1
"413",0.122,0.019,0.025,0.024,0.138,0.095,0.059,1
"414",0.173,0.011,0.036,0.018,0.396,0.177,0.074,1
"415",0.147,0.023,0.049,0.031,0.396,0.223,0.112,1
"416",0.122,0.026,0.056,0.054,0.299,0.246,0.146,1
"417",0.149,0.024,0.046,0.04,0.289,0.214,0.115,1
"418",0.188,0.011,0.029,0.021,0.321,0.153,0.068,1
"419",0.271,0.012,0.021,0.016,0.091,0.057,0.034,1
"420",0.27,0.351,0.334,0.35,0.531,0.46,0.441,1
"421",0.265,0.234,0.248,0.237,0.495,0.363,0.305,1
"422",0.29,0.286,0.309,0.3,0.467,0.432,0.374,1
"423",0.264,0.047,0.075,0.068,0.361,0.208,0.111,1
"424",0.296,0.26,0.283,0.277,0.485,0.429,0.351,1
"425",0.279,0.088,0.123,0.104,0.436,0.293,0.196,1
"426",0.203,0.389,0.403,0.397,0.611,0.558,0.56,1
"427",0.242,0.625,0.641,0.642,0.691,0.725,0.703,1
"428",0.293,0.023,0.045,0.043,0.284,0.212,0.118,1
"429",0.231,0.024,0.046,0.028,0.407,0.202,0.095,1
"430",0.262,0.22,0.231,0.218,0.481,0.378,0.336,1
"431",0.216,0.02,0.041,0.03,0.321,0.18,0.09,1
"432",0.262,0.013,0.029,0.018,0.234,0.114,0.054,1
"433",0.228,0.571,0.533,0.534,0.585,0.515,0.522,1
"434",0.219,0.018,0.047,0.031,0.345,0.201,0.102,1
"435",0.247,0.636,0.626,0.622,0.662,0.641,0.671,1
"436",0.25,0.04,0.065,0.053,0.364,0.242,0.13,1
"437",0.283,0.008,0.014,0.01,0.064,0.041,0.021,1
"438",0.207,0.052,0.076,0.056,0.429,0.221,0.123,1
"439",0.276,0.404,0.372,0.371,0.475,0.413,0.406,1
"440",0.222,0.021,0.05,0.033,0.399,0.235,0.125,1
"441",0.236,0.014,0.02,0.021,0.104,0.052,0.025,1
"442",0.287,0.012,0.037,0.019,0.39,0.175,0.075,1
"443",0.254,0.016,0.043,0.026,0.318,0.178,0.087,1
"444",0.294,0.041,0.09,0.111,0.315,0.23,0.123,1
"445",0.25,0.018,0.043,0.029,0.375,0.224,0.113,1
"446",0.227,0.013,0.037,0.021,0.337,0.165,0.073,1
"447",0.211,0.123,0.149,0.135,0.384,0.267,0.169,1
"448",0.294,0.349,0.339,0.342,0.513,0.449,0.436,1
"449",0.232,0.547,0.571,0.567,0.607,0.638,0.617,1
"450",0.276,0.019,0.052,0.031,0.375,0.209,0.109,1
"451",0.241,0.023,0.046,0.031,0.377,0.231,0.114,1
"452",0.28,0.017,0.048,0.026,0.378,0.207,0.097,1
"453",0.215,0.025,0.064,0.04,0.464,0.262,0.132,1
"454",0.262,0.038,0.072,0.046,0.44,0.246,0.129,1
"455",0.277,0.028,0.054,0.054,0.258,0.243,0.15,1
"456",0.215,0.053,0.069,0.067,0.266,0.229,0.146,1
"457",0.25,0.032,0.031,0.03,0.104,0.058,0.039,1
"458",0.257,0.022,0.04,0.026,0.384,0.206,0.097,1
"459",0.283,0.586,0.613,0.617,0.666,0.695,0.685,1
"460",0.274,0.018,0.045,0.025,0.453,0.209,0.104,1
"461",0.254,0.49,0.515,0.5,0.591,0.596,0.572,1
"462",0.259,0.626,0.632,0.64,0.662,0.69,0.689,1
"463",0.291,0.357,0.37,0.369,0.48,0.452,0.433,1
"464",0.221,0.02,0.046,0.036,0.307,0.21,0.114,1
"465",0.214,0.017,0.027,0.025,0.135,0.081,0.041,1
"466",0.205,0.023,0.059,0.034,0.469,0.242,0.118,1
"467",0.233,0.012,0.022,0.016,0.13,0.074,0.04,1
"468",0.245,0.019,0.05,0.03,0.431,0.252,0.128,1
"469",0.27,0.01,0.026,0.017,0.173,0.115,0.056,1
"470",0.273,0.04,0.063,0.049,0.357,0.192,0.098,1
"471",0.205,0.01,0.017,0.016,0.053,0.04,0.023,1
"472",0.277,0.029,0.061,0.054,0.406,0.25,0.13,1
"473",0.231,0.024,0.049,0.029,0.419,0.229,0.116,1
"474",0.262,0.015,0.046,0.022,0.433,0.198,0.092,1
"475",0.2,0.017,0.051,0.025,0.475,0.232,0.107,1
"476",0.28,0.016,0.058,0.03,0.479,0.276,0.144,1
"477",0.235,0.021,0.042,0.034,0.259,0.129,0.06,1
"478",0.273,0.027,0.069,0.058,0.402,0.253,0.126,1
"479",0.27,0.216,0.23,0.219,0.482,0.375,0.302,1
"480",0.258,0.029,0.057,0.05,0.364,0.222,0.118,1
"481",0.283,0.143,0.185,0.166,0.472,0.337,0.23,1
"482",0.23,0.24,0.254,0.247,0.493,0.387,0.332,1
"483",0.241,0.022,0.037,0.022,0.248,0.116,0.059,1
"484",0.208,0.021,0.05,0.044,0.304,0.236,0.132,1
"485",0.266,0.014,0.045,0.024,0.38,0.233,0.117,1
"486",0.269,0.027,0.059,0.057,0.305,0.216,0.116,1
"487",0.282,0.014,0.021,0.018,0.088,0.045,0.019,1
"488",0.241,0.041,0.071,0.088,0.121,0.074,0.045,1
"489",0.229,0.021,0.059,0.034,0.388,0.217,0.108,1
"490",0.259,0.194,0.199,0.189,0.389,0.301,0.255,1
"491",0.275,0.063,0.089,0.07,0.411,0.246,0.133,1
"492",0.286,0.094,0.126,0.113,0.419,0.287,0.177,1
"493",0.29,0.013,0.042,0.021,0.348,0.182,0.084,1
"494",0.276,0.023,0.059,0.038,0.434,0.246,0.125,1
"495",0.239,0.029,0.058,0.048,0.332,0.219,0.122,1
"496",0.259,0.031,0.056,0.054,0.274,0.114,0.056,1
"497",0.284,0.023,0.045,0.028,0.408,0.219,0.107,1
"498",0.232,0.043,0.07,0.078,0.21,0.133,0.077,1
"499",0.254,0.194,0.183,0.179,0.37,0.284,0.241,1
"500",0.26,0.296,0.313,0.303,0.507,0.432,0.398,1
"501",0.242,0.012,0.032,0.017,0.363,0.17,0.074,1
"502",0.259,0.107,0.125,0.119,0.451,0.306,0.207,1
"503",0.261,0.01,0.025,0.013,0.216,0.096,0.045,1
"504",0.217,0.009,0.014,0.014,0.021,0.018,0.012,1
"505",0.217,0.024,0.049,0.043,0.3,0.242,0.142,1
"506",0.286,0.019,0.056,0.028,0.476,0.264,0.132,1
"507",0.239,0.027,0.061,0.057,0.321,0.273,0.156,1
"508",0.296,0.011,0.027,0.019,0.286,0.126,0.058,1
"509",0.217,0.013,0.036,0.019,0.39,0.184,0.08,1
"510",0.257,0.014,0.016,0.017,0.087,0.06,0.028,1
"511",0.225,0.541,0.56,0.558,0.607,0.651,0.637,1
"512",0.288,0.019,0.041,0.034,0.288,0.204,0.114,1
"513",0.24,0.019,0.031,0.028,0.174,0.12,0.062,1
"514",0.213,0.061,0.087,0.07,0.445,0.24,0.129,1
"515",0.281,0.033,0.061,0.064,0.164,0.082,0.038,1
"516",0.214,0.493,0.489,0.49,0.561,0.553,0.536,1
"517",0.219,0.006,0.015,0.009,0.069,0.041,0.025,1
"518",0.208,0.225,0.248,0.243,0.467,0.367,0.27,1
"519",0.236,0.018,0.048,0.029,0.337,0.2,0.099,1
"520",0.237,0.023,0.053,0.04,0.369,0.22,0.113,1
"521",0.216,0.092,0.117,0.104,0.408,0.259,0.159,1
"522",0.211,0.022,0.029,0.037,0.057,0.07,0.045,1
"523",0.207,0.026,0.053,0.047,0.317,0.262,0.151,1
"524",0.204,0.02,0.045,0.034,0.326,0.201,0.107,1
"525",0.211,0.016,0.038,0.029,0.25,0.114,0.05,1
"526",0.263,0.027,0.047,0.047,0.244,0.202,0.123,1
"527",0.295,0.021,0.057,0.036,0.42,0.258,0.134,1
"528",0.298,0.022,0.042,0.026,0.403,0.192,0.092,1
"529",0.229,0.045,0.075,0.059,0.407,0.272,0.152,1
"530",0.253,0.02,0.049,0.035,0.337,0.212,0.11,1
"531",0.207,0.305,0.314,0.31,0.461,0.421,0.373,1
"532",0.23,0.022,0.047,0.045,0.261,0.223,0.129,1
"533",0.265,0.13,0.177,0.168,0.436,0.349,0.265,1
"534",0.286,0.015,0.018,0.013,0.091,0.037,0.019,1
"535",0.272,0.018,0.038,0.032,0.287,0.193,0.104,1
"536",0.248,0.018,0.039,0.032,0.288,0.203,0.104,1
"537",0.289,0.022,0.053,0.037,0.414,0.248,0.13,1
"538",0.276,0.022,0.046,0.03,0.361,0.204,0.101,1
"539",0.283,0.012,0.035,0.025,0.302,0.175,0.085,1
"540",0.234,0.02,0.051,0.029,0.402,0.18,0.082,1
"541",0.272,0.007,0.011,0.011,0.021,0.013,0.009,1
"542",0.274,0.016,0.045,0.026,0.414,0.193,0.088,1
"543",0.299,0.015,0.04,0.025,0.358,0.176,0.083,1
"544",0.245,0.024,0.048,0.033,0.395,0.228,0.111,1
"545",0.274,0.078,0.093,0.08,0.365,0.219,0.13,1
"546",0.223,0.275,0.293,0.284,0.551,0.462,0.395,1
"547",0.211,0.644,0.653,0.659,0.708,0.76,0.756,1
"548",0.275,0.028,0.053,0.053,0.261,0.236,0.141,1
"549",0.245,0.013,0.033,0.02,0.271,0.138,0.06,1
"550",0.283,0.041,0.065,0.045,0.424,0.207,0.108,1
"551",0.29,0.013,0.027,0.017,0.188,0.093,0.045,1
"552",0.297,0.021,0.046,0.029,0.366,0.219,0.111,1
"553",0.258,0.022,0.045,0.028,0.433,0.232,0.107,1
"554",0.251,0.009,0.02,0.013,0.119,0.066,0.035,1
"555",0.299,0.043,0.092,0.093,0.392,0.228,0.128,1
"556",0.268,0.022,0.042,0.035,0.32,0.197,0.102,1
"557",0.23,0.024,0.05,0.04,0.334,0.234,0.129,1
"558",0.297,0.012,0.021,0.015,0.094,0.055,0.032,1
"559",0.238,0.028,0.058,0.054,0.429,0.271,0.141,1
"560",0.281,0.014,0.041,0.018,0.27,0.141,0.059,1
"561",0.282,0.117,0.133,0.126,0.457,0.31,0.221,1
"562",0.232,0.012,0.02,0.018,0.095,0.061,0.033,1
"563",0.284,0.051,0.07,0.052,0.388,0.209,0.115,1
"564",0.282,0.027,0.039,0.027,0.326,0.157,0.076,1
"565",0.22,0.667,0.656,0.664,0.73,0.717,0.739,1
"566",0.245,0.023,0.048,0.04,0.308,0.207,0.113,1
"567",0.252,0.016,0.046,0.024,0.406,0.211,0.105,1
"568",0.256,0.093,0.125,0.1,0.437,0.27,0.175,1
"569",0.245,0.012,0.013,0.016,0.046,0.053,0.032,1
"570",0.259,0.016,0.039,0.032,0.288,0.189,0.099,1
"571",0.243,0.013,0.026,0.016,0.181,0.091,0.045,1
"572",0.259,0.036,0.064,0.057,0.238,0.134,0.063,1
"573",0.296,0.016,0.045,0.028,0.32,0.157,0.079,1
"574",0.249,0.148,0.179,0.156,0.46,0.348,0.283,1
"575",0.24,0.053,0.086,0.065,0.423,0.257,0.146,1
"576",0.258,0.241,0.278,0.277,0.525,0.452,0.404,1
"577",0.253,0.022,0.051,0.044,0.273,0.225,0.119,1
"578",0.245,0.022,0.05,0.029,0.347,0.165,0.082,1
"579",0.26,0.256,0.235,0.238,0.411,0.299,0.255,1
"580",0.237,0.006,0.024,0.011,0.152,0.056,0.027,1
"581",0.217,0.02,0.04,0.024,0.346,0.165,0.077,1
"582",0.264,0.022,0.044,0.035,0.323,0.228,0.125,1
"583",0.272,0.035,0.066,0.07,0.116,0.06,0.038,1
"584",0.219,0.02,0.043,0.036,0.335,0.213,0.114,1
"585",0.221,0.008,0.013,0.011,0.071,0.045,0.027,1
"586",0.255,0.061,0.088,0.069,0.446,0.262,0.146,1
"587",0.207,0.015,0.02,0.02,0.058,0.037,0.02,1
"588",0.293,0.018,0.051,0.03,0.355,0.217,0.11,1
"589",0.264,0.023,0.046,0.03,0.399,0.236,0.12,1
"590",0.223,0.027,0.053,0.055,0.268,0.245,0.148,1
"591",0.208,0.022,0.051,0.029,0.472,0.219,0.105,1
"592",0.209,0.02,0.047,0.043,0.267,0.184,0.102,1
"593",0.248,0.025,0.052,0.036,0.416,0.234,0.124,1
"594",0.226,0.092,0.115,0.108,0.336,0.199,0.119,1
"595",0.245,0.188,0.161,0.148,0.315,0.198,0.167,1
"596",0.232,0.019,0.043,0.044,0.288,0.177,0.094,1
"597",0.238,0.021,0.041,0.024,0.369,0.205,0.104,1
"598",0.295,0.031,0.056,0.051,0.234,0.116,0.056,1
"599",0.228,0.019,0.039,0.023,0.308,0.171,0.082,1
"600",0.255,0.015,0.037,0.021,0.331,0.177,0.085,1
"601",0.2,0.021,0.049,0.036,0.331,0.238,0.13,1
"602",0.223,0.008,0.015,0.011,0.061,0.046,0.026,1
"603",0.264,0.144,0.174,0.156,0.451,0.328,0.255,1
"604",0.25,0.024,0.042,0.042,0.245,0.205,0.123,1
"605",0.286,0.277,0.274,0.275,0.494,0.394,0.338,1
"606",0.245,0.025,0.054,0.033,0.447,0.255,0.127,1
"607",0.225,0.025,0.057,0.043,0.339,0.247,0.136,1
"608",0.206,0.024,0.048,0.03,0.366,0.205,0.101,1
"609",0.289,0.013,0.04,0.021,0.349,0.179,0.084,1
"610",0.242,0.109,0.132,0.118,0.396,0.275,0.179,1
"611",0.24,0.088,0.12,0.104,0.426,0.274,0.163,1
"612",0.224,0.018,0.051,0.027,0.432,0.212,0.097,1
"613",0.235,0.035,0.058,0.041,0.368,0.219,0.119,1
"614",0.214,0.028,0.054,0.045,0.343,0.246,0.131,1
"615",0.212,0.045,0.072,0.061,0.362,0.227,0.124,1
"616",0.233,0.014,0.054,0.026,0.41,0.188,0.088,1
"617",0.297,0.032,0.054,0.053,0.197,0.116,0.06,1
"618",0.217,0.018,0.05,0.028,0.422,0.224,0.109,1
"619",0.275,0.097,0.117,0.106,0.382,0.239,0.143,1
"620",0.296,0.013,0.024,0.018,0.089,0.056,0.033,1
"621",0.253,0.018,0.043,0.024,0.423,0.212,0.106,1
"622",0.253,0.021,0.05,0.054,0.21,0.131,0.068,1
"623",0.243,0.026,0.05,0.037,0.332,0.202,0.105,1
"624",0.247,0.021,0.05,0.046,0.298,0.197,0.102,1
"625",0.23,0.008,0.013,0.009,0.072,0.035,0.017,1
"626",0.258,0.022,0.047,0.038,0.349,0.214,0.11,1
"627",0.296,0.016,0.045,0.028,0.413,0.23,0.11,1
"628",0.313,0.027,0.051,0.051,0.297,0.256,0.156,1
"629",0.367,0.012,0.016,0.01,0.088,0.044,0.023,1
"630",0.375,0.016,0.038,0.022,0.394,0.224,0.11,1
"631",0.342,0.028,0.066,0.068,0.298,0.24,0.12,1
"632",0.349,0.02,0.041,0.032,0.26,0.171,0.087,1
"633",0.313,0.014,0.037,0.022,0.29,0.169,0.081,1
"634",0.321,0.018,0.042,0.024,0.417,0.196,0.094,1
"635",0.373,0.021,0.043,0.028,0.391,0.188,0.085,1
"636",0.355,0.018,0.043,0.029,0.363,0.228,0.113,1
"637",0.323,0.014,0.021,0.017,0.092,0.033,0.018,1
"638",0.398,0.008,0.026,0.013,0.167,0.07,0.031,1
"639",0.378,0.026,0.045,0.038,0.329,0.176,0.087,1
"640",0.344,0.02,0.047,0.032,0.37,0.236,0.128,1
"641",0.369,0.295,0.329,0.324,0.483,0.453,0.412,1
"642",0.344,0.023,0.045,0.041,0.294,0.203,0.114,1
"643",0.3,0.018,0.035,0.03,0.246,0.145,0.064,1
"644",0.381,0.016,0.045,0.027,0.384,0.188,0.088,1
"645",0.35,0.087,0.113,0.102,0.28,0.23,0.175,1
"646",0.368,0.433,0.42,0.415,0.569,0.513,0.504,1
"647",0.32,0.019,0.042,0.03,0.356,0.179,0.087,1
"648",0.378,0.72,0.718,0.706,0.7,0.699,0.735,1
"649",0.336,0.027,0.063,0.033,0.512,0.281,0.138,1
"650",0.377,0.043,0.055,0.042,0.369,0.198,0.095,1
"651",0.385,0.023,0.045,0.029,0.412,0.218,0.108,1
"652",0.317,0.02,0.048,0.026,0.455,0.226,0.117,1
"653",0.329,0.021,0.048,0.029,0.44,0.172,0.075,1
"654",0.302,0.065,0.091,0.072,0.379,0.229,0.131,1
"655",0.349,0.026,0.047,0.035,0.363,0.193,0.097,1
"656",0.376,0.021,0.047,0.025,0.383,0.156,0.072,1
"657",0.362,0.021,0.043,0.036,0.28,0.206,0.112,1
"658",0.33,0.028,0.059,0.053,0.285,0.15,0.073,1
"659",0.328,0.017,0.051,0.029,0.432,0.258,0.129,1
"660",0.352,0.021,0.042,0.027,0.391,0.223,0.112,1
"661",0.331,0.065,0.06,0.063,0.148,0.094,0.072,1
"662",0.382,0.129,0.159,0.139,0.477,0.334,0.242,1
"663",0.32,0.02,0.043,0.024,0.382,0.183,0.088,1
"664",0.344,0.028,0.052,0.034,0.388,0.189,0.097,1
