"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"116",0.034,0.023,0.051,0.037,0.369,0.229,0.119,1
"117",0.1,0.028,0.065,0.046,0.416,0.276,0.146,1
"118",0.01,0.028,0.061,0.057,0.335,0.275,0.166,1
"119",0,0.017,0.04,0.028,0.324,0.215,0.112,1
"120",0.015,0.015,0.029,0.021,0.112,0.078,0.047,1
"121",0.013,0.027,0.067,0.042,0.469,0.272,0.14,1
"122",0.027,0.026,0.06,0.042,0.426,0.285,0.161,1
"123",0.038,0.023,0.055,0.039,0.391,0.259,0.143,1
"124",0.01,0.02,0.05,0.034,0.345,0.246,0.131,1
"125",0.087,0.028,0.063,0.05,0.356,0.264,0.149,1
"126",0.05,0.019,0.039,0.034,0.226,0.179,0.104,1
"127",0.06,0.031,0.071,0.062,0.387,0.317,0.193,1
"128",0.014,0.026,0.056,0.047,0.334,0.254,0.145,1
"129",0.034,0.021,0.047,0.037,0.266,0.179,0.097,1
"130",0.087,0.023,0.039,0.041,0.123,0.09,0.045,1
"131",0.005,0.023,0.062,0.034,0.443,0.246,0.125,1
"132",0.008,0.028,0.064,0.051,0.374,0.292,0.169,1
"133",0.072,0.029,0.065,0.056,0.299,0.217,0.12,1
"134",0.005,0.025,0.066,0.039,0.428,0.251,0.129,1
"135",0.087,0.023,0.051,0.04,0.366,0.265,0.149,1
"136",0.012,0.026,0.063,0.047,0.413,0.277,0.144,1
"137",0.1,0.027,0.06,0.05,0.376,0.266,0.151,1
"138",0.019,0.009,0.017,0.016,0.052,0.049,0.032,1
"139",0.023,0.024,0.051,0.043,0.303,0.235,0.127,1
"140",0.024,0.02,0.037,0.03,0.216,0.149,0.083,1
"141",0.027,0.025,0.069,0.044,0.462,0.263,0.133,1
"142",0.005,0.026,0.058,0.049,0.335,0.237,0.137,1
"143",0.089,0.027,0.056,0.034,0.513,0.245,0.119,1
"144",0.071,0.025,0.062,0.041,0.474,0.3,0.158,1
"145",0.151,0.026,0.051,0.037,0.361,0.171,0.079,1
"146",0.143,0.026,0.055,0.047,0.345,0.255,0.149,1
"147",0.178,0.024,0.052,0.039,0.402,0.242,0.125,1
"148",0.136,0.014,0.029,0.019,0.151,0.086,0.041,1
"149",0.175,0.011,0.038,0.02,0.284,0.125,0.059,1
"150",0.193,0.018,0.051,0.026,0.494,0.261,0.123,1
"151",0.181,0.016,0.031,0.026,0.139,0.074,0.042,1
"152",0.166,0.029,0.061,0.046,0.392,0.254,0.142,1
"153",0.154,0.029,0.075,0.046,0.53,0.308,0.158,1
"154",0.127,0.299,0.319,0.317,0.548,0.478,0.399,1
"155",0.104,0.009,0.019,0.013,0.095,0.049,0.025,1
"156",0.171,0.026,0.054,0.048,0.33,0.264,0.154,1
"157",0.136,0.019,0.045,0.038,0.322,0.205,0.111,1
"158",0.173,0.557,0.569,0.556,0.646,0.64,0.658,1
"159",0.167,0.032,0.072,0.051,0.374,0.266,0.145,1
"160",0.105,0.03,0.062,0.059,0.331,0.281,0.171,1
"161",0.15,0.383,0.411,0.404,0.532,0.548,0.512,1
"162",0.195,0.014,0.025,0.017,0.173,0.082,0.04,1
"163",0.159,0.022,0.053,0.038,0.381,0.239,0.132,1
"164",0.144,0.012,0.021,0.015,0.094,0.076,0.036,1
"165",0.182,0.022,0.05,0.043,0.282,0.237,0.131,1
"166",0.176,0.022,0.051,0.03,0.388,0.205,0.103,1
"167",0.161,0.026,0.061,0.056,0.332,0.241,0.134,1
"168",0.118,0.038,0.069,0.069,0.322,0.294,0.194,1
"169",0.109,0.01,0.025,0.017,0.116,0.072,0.035,1
"170",0.142,0.201,0.238,0.207,0.554,0.39,0.322,1
"171",0.116,0.02,0.046,0.034,0.283,0.185,0.101,1
"172",0.133,0.026,0.058,0.051,0.327,0.267,0.162,1
"173",0.19,0.029,0.054,0.055,0.285,0.258,0.158,1
"174",0.151,0.011,0.024,0.016,0.104,0.066,0.033,1
"175",0.161,0.022,0.059,0.032,0.444,0.241,0.122,1
"176",0.109,0.023,0.047,0.034,0.353,0.224,0.113,1
"177",0.131,0.032,0.064,0.058,0.353,0.285,0.163,1
"178",0.163,0.024,0.064,0.039,0.424,0.25,0.128,1
"179",0.111,0.02,0.062,0.032,0.534,0.274,0.131,1
"180",0.147,0.026,0.065,0.045,0.407,0.232,0.119,1
"181",0.137,0.015,0.024,0.02,0.092,0.065,0.033,1
"182",0.181,0.546,0.58,0.573,0.622,0.693,0.67,1
"183",0.109,0.026,0.056,0.05,0.31,0.258,0.148,1
"184",0.15,0.02,0.051,0.034,0.355,0.211,0.109,1
"185",0.158,0.017,0.05,0.024,0.436,0.222,0.106,1
"186",0.173,0.013,0.04,0.02,0.436,0.195,0.083,1
"187",0.164,0.015,0.031,0.022,0.161,0.109,0.056,1
"188",0.159,0.03,0.067,0.056,0.374,0.286,0.17,1
"189",0.115,0.018,0.047,0.027,0.418,0.217,0.101,1
"190",0.153,0.022,0.048,0.035,0.35,0.243,0.131,1
"191",0.15,0.013,0.025,0.025,0.07,0.072,0.042,1
"192",0.117,0.085,0.094,0.086,0.517,0.276,0.158,1
"193",0.2,0.019,0.05,0.03,0.389,0.186,0.082,1
"194",0.144,0.423,0.443,0.445,0.539,0.519,0.493,1
"195",0.183,0.015,0.035,0.026,0.279,0.141,0.065,1
"196",0.101,0.514,0.51,0.488,0.586,0.551,0.573,1
"197",0.121,0.027,0.057,0.054,0.324,0.271,0.161,1
"198",0.196,0.027,0.057,0.048,0.345,0.23,0.134,1
"199",0.162,0.092,0.125,0.115,0.408,0.258,0.15,1
"200",0.119,0.026,0.062,0.047,0.403,0.289,0.163,1
"201",0.151,0.026,0.056,0.051,0.331,0.264,0.163,1
"202",0.146,0.027,0.056,0.042,0.392,0.258,0.143,1
"203",0.194,0.018,0.033,0.028,0.16,0.112,0.064,1
"204",0.161,0.026,0.056,0.049,0.351,0.255,0.144,1
"205",0.112,0.026,0.054,0.062,0.317,0.235,0.13,1
"206",0.166,0.024,0.055,0.04,0.391,0.23,0.121,1
"207",0.147,0.015,0.037,0.024,0.262,0.137,0.072,1
"208",0.106,0.029,0.063,0.048,0.374,0.262,0.14,1
"209",0.148,0.027,0.062,0.047,0.378,0.257,0.138,1
"210",0.121,0.03,0.059,0.055,0.315,0.28,0.173,1
"211",0.122,0.028,0.061,0.058,0.332,0.269,0.161,1
"212",0.12,0.021,0.055,0.029,0.459,0.243,0.115,1
"213",0.143,0.027,0.059,0.049,0.357,0.26,0.151,1
"214",0.171,0.023,0.058,0.032,0.43,0.233,0.118,1
"215",0.173,0.638,0.617,0.621,0.68,0.655,0.661,1
"216",0.172,0.026,0.06,0.047,0.365,0.255,0.142,1
"217",0.196,0.112,0.14,0.12,0.487,0.313,0.192,1
"218",0.154,0.032,0.068,0.059,0.352,0.288,0.172,1
"219",0.171,0.016,0.024,0.022,0.116,0.087,0.048,1
"220",0.144,0.024,0.057,0.042,0.283,0.198,0.112,1
"221",0.186,0.017,0.037,0.024,0.23,0.142,0.069,1
"222",0.151,0.031,0.065,0.058,0.355,0.317,0.211,1
"223",0.184,0.028,0.059,0.046,0.395,0.275,0.168,1
"224",0.196,0.031,0.058,0.038,0.455,0.241,0.125,1
"225",0.136,0.014,0.043,0.021,0.288,0.119,0.058,1
"226",0.134,0.019,0.057,0.028,0.509,0.268,0.13,1
"227",0.166,0.023,0.058,0.042,0.369,0.255,0.142,1
"228",0.151,0.026,0.056,0.049,0.314,0.222,0.126,1
"229",0.187,0.021,0.057,0.034,0.425,0.246,0.123,1
"230",0.106,0.025,0.061,0.045,0.399,0.265,0.138,1
"231",0.154,0.028,0.063,0.055,0.342,0.281,0.167,1
"232",0.121,0.013,0.025,0.018,0.146,0.083,0.043,1
"233",0.173,0.024,0.054,0.042,0.351,0.247,0.132,1
"234",0.167,0.025,0.051,0.042,0.349,0.248,0.133,1
"235",0.186,0.033,0.061,0.051,0.321,0.175,0.084,1
"236",0.118,0.036,0.064,0.068,0.286,0.302,0.202,1
"237",0.122,0.01,0.025,0.014,0.126,0.094,0.05,1
"238",0.114,0.016,0.043,0.025,0.395,0.186,0.082,1
"239",0.172,0.029,0.067,0.058,0.354,0.295,0.176,1
"240",0.137,0.025,0.059,0.041,0.443,0.291,0.161,1
"241",0.188,0.012,0.033,0.022,0.355,0.169,0.076,1
"242",0.141,0.028,0.061,0.053,0.37,0.286,0.156,1
"243",0.195,0.017,0.048,0.026,0.416,0.206,0.098,1
"244",0.172,0.019,0.052,0.028,0.434,0.246,0.117,1
"245",0.169,0.032,0.071,0.054,0.368,0.274,0.158,1
"246",0.129,0.017,0.045,0.024,0.416,0.207,0.092,1
"247",0.141,0.01,0.029,0.015,0.205,0.083,0.04,1
"248",0.183,0.127,0.174,0.156,0.458,0.324,0.225,1
"249",0.146,0.022,0.056,0.031,0.453,0.241,0.12,1
"250",0.105,0.025,0.054,0.038,0.378,0.241,0.133,1
"251",0.115,0.023,0.049,0.041,0.264,0.188,0.101,1
"252",0.147,0.016,0.032,0.023,0.232,0.125,0.064,1
"253",0.18,0.013,0.025,0.015,0.136,0.07,0.038,1
"254",0.128,0.019,0.052,0.028,0.435,0.224,0.107,1
"255",0.149,0.026,0.053,0.048,0.313,0.252,0.142,1
"256",0.108,0.023,0.05,0.034,0.43,0.169,0.072,1
"257",0.138,0.02,0.034,0.03,0.178,0.117,0.067,1
"258",0.104,0.025,0.043,0.043,0.141,0.098,0.042,1
"259",0.135,0.021,0.051,0.029,0.486,0.257,0.127,1
"260",0.193,0.634,0.634,0.635,0.69,0.719,0.703,1
"261",0.166,0.11,0.158,0.133,0.488,0.332,0.213,1
"262",0.174,0.025,0.048,0.041,0.278,0.22,0.118,1
"263",0.157,0.025,0.059,0.04,0.409,0.216,0.104,1
"264",0.112,0.018,0.047,0.027,0.355,0.186,0.089,1
"265",0.194,0.02,0.047,0.035,0.348,0.204,0.108,1
"266",0.125,0.054,0.083,0.066,0.419,0.275,0.152,1
"267",0.178,0.027,0.063,0.048,0.371,0.257,0.147,1
"268",0.183,0.052,0.093,0.092,0.286,0.19,0.096,1
"269",0.109,0.03,0.059,0.054,0.343,0.275,0.163,1
"270",0.107,0.026,0.067,0.042,0.512,0.293,0.149,1
"271",0.134,0.034,0.083,0.071,0.42,0.277,0.138,1
"272",0.167,0.019,0.042,0.03,0.354,0.197,0.098,1
"273",0.172,0.022,0.061,0.037,0.389,0.242,0.116,1
"274",0.177,0.027,0.057,0.047,0.345,0.274,0.16,1
"275",0.157,0.02,0.058,0.031,0.484,0.282,0.145,1
"276",0.113,0.022,0.06,0.039,0.42,0.237,0.119,1
"277",0.104,0.025,0.055,0.048,0.337,0.25,0.143,1
"278",0.121,0.026,0.062,0.047,0.324,0.245,0.14,1
"279",0.16,0.028,0.06,0.05,0.365,0.255,0.145,1
"280",0.187,0.022,0.052,0.04,0.337,0.216,0.115,1
"281",0.11,0.028,0.066,0.051,0.379,0.265,0.15,1
"282",0.112,0.025,0.054,0.045,0.336,0.225,0.131,1
"283",0.173,0.022,0.046,0.034,0.331,0.202,0.108,1
"284",0.181,0.022,0.053,0.041,0.325,0.202,0.107,1
"285",0.118,0.053,0.085,0.067,0.391,0.237,0.13,1
"286",0.139,0.027,0.056,0.052,0.314,0.251,0.147,1
"287",0.154,0.014,0.04,0.022,0.374,0.197,0.089,1
"288",0.121,0.034,0.066,0.047,0.412,0.22,0.11,1
"289",0.252,0.018,0.051,0.025,0.447,0.231,0.116,1
"290",0.247,0.023,0.055,0.049,0.331,0.217,0.113,1
"291",0.289,0.015,0.047,0.023,0.384,0.2,0.093,1
"292",0.233,0.013,0.026,0.017,0.152,0.083,0.045,1
"293",0.275,0.105,0.126,0.114,0.421,0.262,0.158,1
"294",0.256,0.1,0.135,0.107,0.48,0.295,0.193,1
"295",0.217,0.02,0.055,0.03,0.464,0.245,0.12,1
"296",0.255,0.017,0.041,0.023,0.367,0.195,0.094,1
"297",0.272,0.021,0.043,0.034,0.319,0.212,0.115,1
"298",0.296,0.279,0.303,0.296,0.531,0.468,0.385,1
"299",0.255,0.066,0.095,0.074,0.489,0.287,0.161,1
"300",0.221,0.01,0.016,0.011,0.088,0.052,0.031,1
"301",0.297,0.035,0.06,0.057,0.224,0.129,0.067,1
"302",0.295,0.023,0.062,0.039,0.461,0.283,0.147,1
"303",0.24,0.021,0.035,0.03,0.199,0.133,0.069,1
"304",0.262,0.015,0.033,0.019,0.263,0.127,0.06,1
"305",0.253,0.023,0.054,0.037,0.373,0.232,0.122,1
"306",0.263,0.03,0.052,0.05,0.274,0.222,0.135,1
"307",0.219,0.025,0.056,0.046,0.334,0.28,0.166,1
"308",0.219,0.02,0.052,0.034,0.381,0.221,0.113,1
"309",0.2,0.019,0.056,0.026,0.52,0.254,0.118,1
"310",0.273,0.029,0.075,0.062,0.442,0.277,0.139,1
"311",0.242,0.013,0.036,0.019,0.401,0.188,0.082,1
"312",0.289,0.015,0.044,0.023,0.385,0.196,0.093,1
"313",0.28,0.018,0.063,0.033,0.525,0.302,0.159,1
"314",0.232,0.021,0.048,0.047,0.321,0.195,0.105,1
"315",0.286,0.102,0.136,0.121,0.46,0.313,0.195,1
"316",0.283,0.014,0.04,0.027,0.335,0.193,0.095,1
"317",0.208,0.023,0.055,0.047,0.337,0.259,0.146,1
"318",0.215,0.028,0.07,0.043,0.508,0.287,0.146,1
"319",0.268,0.024,0.047,0.037,0.355,0.217,0.112,1
"320",0.237,0.008,0.028,0.012,0.175,0.064,0.03,1
"321",0.205,0.025,0.065,0.036,0.514,0.265,0.131,1
"322",0.272,0.038,0.072,0.075,0.137,0.068,0.043,1
"323",0.225,0.58,0.597,0.596,0.66,0.707,0.697,1
"324",0.283,0.628,0.653,0.658,0.724,0.756,0.75,1
"325",0.282,0.015,0.025,0.019,0.107,0.052,0.022,1
"326",0.23,0.026,0.055,0.042,0.369,0.257,0.142,1
"327",0.245,0.021,0.055,0.033,0.473,0.276,0.142,1
"328",0.216,0.022,0.046,0.032,0.356,0.198,0.1,1
"329",0.217,0.014,0.04,0.021,0.429,0.202,0.089,1
"330",0.243,0.015,0.029,0.017,0.206,0.102,0.051,1
"331",0.229,0.024,0.065,0.036,0.428,0.239,0.119,1
"332",0.275,0.068,0.097,0.075,0.452,0.27,0.147,1
"333",0.209,0.022,0.052,0.046,0.298,0.203,0.113,1
"334",0.211,0.69,0.697,0.704,0.769,0.825,0.828,1
"335",0.25,0.02,0.048,0.031,0.413,0.246,0.125,1
"336",0.251,0.011,0.023,0.014,0.14,0.074,0.04,1
"337",0.288,0.021,0.045,0.036,0.32,0.224,0.126,1
"338",0.245,0.015,0.037,0.022,0.302,0.153,0.067,1
"339",0.228,0.021,0.044,0.025,0.341,0.188,0.091,1
"340",0.259,0.034,0.062,0.057,0.305,0.127,0.063,1
"341",0.291,0.383,0.395,0.394,0.526,0.492,0.474,1
"342",0.235,0.023,0.046,0.036,0.29,0.142,0.067,1
"343",0.211,0.018,0.043,0.031,0.28,0.127,0.056,1
"344",0.297,0.013,0.024,0.016,0.113,0.063,0.036,1
"345",0.286,0.297,0.294,0.293,0.54,0.43,0.37,1
"346",0.237,0.025,0.058,0.042,0.407,0.241,0.125,1
"347",0.259,0.018,0.044,0.034,0.321,0.208,0.109,1
"348",0.295,0.035,0.061,0.054,0.262,0.128,0.063,1
"349",0.232,0.586,0.608,0.605,0.661,0.694,0.675,1
"350",0.23,0.009,0.016,0.01,0.09,0.041,0.02,1
"351",0.273,0.044,0.069,0.052,0.394,0.211,0.108,1
"352",0.207,0.327,0.335,0.331,0.505,0.459,0.409,1
"353",0.274,0.018,0.05,0.028,0.455,0.212,0.097,1
"354",0.272,0.009,0.013,0.012,0.035,0.017,0.011,1
"355",0.265,0.252,0.265,0.253,0.542,0.396,0.335,1
"356",0.241,0.045,0.078,0.094,0.142,0.083,0.051,1
"357",0.274,0.084,0.101,0.085,0.403,0.24,0.143,1
"358",0.27,0.012,0.03,0.019,0.198,0.128,0.063,1
"359",0.253,0.02,0.048,0.025,0.465,0.233,0.117,1
"360",0.208,0.242,0.266,0.259,0.512,0.4,0.296,1
"361",0.245,0.025,0.053,0.042,0.341,0.227,0.125,1
"362",0.276,0.025,0.065,0.041,0.476,0.269,0.138,1
"363",0.276,0.031,0.059,0.058,0.288,0.266,0.165,1
"364",0.236,0.021,0.053,0.031,0.372,0.22,0.11,1
"365",0.23,0.025,0.052,0.048,0.291,0.245,0.142,1
"366",0.262,0.017,0.051,0.023,0.475,0.217,0.102,1
"367",0.228,0.612,0.569,0.57,0.637,0.561,0.572,1
"368",0.217,0.027,0.054,0.046,0.333,0.265,0.157,1
"369",0.223,0.03,0.058,0.059,0.299,0.268,0.164,1
"370",0.2,0.023,0.054,0.039,0.366,0.26,0.144,1
"371",0.232,0.014,0.024,0.019,0.114,0.069,0.038,1
"372",0.219,0.008,0.018,0.01,0.086,0.048,0.029,1
"373",0.254,0.018,0.048,0.027,0.352,0.196,0.097,1
"374",0.207,0.029,0.059,0.051,0.351,0.287,0.166,1
"375",0.22,0.715,0.699,0.709,0.792,0.779,0.808,1
"376",0.211,0.133,0.161,0.144,0.423,0.292,0.186,1
"377",0.296,0.015,0.028,0.019,0.108,0.063,0.038,1
"378",0.269,0.03,0.065,0.061,0.338,0.237,0.128,1
"379",0.24,0.095,0.13,0.111,0.468,0.3,0.179,1
"380",0.298,0.017,0.045,0.027,0.395,0.194,0.093,1
"381",0.253,0.024,0.056,0.047,0.304,0.247,0.132,1
"382",0.293,0.026,0.05,0.046,0.316,0.232,0.13,1
"383",0.233,0.016,0.059,0.028,0.45,0.206,0.098,1
"384",0.214,0.031,0.059,0.048,0.379,0.269,0.144,1
"385",0.248,0.021,0.043,0.034,0.32,0.223,0.115,1
"386",0.259,0.671,0.674,0.684,0.719,0.75,0.754,1
"387",0.296,0.018,0.05,0.03,0.454,0.252,0.121,1
"388",0.281,0.036,0.067,0.069,0.188,0.091,0.043,1
"389",0.283,0.154,0.198,0.178,0.516,0.368,0.253,1
"390",0.247,0.681,0.668,0.664,0.72,0.697,0.734,1
"391",0.264,0.024,0.049,0.037,0.357,0.25,0.138,1
"392",0.259,0.039,0.07,0.061,0.267,0.148,0.071,1
"393",0.243,0.029,0.055,0.04,0.368,0.221,0.116,1
"394",0.24,0.057,0.094,0.07,0.465,0.281,0.161,1
"395",0.267,0.025,0.052,0.041,0.357,0.138,0.061,1
"396",0.241,0.024,0.041,0.023,0.278,0.129,0.066,1
"397",0.234,0.022,0.056,0.031,0.442,0.198,0.091,1
"398",0.239,0.029,0.067,0.061,0.356,0.298,0.172,1
"399",0.253,0.023,0.055,0.058,0.237,0.145,0.076,1
"400",0.292,0.02,0.051,0.029,0.397,0.215,0.108,1
"401",0.283,0.009,0.017,0.011,0.081,0.048,0.025,1
"402",0.296,0.018,0.05,0.03,0.355,0.173,0.088,1
"403",0.287,0.013,0.042,0.02,0.429,0.193,0.083,1
"404",0.281,0.016,0.046,0.02,0.301,0.155,0.066,1
"405",0.242,0.67,0.683,0.685,0.75,0.787,0.769,1
"406",0.293,0.02,0.057,0.032,0.392,0.238,0.122,1
"407",0.217,0.01,0.017,0.016,0.036,0.022,0.015,1
"408",0.248,0.027,0.058,0.039,0.457,0.256,0.137,1
"409",0.282,0.029,0.044,0.029,0.361,0.174,0.085,1
"410",0.205,0.012,0.02,0.017,0.069,0.047,0.027,1
"411",0.276,0.021,0.057,0.033,0.413,0.229,0.12,1
"412",0.221,0.022,0.051,0.038,0.341,0.231,0.126,1
"413",0.266,0.016,0.05,0.026,0.419,0.256,0.129,1
"414",0.276,0.433,0.398,0.396,0.52,0.451,0.445,1
"415",0.219,0.022,0.048,0.039,0.371,0.234,0.126,1
"416",0.225,0.028,0.063,0.046,0.374,0.27,0.15,1
"417",0.231,0.026,0.054,0.031,0.46,0.251,0.128,1
"418",0.224,0.02,0.056,0.029,0.475,0.232,0.108,1
"419",0.223,0.009,0.018,0.011,0.078,0.053,0.03,1
"420",0.242,0.117,0.143,0.126,0.435,0.301,0.197,1
"421",0.258,0.024,0.052,0.041,0.385,0.235,0.122,1
"422",0.245,0.024,0.055,0.031,0.383,0.181,0.091,1
