"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"71",0.038,0.326,0.435,0.321,0.592,0.622,0.506,1
"72",0.036,0.344,0.35,0.372,0.474,0.693,0.613,1
"73",0.045,0.167,0.277,0.165,0.593,0.353,0.224,1
"74",0,0.83,0.988,0.904,0.007,0.003,0.005,1
"75",0,0.707,0.823,0.712,0,0,0.002,1
"76",0,0.388,0.575,0.363,0.674,0.693,0.641,1
"77",0,0.306,0.546,0.289,0.756,0.592,0.441,1
"78",0,0.862,0.924,0.895,0.111,0.012,0.011,1
"79",0,0.165,0.28,0.13,0.788,0.373,0.2,1
"80",0.081,0.235,0.36,0.2,0.732,0.541,0.361,1
"81",0,0.701,0.83,0.754,0.005,0.003,0.002,1
"82",0,0.853,0.916,0.913,0.058,0.006,0.006,1
"83",0.005,0.274,0.49,0.274,0.802,0.612,0.451,1
"84",0,0.49,0.456,0.474,0.548,0.801,0.735,1
"85",0.047,0.24,0.49,0.183,0.945,0.506,0.305,1
"86",0,0.736,0.814,0.796,0.031,0.004,0.003,1
"87",0.052,0.224,0.381,0.247,0.716,0.503,0.361,1
"88",0.06,0.456,0.506,0.479,0.574,0.713,0.61,1
"89",0,0.711,0.813,0.718,0.005,0.007,0.009,1
"90",0,0.714,0.812,0.79,0.039,0.009,0.009,1
"91",0,0.85,0.953,0.967,0.038,0.009,0.008,1
"92",0.084,0.505,0.535,0.508,0.572,0.632,0.575,1
"93",0,0.704,0.798,0.782,0.041,0.011,0.012,1
"94",0,0.799,0.938,0.818,0.006,0.003,0.005,1
"95",0.029,0.469,0.386,0.51,0.344,0.804,0.78,1
"96",0.001,0.248,0.548,0.197,0.891,0.524,0.328,1
"97",0,0.872,0.972,1,0.039,0.011,0.012,1
"98",0,0.782,0.851,0.855,0.039,0.007,0.007,1
"99",0,0.329,0.499,0.371,0.626,0.619,0.503,1
"100",0,0.166,0.289,0.137,0.794,0.366,0.2,1
"101",0.002,0.505,0.508,0.58,0.481,0.886,0.847,1
"102",0,0.826,0.987,0.878,0.004,0.002,0.004,1
"103",0,0.858,0.956,0.969,0.039,0.009,0.009,1
"104",0.035,0.389,0.482,0.391,0.541,0.494,0.382,1
"105",0,0.868,0.932,0.944,0.08,0.007,0.008,1
"106",0.003,0.383,0.525,0.374,0.705,0.662,0.509,1
"107",0,0.689,0.822,0.743,0.004,0.002,0.001,1
"108",0,0.86,0.951,0.968,0.035,0.008,0.008,1
"109",0.046,0.445,0.411,0.402,0.458,0.497,0.417,1
"110",0.073,0.436,0.502,0.39,0.594,0.669,0.559,1
"111",0,0.715,0.806,0.799,0.038,0.007,0.007,1
"112",0,0.817,0.889,0.853,0.028,0.006,0.008,1
"113",0.017,0.377,0.57,0.353,0.712,0.701,0.542,1
"114",0.031,0.249,0.502,0.213,0.758,0.546,0.358,1
"115",0,0.23,0.463,0.177,0.918,0.525,0.329,1
"116",0,0.195,0.422,0.184,0.693,0.407,0.258,1
"117",0,0.237,0.431,0.19,0.789,0.538,0.347,1
"118",0,0.163,0.27,0.122,0.772,0.366,0.194,1
"119",0.038,0.233,0.465,0.199,0.827,0.494,0.311,1
"120",0,0.68,0.816,0.742,0.005,0.004,0.002,1
"121",0.052,0.285,0.355,0.315,0.595,0.539,0.41,1
"122",0.08,0.228,0.4,0.182,0.813,0.475,0.302,1
"123",0.006,0.374,0.517,0.34,0.706,0.547,0.409,1
"124",0,0.697,0.839,0.737,0,0.001,0,1
"125",0,0.18,0.27,0.135,0.777,0.376,0.203,1
"126",0,0.335,0.448,0.324,0.641,0.679,0.566,1
"127",0,0.722,0.822,0.8,0.017,0.009,0.013,1
"128",0,0.848,0.94,0.955,0.033,0.007,0.007,1
"129",0,0.173,0.278,0.14,0.764,0.371,0.206,1
"130",0,0.76,0.835,0.827,0.035,0.005,0.006,1
"131",0,0.823,0.975,0.896,0.011,0.006,0.007,1
"132",0,0.822,0.894,0.862,0.035,0.005,0.005,1
"133",0,0.754,0.868,0.822,0.013,0.01,0.01,1
"134",0,0.327,0.599,0.276,0.835,0.561,0.381,1
"135",0,0.825,0.892,0.866,0.03,0.006,0.008,1
"136",0.017,0.7,0.698,0.683,0.531,0.776,0.804,1
"137",0,0.702,0.8,0.792,0.014,0.004,0.005,1
"138",0,0.305,0.549,0.31,0.755,0.533,0.373,1
"139",0,0.337,0.488,0.328,0.638,0.569,0.457,1
"140",0,0.376,0.473,0.395,0.65,0.661,0.539,1
"141",0,0.859,0.95,0.968,0.041,0.01,0.009,1
"142",0,0.844,0.907,0.883,0.097,0.01,0.01,1
"143",0,0.252,0.479,0.212,0.883,0.534,0.347,1
"144",0.057,0.387,0.493,0.463,0.653,0.697,0.57,1
"145",0,0.8,0.872,0.856,0.034,0.006,0.01,1
"146",0,0.753,0.839,0.832,0.035,0.004,0.006,1
"147",0,0.431,0.477,0.469,0.557,0.77,0.677,1
"148",0.071,0.156,0.313,0.128,0.784,0.378,0.208,1
"149",0,0.322,0.601,0.262,0.802,0.569,0.376,1
"150",0,0.726,0.828,0.794,0.013,0.01,0.012,1
"151",0,0.832,0.994,0.907,0.008,0.003,0.007,1
"152",0,0.538,0.638,0.515,0.526,0.749,0.743,1
"153",0.017,0.24,0.568,0.196,0.976,0.549,0.362,1
"154",0,0.823,0.894,0.854,0.029,0.006,0.008,1
"155",0.051,0.459,0.516,0.499,0.529,0.683,0.617,1
"156",0,0.717,0.805,0.801,0.038,0.01,0.009,1
"157",0,0.326,0.41,0.337,0.603,0.629,0.515,1
"158",0.062,0.251,0.446,0.195,0.818,0.478,0.296,1
"159",0,0.825,0.894,0.868,0.03,0.006,0.008,1
"160",0,0.187,0.304,0.139,0.779,0.363,0.198,1
"161",0,0.802,0.898,0.946,0.034,0.003,0.004,1
"162",0.013,0.203,0.386,0.197,0.778,0.531,0.367,1
"163",0,0.719,0.834,0.749,0.005,0.006,0.009,1
"164",0.013,0.245,0.439,0.176,0.904,0.545,0.365,1
"165",0.032,0.425,0.48,0.576,0.572,0.773,0.651,1
"166",0,0.747,0.822,0.867,0.036,0.015,0.019,1
"167",0.002,0.196,0.469,0.189,0.853,0.498,0.315,1
"168",0,0.795,0.867,0.856,0.036,0.006,0.007,1
"169",0.034,0.373,0.382,0.399,0.502,0.622,0.563,1
"170",0,0.233,0.477,0.18,0.905,0.528,0.326,1
"171",0.035,0.181,0.452,0.173,0.868,0.482,0.293,1
"172",0,0.413,0.565,0.406,0.655,0.724,0.581,1
"173",0,0.362,0.517,0.448,0.653,0.771,0.659,1
"174",0,0.677,0.774,0.732,0.03,0.024,0.019,1
"175",0,0.837,0.989,0.907,0.007,0,0.004,1
"176",0,0.798,0.933,0.814,0.006,0.003,0.004,1
"177",0.006,0.26,0.5,0.255,0.793,0.521,0.35,1
"178",0,0.821,0.896,0.856,0.028,0.006,0.008,1
"179",0.002,0.274,0.243,0.188,0.584,0.34,0.213,1
"180",0,0.837,0.999,0.907,0.005,0.002,0.004,1
"181",0.055,0.646,0.725,0.711,0.151,0.061,0.034,1
"182",0.033,0.41,0.541,0.359,0.693,0.694,0.564,1
"183",0,0.68,0.716,0.717,0.06,0.058,0.042,1
"184",0.033,0.363,0.411,0.338,0.525,0.534,0.436,1
"185",0,0.256,0.506,0.22,0.862,0.545,0.354,1
"186",0.001,0.487,0.421,0.52,0.345,0.718,0.761,1
"187",0,0.682,0.762,0.753,0.015,0.003,0.003,1
"188",0,0.176,0.311,0.144,0.755,0.361,0.197,1
"189",0,0.821,0.912,0.957,0.037,0.003,0.004,1
"190",0,0.795,0.879,0.962,0.045,0.003,0.003,1
"191",0,0.769,0.854,0.928,0.042,0.005,0.004,1
"192",0,0.177,0.28,0.137,0.768,0.374,0.206,1
"193",0.042,0.212,0.383,0.181,0.742,0.475,0.306,1
"194",0,0.83,0.99,0.903,0.007,0.001,0.001,1
"195",0,0.178,0.297,0.131,0.784,0.357,0.192,1
"196",0,0.411,0.514,0.443,0.567,0.666,0.549,1
"197",0,0.297,0.402,0.281,0.596,0.56,0.427,1
"198",0.036,0.308,0.381,0.24,0.787,0.58,0.402,1
"199",0.057,0.176,0.27,0.135,0.703,0.413,0.237,1
"200",0.031,0.294,0.442,0.26,0.742,0.543,0.381,1
"201",0,0.175,0.325,0.153,0.74,0.368,0.205,1
"202",0.012,0.187,0.344,0.15,0.798,0.48,0.32,1
"203",0,0.298,0.523,0.306,0.667,0.513,0.386,1
"204",0.015,0.308,0.578,0.237,0.812,0.561,0.403,1
"205",0,0.838,0.9,0.866,0.104,0.01,0.009,1
"206",0,0.43,0.495,0.421,0.593,0.706,0.586,1
"207",0,0.72,0.799,0.853,0.033,0.015,0.021,1
"208",0,0.823,0.985,0.879,0.006,0.002,0.005,1
"209",0.041,0.338,0.48,0.286,0.719,0.56,0.43,1
"210",0,0.179,0.356,0.165,0.722,0.373,0.207,1
"211",0,0.845,0.918,0.914,0.071,0.007,0.008,1
"212",0,0.76,0.856,0.96,0.051,0.003,0.002,1
"213",0.046,0.422,0.559,0.393,0.634,0.634,0.5,1
"214",0,0.815,0.889,0.85,0.028,0.006,0.005,1
"215",0,0.485,0.476,0.582,0.583,0.808,0.695,1
"216",0,0.792,0.87,0.87,0.042,0.006,0.006,1
"217",0,0.827,0.978,0.903,0.009,0.003,0.007,1
"218",0,0.313,0.575,0.333,0.777,0.615,0.436,1
"219",0,0.743,0.808,0.924,0.062,0.008,0.007,1
"220",0,0.797,0.881,0.826,0.025,0.006,0.007,1
"221",0,0.603,0.569,0.648,0.415,0.865,0.862,1
"222",0,0.723,0.784,0.882,0.061,0.012,0.012,1
"223",0.009,0.269,0.469,0.305,0.684,0.639,0.475,1
"224",0.009,0.309,0.42,0.357,0.601,0.554,0.444,1
"225",0,0.511,0.427,0.576,0.372,0.848,0.892,1
"226",0,0.812,0.888,0.854,0.037,0.006,0.006,1
"227",0,0.817,0.885,0.826,0.096,0.01,0.01,1
"228",0,0.356,0.681,0.348,0.855,0.656,0.518,1
"229",0,0.233,0.402,0.193,0.706,0.417,0.255,1
"230",0,0.496,0.51,0.463,0.589,0.725,0.629,1
"231",0,0.813,0.963,0.845,0.005,0.003,0.007,1
"232",0.008,0.187,0.439,0.134,1,0.487,0.3,1
"233",0,0.363,0.39,0.359,0.504,0.558,0.473,1
"234",0.004,0.313,0.516,0.343,0.681,0.646,0.485,1
"235",0,0.822,0.925,0.955,0.033,0.006,0.005,1
"236",0,0.73,0.816,0.81,0.036,0.005,0.007,1
"237",0,0.373,0.495,0.453,0.551,0.821,0.719,1
"238",0,0.313,0.422,0.276,0.744,0.6,0.435,1
"239",0.001,0.343,0.397,0.363,0.515,0.699,0.622,1
"240",0.04,0.353,0.428,0.322,0.59,0.635,0.508,1
"241",0,0.773,0.878,0.846,0.023,0.013,0.017,1
"242",0,0.715,0.808,0.747,0.012,0.008,0.011,1
"243",0,0.178,0.364,0.154,0.737,0.367,0.203,1
"244",0.054,0.376,0.434,0.432,0.53,0.662,0.552,1
"245",0,0.671,0.713,0.788,0.525,0.934,0.913,1
"246",0,0.512,0.405,0.558,0.32,1,1,1
"247",0.092,0.286,0.563,0.206,0.955,0.544,0.344,1
"248",0.002,0.584,0.576,0.566,0.546,0.637,0.577,1
"249",0,0.739,0.829,0.837,0.022,0.014,0.018,1
"250",0.001,0.232,0.494,0.182,0.884,0.484,0.294,1
"251",0,0.815,0.975,0.865,0.007,0.003,0.004,1
"252",0,0.762,0.874,0.83,0.016,0.011,0.012,1
"253",0.008,0.396,0.57,0.376,0.752,0.675,0.51,1
"254",0,0.606,0.667,0.701,0.561,0.91,0.861,1
"255",0.047,0.245,0.468,0.202,0.844,0.532,0.336,1
"256",0,0.858,0.963,0.967,0.034,0.006,0.006,1
"257",0,0.875,0.961,0.998,0.038,0.01,0.012,1
"258",0,0.518,0.434,0.627,0.368,0.934,0.969,1
"259",0,0.686,0.723,0.733,0.056,0.061,0.046,1
"260",0,0.375,0.472,0.343,0.521,0.657,0.597,1
"261",0,0.691,0.822,0.735,0.004,0.002,0.003,1
"262",0,0.337,0.34,0.27,0.465,0.36,0.313,1
"263",0,0.291,0.566,0.204,0.939,0.559,0.352,1
"264",0,0.8,0.931,0.815,0.009,0.006,0.007,1
"265",0,0.749,0.826,0.905,0.041,0.004,0.005,1
"266",0.037,0.331,0.323,0.349,0.45,0.623,0.579,1
"267",0.004,0.362,0.495,0.361,0.613,0.698,0.563,1
"268",0,0.876,0.977,0.986,0.043,0.017,0.018,1
"269",0,0.693,0.8,0.752,0.016,0.015,0.013,1
"270",0,0.825,0.981,0.901,0.008,0.004,0.006,1
"271",0.069,0.423,0.454,0.53,0.577,0.768,0.636,1
"272",0,0.18,0.353,0.152,0.734,0.37,0.206,1
"273",0,0.169,0.302,0.137,0.772,0.359,0.195,1
"274",0,0.311,0.496,0.252,0.8,0.6,0.415,1
"275",0,0.845,0.95,0.961,0.035,0.007,0.007,1
"276",0,0.805,0.876,0.862,0.036,0.005,0.005,1
"277",0,0.339,0.455,0.318,0.589,0.445,0.329,1
"278",0,0.822,0.972,0.892,0.011,0.005,0.008,1
"279",0,0.323,0.447,0.407,0.636,0.637,0.513,1
"280",0,0.188,0.38,0.142,0.852,0.426,0.241,1
"281",0.054,0.233,0.443,0.176,0.818,0.487,0.308,1
"282",0.001,0.775,0.693,0.746,0.339,0.68,0.721,1
"283",0,0.828,0.98,0.91,0.009,0.003,0.005,1
"284",0,0.824,0.99,0.9,0.007,0.004,0.007,1
"285",0,0.798,0.948,0.832,0.008,0.004,0.005,1
"286",0,0.747,0.625,0.706,0.339,0.717,0.755,1
"287",0.001,0.498,0.439,0.554,0.36,0.755,0.78,1
"288",0.095,0.319,0.378,0.342,0.533,0.533,0.442,1
"289",0.071,0.247,0.465,0.177,0.873,0.485,0.297,1
"290",0,0.821,0.896,0.86,0.03,0.006,0.01,1
"291",0.019,0.229,0.477,0.178,0.861,0.502,0.312,1
"292",0,0.235,0.319,0.19,0.632,0.411,0.271,1
"293",0,0.285,0.491,0.246,0.719,0.564,0.412,1
"294",0,0.855,0.919,0.925,0.067,0.007,0.007,1
"295",0.02,0.447,0.612,0.446,0.617,0.623,0.528,1
"296",0.002,0.504,0.473,0.572,0.414,0.87,0.861,1
"297",0.068,0.176,0.339,0.157,0.739,0.39,0.227,1
"298",0,0.458,0.533,0.409,0.575,0.695,0.593,1
"299",0,0.827,0.903,0.89,0.051,0.005,0.006,1
"300",0,0.177,0.31,0.138,0.771,0.362,0.192,1
"301",0,0.236,0.521,0.203,0.849,0.547,0.366,1
"302",0,0.177,0.363,0.154,0.738,0.366,0.203,1
"303",0,0.738,0.825,0.807,0.031,0.003,0.004,1
"304",0,0.254,0.449,0.218,0.812,0.533,0.353,1
"305",0.022,0.183,0.269,0.136,0.77,0.383,0.228,1
"306",0,0.825,0.979,0.903,0.007,0.002,0.003,1
"307",0.036,0.392,0.57,0.385,0.715,0.688,0.542,1
"308",0,0.729,0.816,0.81,0.039,0.006,0.006,1
"309",0,0.795,0.872,0.827,0.025,0.006,0.007,1
"310",0,0.671,0.699,0.718,0.064,0.054,0.039,1
"311",0.008,0.344,0.467,0.31,0.546,0.6,0.522,1
"312",0.093,0.604,0.583,0.634,0.431,0.608,0.556,1
"313",0,0.219,0.37,0.176,0.724,0.394,0.237,1
"314",0,0.851,0.917,0.918,0.065,0.008,0.008,1
"315",0,0.167,0.338,0.15,0.737,0.372,0.204,1
"316",0.005,0.255,0.482,0.253,0.769,0.572,0.415,1
"317",0,0.811,0.942,0.866,0.011,0.006,0.009,1
"318",0,0.322,0.502,0.294,0.613,0.591,0.475,1
"319",0,0.715,0.803,0.802,0.016,0.008,0.007,1
"320",0,0.723,0.81,0.846,0.029,0.011,0.014,1
"321",0,0.673,0.781,0.753,0.013,0.005,0.003,1
"322",0.005,0.382,0.464,0.438,0.548,0.64,0.534,1
"323",0,0.183,0.303,0.145,0.71,0.381,0.218,1
"324",0,0.81,0.888,0.863,0.035,0.005,0.006,1
"325",0,0.442,0.355,0.435,0.357,0.694,0.747,1
"326",0,0.739,0.823,0.813,0.034,0.006,0.006,1
"327",0,0.252,0.541,0.199,0.844,0.533,0.34,1
"328",0.07,0.175,0.299,0.132,0.825,0.396,0.218,1
"329",0,0.795,0.891,0.962,0.041,0.003,0.003,1
"330",0,0.837,0.995,0.908,0.007,0.005,0.007,1
"331",0,0.809,0.886,0.851,0.039,0.006,0.008,1
"332",0,0.778,0.858,0.818,0.026,0.005,0.007,1
"333",0,0.846,0.922,0.929,0.066,0.007,0.006,1
"334",0.003,0.388,0.476,0.458,0.553,0.665,0.574,1
"335",0,0.197,0.337,0.17,0.686,0.371,0.215,1
"336",0,0.226,0.444,0.224,0.712,0.431,0.292,1
"337",0.044,0.221,0.47,0.18,0.827,0.482,0.3,1
"338",0,0.288,0.543,0.261,0.823,0.556,0.373,1
"339",0.026,0.486,0.47,0.458,0.593,0.773,0.698,1
"340",0,0.832,0.977,0.905,0.012,0.006,0.007,1
"341",0,0.821,0.89,0.86,0.03,0.005,0.007,1
"342",0,0.735,0.821,0.925,0.055,0.006,0.005,1
"343",0,0.166,0.273,0.124,0.795,0.363,0.191,1
"344",0.01,0.181,0.306,0.13,0.81,0.425,0.238,1
"345",0,0.73,0.819,0.814,0.045,0.012,0.013,1
"346",0,0.181,0.297,0.137,0.763,0.367,0.198,1
"347",0,0.74,0.833,0.821,0.038,0.009,0.008,1
"348",0,0.2,0.43,0.19,0.693,0.421,0.274,1
"349",0.011,0.307,0.57,0.28,0.938,0.577,0.409,1
"350",0,0.795,0.935,0.814,0.007,0.004,0.004,1
"351",0.006,0.51,0.526,0.554,0.483,0.756,0.734,1
"352",0,0.384,0.487,0.343,0.646,0.627,0.496,1
"353",0.087,0.33,0.369,0.341,0.51,0.486,0.386,1
"354",0,0.172,0.304,0.139,0.764,0.369,0.201,1
"355",0.011,0.296,0.359,0.324,0.535,0.586,0.475,1
"356",0.061,0.271,0.503,0.215,0.791,0.485,0.313,1
"357",0,0.82,0.983,0.892,0.006,0.002,0.006,1
"358",0,0.295,0.43,0.315,0.567,0.52,0.423,1
"359",0,0.362,0.443,0.324,0.53,0.583,0.484,1
"360",0,0.829,0.981,0.9,0.007,0.001,0.003,1
"361",0,0.871,0.979,0.986,0.035,0.011,0.013,1
"362",0,0.725,0.821,0.818,0.04,0.007,0.006,1
"363",0,0.817,0.91,0.958,0.037,0.003,0.005,1
"364",0,0.174,0.308,0.135,0.779,0.362,0.194,1
"365",0,0.311,0.292,0.306,0.412,0.384,0.319,1
"366",0,0.813,0.911,0.961,0.038,0.004,0.004,1
"367",0,0.166,0.278,0.128,0.799,0.374,0.202,1
"368",0.008,0.242,0.459,0.196,0.814,0.533,0.346,1
"369",0,0.472,0.456,0.546,0.573,0.806,0.698,1
"370",0.01,0.495,0.597,0.479,0.627,0.677,0.612,1
"371",0.038,0.503,0.563,0.426,0.636,0.573,0.525,1
"372",0,0.702,0.803,0.735,0.011,0.007,0.01,1
"373",0,0.837,0.985,0.904,0.008,0.001,0.003,1
"374",0,0.693,0.754,0.847,0.042,0.011,0.015,1
"375",0,0.297,0.437,0.292,0.726,0.596,0.446,1
"376",0,0.825,0.892,0.864,0.031,0.005,0.005,1
"377",0.046,0.566,0.524,0.571,0.44,0.629,0.563,1
"378",0,0.726,0.813,0.81,0.017,0.011,0.014,1
"379",0,0.181,0.351,0.153,0.808,0.422,0.249,1
"380",0.018,0.192,0.506,0.173,0.882,0.479,0.288,1
"381",0,0.817,0.893,0.851,0.028,0.006,0.007,1
"382",0,0.854,0.921,0.941,0.078,0.007,0.008,1
"383",0,0.704,0.846,0.756,0.004,0.004,0.005,1
"384",0,0.831,0.986,0.905,0.008,0.002,0.005,1
"385",0,0.181,0.34,0.156,0.708,0.361,0.202,1
"386",0,0.847,0.949,0.975,0.035,0.007,0.007,1
"387",0,0.835,0.98,0.901,0.009,0.005,0.008,1
"388",0.013,0.327,0.556,0.293,0.814,0.58,0.416,1
"389",0,0.682,0.821,0.739,0.005,0.002,0.003,1
"390",0.06,0.424,0.478,0.4,0.587,0.616,0.515,1
"391",0,0.298,0.343,0.28,0.57,0.587,0.503,1
"392",0,0.815,0.886,0.862,0.03,0.006,0.007,1
"393",0.033,0.668,0.546,0.626,0.326,0.632,0.655,1
"394",0,0.735,0.829,0.818,0.038,0.007,0.01,1
"395",0.054,0.349,0.408,0.345,0.601,0.631,0.506,1
"396",0.092,0.227,0.352,0.244,0.604,0.478,0.357,1
"397",0,0.254,0.32,0.198,0.708,0.404,0.257,1
"398",0,0.491,0.571,0.519,0.568,0.76,0.693,1
"399",0,0.188,0.433,0.173,0.768,0.438,0.278,1
"400",0,0.805,0.906,0.939,0.031,0.003,0.004,1
"401",0,0.279,0.299,0.197,0.687,0.399,0.252,1
"402",0.042,0.187,0.241,0.151,0.714,0.506,0.32,1
"403",0,0.807,0.863,0.821,0.025,0.005,0.007,1
"404",0,0.773,0.875,0.828,0.016,0.01,0.014,1
"405",0,0.848,0.951,0.962,0.034,0.006,0.007,1
"406",0,0.827,0.901,0.873,0.04,0.005,0.007,1
"407",0.001,0.335,0.394,0.304,0.663,0.605,0.465,1
"408",0.001,0.193,0.307,0.167,0.734,0.422,0.274,1
"409",0,0.822,0.892,0.859,0.03,0.006,0.007,1
"410",0.005,0.179,0.309,0.14,0.664,0.398,0.25,1
"411",0,0.352,0.48,0.327,0.544,0.52,0.436,1
"412",0.022,0.324,0.341,0.32,0.582,0.555,0.444,1
"413",0,0.173,0.308,0.147,0.743,0.368,0.205,1
"414",0,0.719,0.801,0.802,0.051,0.022,0.02,1
"415",0.01,0.302,0.44,0.342,0.704,0.611,0.456,1
"416",0.035,0.728,0.753,0.629,0.572,0.666,0.659,1
"417",0.022,0.241,0.445,0.191,0.827,0.517,0.332,1
"418",0,0.438,0.431,0.445,0.517,0.75,0.686,1
"419",0.013,0.238,0.48,0.188,0.85,0.513,0.325,1
"420",0,0.797,0.95,0.833,0.007,0.005,0.005,1
"421",0.023,0.464,0.444,0.431,0.399,0.648,0.631,1
"422",0.012,0.592,0.481,0.584,0.317,0.722,0.764,1
"423",0,0.736,0.827,0.814,0.036,0.007,0.008,1
"424",0,0.843,1,0.909,0.006,0.001,0.001,1
"425",0,0.306,0.547,0.318,0.744,0.594,0.43,1
"426",0.031,0.264,0.547,0.251,0.824,0.532,0.356,1
"427",0,0.429,0.436,0.426,0.582,0.701,0.609,1
"428",0,0.786,0.884,0.933,0.036,0.003,0.003,1
"429",0.087,0.223,0.443,0.168,0.825,0.485,0.301,1
"430",0,0.435,0.617,0.411,0.806,0.615,0.473,1
"431",0,0.714,0.795,0.821,0.025,0.015,0.021,1
"432",0.07,0.225,0.446,0.18,0.846,0.493,0.309,1
"433",0,0.832,0.982,0.88,0.007,0.003,0.005,1
"434",0,0.707,0.801,0.721,0.007,0.007,0.01,1
"435",0.012,0.488,0.535,0.518,0.561,0.742,0.671,1
"436",0.016,0.232,0.409,0.217,0.742,0.506,0.336,1
"437",0.071,0.348,0.391,0.309,0.589,0.617,0.493,1
"438",0,0.803,0.903,0.944,0.03,0.004,0.002,1
"439",0.062,0.391,0.416,0.339,0.582,0.441,0.358,1
"440",0.054,0.321,0.347,0.314,0.641,0.594,0.446,1
