"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1288",0.228,0.177,0.169,0.111,0.631,0.318,0.165,1
"1289",0.211,0.25,0.246,0.193,0.697,0.491,0.312,1
"1290",0.234,0.389,0.514,0.373,0.678,0.577,0.417,1
"1291",0.242,0.236,0.396,0.2,0.753,0.447,0.249,1
"1292",0.218,0.205,0.24,0.201,0.605,0.513,0.326,1
"1293",0.248,0.199,0.313,0.21,0.65,0.467,0.3,1
"1294",0.217,0.265,0.375,0.241,0.648,0.543,0.37,1
"1295",0.285,0.222,0.204,0.195,0.543,0.324,0.178,1
"1296",0.233,0.363,0.425,0.364,0.656,0.644,0.455,1
"1297",0.256,0.377,0.433,0.368,0.63,0.683,0.509,1
"1298",0.272,0.355,0.384,0.375,0.576,0.695,0.536,1
"1299",0.247,0.173,0.217,0.129,0.647,0.366,0.198,1
"1300",0.228,0.246,0.375,0.228,0.687,0.52,0.328,1
"1301",0.256,0.306,0.395,0.26,0.65,0.548,0.385,1
"1302",0.206,0.277,0.322,0.272,0.54,0.48,0.344,1
"1303",0.213,0.157,0.255,0.148,0.699,0.464,0.287,1
"1304",0.282,0.319,0.363,0.314,0.609,0.548,0.408,1
"1305",0.296,0.253,0.36,0.202,0.73,0.558,0.372,1
"1306",0.211,0.259,0.409,0.226,0.707,0.497,0.3,1
"1307",0.229,0.303,0.342,0.276,0.588,0.563,0.418,1
"1308",0.258,0.301,0.347,0.275,0.551,0.512,0.372,1
"1309",0.247,0.497,0.395,0.461,0.331,0.599,0.55,1
"1310",0.279,0.238,0.303,0.265,0.52,0.465,0.332,1
"1311",0.25,0.063,0.119,0.051,0.562,0.296,0.163,1
"1312",0.286,0.291,0.355,0.262,0.659,0.55,0.391,1
"1313",0.251,0.243,0.365,0.168,0.767,0.426,0.232,1
"1314",0.245,0.37,0.474,0.352,0.625,0.513,0.39,1
"1315",0.246,0.21,0.28,0.266,0.539,0.512,0.353,1
"1316",0.235,0.453,0.487,0.445,0.596,0.63,0.507,1
"1317",0.282,0.296,0.273,0.263,0.388,0.247,0.135,1
"1318",0.273,0.131,0.146,0.087,0.63,0.306,0.149,1
"1319",0.248,0.323,0.396,0.284,0.586,0.507,0.398,1
"1320",0.286,0.24,0.364,0.169,0.821,0.489,0.28,1
"1321",0.216,0.084,0.19,0.091,0.63,0.391,0.232,1
"1322",0.217,0.411,0.419,0.414,0.548,0.602,0.468,1
"1323",0.206,0.244,0.44,0.17,0.868,0.496,0.28,1
"1324",0.281,0.253,0.262,0.197,0.643,0.48,0.316,1
"1325",0.255,0.381,0.458,0.38,0.507,0.332,0.214,1
"1326",0.296,0.219,0.39,0.168,0.844,0.472,0.271,1
"1327",0.291,0.299,0.401,0.276,0.637,0.519,0.355,1
"1328",0.26,0.35,0.336,0.329,0.537,0.595,0.458,1
"1329",0.279,0.198,0.252,0.123,0.731,0.416,0.203,1
"1330",0.228,0.235,0.361,0.179,0.805,0.524,0.323,1
"1331",0.244,0.221,0.386,0.142,0.769,0.465,0.272,1
"1332",0.293,0.237,0.326,0.197,0.607,0.459,0.297,1
"1333",0.234,0.173,0.282,0.14,0.68,0.402,0.223,1
"1334",0.298,0.216,0.33,0.157,0.787,0.514,0.315,1
"1335",0.217,0.206,0.272,0.134,0.731,0.417,0.216,1
"1336",0.247,0.25,0.35,0.235,0.701,0.486,0.321,1
"1337",0.235,0.21,0.242,0.137,0.603,0.337,0.165,1
"1338",0.284,0.066,0.143,0.074,0.66,0.341,0.183,1
"1339",0.249,0.604,0.612,0.6,0.47,0.615,0.568,1
"1340",0.275,0.248,0.347,0.198,0.731,0.555,0.37,1
"1341",0.244,0.27,0.195,0.204,0.531,0.318,0.178,1
"1342",0.29,0.221,0.353,0.186,0.743,0.444,0.248,1
"1343",0.215,0.348,0.45,0.335,0.681,0.524,0.363,1
"1344",0.29,0.2,0.349,0.134,0.85,0.52,0.314,1
"1345",0.276,0.445,0.485,0.401,0.639,0.532,0.417,1
"1346",0.276,0.244,0.37,0.186,0.792,0.533,0.339,1
"1347",0.239,0.333,0.42,0.302,0.648,0.543,0.393,1
"1348",0.224,0.292,0.358,0.304,0.595,0.54,0.41,1
"1349",0.287,0.259,0.536,0.211,0.759,0.539,0.318,1
"1350",0.285,0.264,0.353,0.219,0.672,0.531,0.339,1
"1351",0.236,0.237,0.391,0.176,0.837,0.547,0.342,1
"1352",0.205,0.375,0.397,0.327,0.483,0.422,0.338,1
"1353",0.216,0.275,0.528,0.227,0.768,0.547,0.352,1
"1354",0.277,0.285,0.414,0.252,0.731,0.463,0.28,1
"1355",0.258,0.308,0.33,0.248,0.617,0.514,0.354,1
"1356",0.267,0.189,0.216,0.125,0.663,0.375,0.202,1
"1357",0.245,0.16,0.274,0.146,0.756,0.509,0.311,1
"1358",0.211,0.212,0.406,0.159,0.77,0.485,0.285,1
"1359",0.242,0.122,0.146,0.087,0.763,0.479,0.261,1
"1360",0.251,0.273,0.356,0.229,0.677,0.529,0.359,1
"1361",0.26,0.074,0.173,0.084,0.696,0.369,0.202,1
"1362",0.222,0.241,0.429,0.186,0.819,0.48,0.282,1
"1363",0.212,0.298,0.359,0.258,0.609,0.52,0.351,1
"1364",0.288,0.19,0.198,0.12,0.65,0.364,0.186,1
"1365",0.229,0.19,0.271,0.236,0.586,0.467,0.299,1
"1366",0.263,0.333,0.314,0.392,0.491,0.614,0.46,1
"1367",0.273,0.253,0.265,0.206,0.487,0.493,0.357,1
"1368",0.328,0.351,0.369,0.343,0.585,0.557,0.434,1
"1369",0.379,0.487,0.453,0.442,0.382,0.286,0.169,1
"1370",0.373,0.429,0.445,0.39,0.623,0.609,0.52,1
"1371",0.391,0.275,0.319,0.245,0.564,0.474,0.329,1
"1372",0.371,0.231,0.324,0.169,0.749,0.482,0.29,1
"1373",0.392,0.374,0.32,0.368,0.363,0.573,0.505,1
"1374",0.333,0.321,0.438,0.304,0.654,0.594,0.413,1
"1375",0.314,0.27,0.358,0.232,0.694,0.593,0.407,1
"1376",0.328,0.11,0.144,0.1,0.562,0.316,0.169,1
"1377",0.34,0.163,0.315,0.144,0.687,0.424,0.243,1
"1378",0.385,0.223,0.307,0.163,0.711,0.46,0.275,1
"1379",0.303,0.237,0.355,0.168,0.771,0.455,0.26,1
"1380",0.309,0.181,0.319,0.16,0.728,0.436,0.24,1
"1381",0.357,0.126,0.154,0.099,0.589,0.337,0.174,1
"1382",0.351,0.285,0.325,0.268,0.585,0.533,0.387,1
"1383",0.306,0.311,0.379,0.289,0.599,0.517,0.364,1
"1384",0.313,0.245,0.321,0.215,0.578,0.468,0.307,1
"1385",0.328,0.299,0.38,0.278,0.683,0.548,0.385,1
"1386",0.357,0.199,0.144,0.134,0.502,0.292,0.164,1
"1387",0.361,0.245,0.246,0.232,0.459,0.464,0.335,1
"1388",0.357,0.262,0.306,0.256,0.571,0.484,0.325,1
"1389",0.394,0.203,0.334,0.171,0.694,0.431,0.241,1
"1390",0.302,0.23,0.333,0.196,0.736,0.533,0.35,1
"1391",0.368,0.078,0.136,0.073,0.644,0.361,0.198,1
"1392",0.332,0.163,0.243,0.133,0.643,0.401,0.243,1
"1393",0.345,0.538,0.557,0.544,0.277,0.147,0.088,1
"1394",0.397,0.209,0.261,0.19,0.565,0.416,0.274,1
"1395",0.385,0.676,0.574,0.568,0.489,0.642,0.58,1
"1396",0.365,0.288,0.308,0.258,0.544,0.481,0.339,1
"1397",0.336,0.359,0.383,0.373,0.48,0.467,0.382,1
"1398",0.375,0.157,0.225,0.148,0.6,0.429,0.265,1
"1399",0.301,0.159,0.23,0.16,0.645,0.447,0.274,1
"1400",0.308,0.486,0.5,0.496,0.188,0.114,0.075,1
"1401",0.387,0.284,0.329,0.232,0.574,0.453,0.296,1
"1402",0.346,0.235,0.364,0.199,0.74,0.494,0.304,1
"1403",0.319,0.187,0.347,0.128,0.76,0.451,0.251,1
"1404",0.383,0.245,0.336,0.196,0.73,0.48,0.307,1
"1405",0.394,0.237,0.304,0.196,0.682,0.465,0.287,1
"1406",0.366,0.208,0.243,0.128,0.642,0.324,0.157,1
"1407",0.377,0.069,0.181,0.078,0.673,0.356,0.186,1
"1408",0.328,0.251,0.331,0.209,0.699,0.531,0.358,1
"1409",0.322,0.423,0.443,0.377,0.443,0.273,0.149,1
"1410",0.3,0.083,0.189,0.074,0.66,0.351,0.199,1
"1411",0.315,0.264,0.343,0.223,0.681,0.495,0.32,1
"1412",0.369,0.212,0.31,0.205,0.633,0.448,0.28,1
"1413",0.379,0.263,0.295,0.235,0.592,0.54,0.386,1
"1414",0.389,0.246,0.246,0.17,0.597,0.347,0.187,1
"1415",0.355,0.154,0.111,0.082,0.569,0.228,0.12,1
"1416",0.389,0.24,0.379,0.182,0.778,0.461,0.261,1
"1417",0.358,0.14,0.16,0.093,0.589,0.36,0.186,1
"1418",0.395,0.281,0.273,0.24,0.438,0.454,0.383,1
"1419",0.39,0.211,0.309,0.219,0.633,0.534,0.365,1
"1420",0.303,0.703,0.612,0.666,0.429,0.573,0.508,1
"1421",0.306,0.268,0.316,0.248,0.606,0.556,0.398,1
"1422",0.393,0.197,0.146,0.138,0.508,0.302,0.17,1
"1423",0.363,0.243,0.237,0.149,0.652,0.343,0.178,1
"1424",0.362,0.186,0.299,0.152,0.657,0.424,0.25,1
"1425",0.309,0.307,0.404,0.286,0.723,0.55,0.389,1
"1426",0.316,0.234,0.326,0.191,0.684,0.505,0.33,1
"1427",0.362,0.194,0.252,0.127,0.69,0.407,0.222,1
"1428",0.385,0.248,0.353,0.231,0.702,0.508,0.326,1
"1429",0.394,0.045,0.095,0.044,0.588,0.301,0.163,1
"1430",0.3,0.207,0.302,0.241,0.593,0.509,0.356,1
"1431",0.329,0.135,0.22,0.099,0.658,0.398,0.214,1
"1432",0.356,0.279,0.336,0.258,0.623,0.512,0.359,1
"1433",0.345,0.189,0.28,0.144,0.649,0.398,0.228,1
"1434",0.374,0.153,0.284,0.186,0.651,0.444,0.264,1
"1435",0.39,0.214,0.355,0.156,0.774,0.428,0.248,1
"1436",0.301,0.217,0.196,0.176,0.579,0.336,0.194,1
"1437",0.342,0.276,0.418,0.202,0.841,0.527,0.323,1
"1438",0.316,0.292,0.352,0.259,0.612,0.496,0.33,1
"1439",0.371,0.218,0.359,0.171,0.786,0.465,0.268,1
"1440",0.312,0.494,0.489,0.43,0.469,0.473,0.38,1
"1441",0.312,0.144,0.141,0.083,0.761,0.474,0.257,1
"1442",0.329,0.188,0.281,0.18,0.634,0.428,0.269,1
"1443",0.312,0.303,0.311,0.281,0.534,0.549,0.414,1
"1444",0.393,0.242,0.262,0.198,0.559,0.419,0.288,1
"1445",0.322,0.171,0.202,0.122,0.695,0.348,0.181,1
"1446",0.303,0.214,0.161,0.143,0.51,0.303,0.174,1
"1447",0.365,0.135,0.221,0.128,0.552,0.292,0.178,1
"1448",0.317,0.296,0.34,0.248,0.654,0.576,0.411,1
"1449",0.372,0.204,0.28,0.179,0.631,0.411,0.249,1
"1450",0.336,0.223,0.395,0.161,0.801,0.513,0.294,1
"1451",0.393,0.284,0.337,0.255,0.575,0.462,0.327,1
"1452",0.316,0.138,0.152,0.091,0.759,0.478,0.262,1
"1453",0.373,0.194,0.205,0.118,0.579,0.333,0.162,1
"1454",0.359,0.227,0.411,0.159,0.82,0.545,0.314,1
"1455",0.348,0.29,0.341,0.266,0.589,0.501,0.352,1
"1456",0.33,0.185,0.209,0.125,0.576,0.319,0.165,1
"1457",0.357,0.206,0.306,0.141,0.747,0.447,0.253,1
"1458",0.361,0.176,0.168,0.101,0.643,0.291,0.139,1
"1459",0.363,0.156,0.197,0.131,0.588,0.408,0.248,1
"1460",0.397,0.202,0.293,0.17,0.645,0.426,0.262,1
"1461",0.358,0.383,0.268,0.405,0.274,0.604,0.569,1
"1462",0.385,0.38,0.393,0.353,0.564,0.624,0.492,1
"1463",0.351,0.382,0.391,0.441,0.524,0.694,0.503,1
"1464",0.394,0.158,0.235,0.165,0.531,0.262,0.153,1
"1465",0.305,0.266,0.357,0.212,0.738,0.493,0.327,1
"1466",0.345,0.243,0.37,0.194,0.727,0.45,0.257,1
"1467",0.348,0.186,0.203,0.119,0.612,0.358,0.196,1
"1468",0.362,0.152,0.209,0.115,0.65,0.422,0.223,1
"1469",0.327,0.201,0.343,0.155,0.817,0.534,0.334,1
"1470",0.385,0.224,0.347,0.157,0.77,0.476,0.275,1
"1471",0.388,0.203,0.313,0.182,0.658,0.409,0.242,1
"1472",0.3,0.197,0.326,0.172,0.719,0.452,0.268,1
"1473",0.353,0.205,0.311,0.172,0.649,0.423,0.251,1
"1474",0.317,0.355,0.379,0.351,0.525,0.615,0.475,1
"1475",0.335,0.262,0.365,0.203,0.744,0.499,0.31,1
"1476",0.311,0.262,0.321,0.225,0.562,0.323,0.187,1
"1477",0.38,0.23,0.319,0.182,0.719,0.534,0.34,1
"1478",0.329,0.306,0.38,0.243,0.707,0.556,0.367,1
"1479",0.384,0.236,0.271,0.202,0.548,0.341,0.206,1
