"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"38",0.007,0.028,0.063,0.057,0.353,0.298,0.174,1
"39",0.005,0.092,0.13,0.123,0.528,0.368,0.221,1
"40",0.003,0.315,0.34,0.328,0.65,0.534,0.465,1
"41",0.031,0.028,0.067,0.06,0.38,0.272,0.149,1
"42",0.002,0.424,0.434,0.428,0.645,0.578,0.556,1
"43",0.005,0.027,0.063,0.053,0.372,0.259,0.145,1
"44",0.037,0.031,0.071,0.054,0.445,0.298,0.156,1
"45",0.011,0.439,0.485,0.48,0.72,0.685,0.625,1
"46",0.034,0.024,0.055,0.04,0.41,0.251,0.126,1
"47",0.034,0.021,0.051,0.04,0.295,0.195,0.103,1
"48",0,0.238,0.243,0.221,0.618,0.432,0.318,1
"49",0.021,0.303,0.295,0.294,0.573,0.453,0.386,1
"50",0.007,0.065,0.101,0.072,0.542,0.304,0.168,1
"51",0,0.053,0.092,0.079,0.422,0.327,0.194,1
"52",0.031,0.105,0.176,0.222,0.491,0.381,0.232,1
"53",0.014,0.027,0.061,0.051,0.371,0.278,0.154,1
"54",0.007,0.087,0.113,0.112,0.312,0.255,0.17,1
"55",0.02,0.061,0.1,0.074,0.491,0.316,0.185,1
"56",0.049,0.021,0.04,0.039,0.223,0.162,0.089,1
"57",0.065,0.043,0.089,0.053,0.681,0.339,0.167,1
"58",0.015,0.042,0.082,0.049,0.57,0.302,0.147,1
"59",0.077,0.242,0.264,0.259,0.604,0.472,0.363,1
"60",0.088,0.42,0.443,0.444,0.677,0.623,0.563,1
"61",0.009,0.1,0.129,0.121,0.514,0.326,0.195,1
"62",0.003,0.026,0.069,0.039,0.519,0.279,0.136,1
"63",0.025,0.029,0.064,0.061,0.343,0.303,0.181,1
"64",0,0.053,0.11,0.12,0.388,0.267,0.152,1
"65",0.073,0.026,0.06,0.034,0.502,0.287,0.143,1
"66",0.053,0.024,0.065,0.05,0.408,0.263,0.136,1
"67",0.014,0.076,0.114,0.089,0.555,0.336,0.195,1
"68",0,0.064,0.102,0.088,0.467,0.367,0.227,1
"69",0.089,0.029,0.069,0.061,0.392,0.298,0.174,1
"70",0.011,0.033,0.08,0.07,0.431,0.328,0.182,1
"71",0.058,0.137,0.168,0.144,0.589,0.371,0.244,1
"72",0.001,0.263,0.291,0.281,0.614,0.483,0.372,1
"73",0.094,0.025,0.054,0.046,0.34,0.288,0.165,1
"74",0.051,0.03,0.067,0.055,0.407,0.309,0.172,1
"75",0.003,0.187,0.202,0.184,0.536,0.372,0.288,1
"76",0.001,0.055,0.097,0.077,0.504,0.363,0.208,1
"77",0.004,0.034,0.08,0.05,0.538,0.271,0.126,1
"78",0,0.068,0.104,0.093,0.486,0.342,0.195,1
"79",0.047,0.013,0.025,0.021,0.139,0.076,0.04,1
"80",0.025,0.353,0.362,0.355,0.602,0.516,0.468,1
"81",0,0.07,0.142,0.189,0.458,0.349,0.198,1
"82",0.077,0.028,0.049,0.047,0.212,0.147,0.065,1
"83",0.031,0.016,0.028,0.02,0.152,0.073,0.032,1
"84",0.015,0.015,0.031,0.022,0.121,0.083,0.048,1
"85",0.007,0.149,0.18,0.154,0.569,0.376,0.253,1
"86",0.065,0.028,0.061,0.054,0.341,0.282,0.164,1
"87",0,0.072,0.112,0.098,0.494,0.411,0.239,1
"88",0.099,0.028,0.063,0.056,0.382,0.307,0.176,1
"89",0.029,0.032,0.074,0.065,0.412,0.326,0.186,1
"90",0.045,0.065,0.106,0.072,0.633,0.348,0.184,1
"91",0.001,0.054,0.082,0.08,0.347,0.383,0.238,1
"92",0,0.102,0.147,0.135,0.512,0.411,0.256,1
"93",0.071,0.014,0.024,0.019,0.105,0.073,0.042,1
"94",0.001,0.013,0.024,0.02,0.094,0.079,0.046,1
"95",0.066,0.027,0.056,0.053,0.296,0.278,0.174,1
"96",0.002,0.152,0.186,0.171,0.552,0.404,0.272,1
"97",0.086,0.032,0.078,0.074,0.381,0.238,0.125,1
"98",0.05,0.019,0.042,0.037,0.25,0.196,0.11,1
"99",0.022,0.028,0.072,0.063,0.404,0.291,0.165,1
"100",0,0.114,0.154,0.145,0.532,0.388,0.249,1
"101",0.061,0.299,0.311,0.308,0.582,0.471,0.401,1
"102",0.037,0.023,0.05,0.042,0.33,0.264,0.145,1
"103",0.098,0.03,0.072,0.045,0.441,0.239,0.119,1
"104",0.037,0.028,0.065,0.052,0.408,0.297,0.163,1
"105",0.002,0.055,0.102,0.086,0.551,0.382,0.211,1
"106",0.083,0.028,0.078,0.052,0.484,0.323,0.17,1
"107",0,0.095,0.138,0.107,0.568,0.371,0.224,1
"108",0.071,0.012,0.023,0.017,0.105,0.06,0.031,1
"109",0.002,0.431,0.448,0.447,0.658,0.604,0.58,1
"110",0.034,0.049,0.079,0.072,0.383,0.373,0.221,1
"111",0.059,0.096,0.106,0.122,0.369,0.409,0.272,1
"112",0.019,0.365,0.377,0.371,0.637,0.544,0.502,1
"113",0.031,0.363,0.392,0.391,0.657,0.593,0.542,1
"114",0,0.045,0.09,0.062,0.582,0.341,0.18,1
"115",0.064,0.032,0.077,0.065,0.434,0.297,0.165,1
"116",0.092,0.391,0.417,0.42,0.614,0.565,0.502,1
"117",0.019,0.009,0.018,0.017,0.054,0.051,0.033,1
"118",0,0.25,0.284,0.275,0.594,0.48,0.368,1
"119",0.025,0.112,0.16,0.159,0.485,0.337,0.207,1
"120",0.01,0.03,0.05,0.032,0.385,0.172,0.077,1
"121",0.029,0.051,0.088,0.077,0.431,0.373,0.225,1
"122",0.021,0.165,0.195,0.182,0.593,0.394,0.268,1
"123",0.033,0.087,0.119,0.087,0.545,0.327,0.191,1
"124",0.027,0.027,0.066,0.046,0.475,0.312,0.171,1
"125",0,0.242,0.243,0.245,0.51,0.469,0.375,1
"126",0.009,0.103,0.149,0.127,0.512,0.353,0.21,1
"127",0.002,0.121,0.159,0.145,0.56,0.387,0.246,1
"128",0.032,0.429,0.461,0.46,0.639,0.622,0.57,1
"129",0.007,0.027,0.062,0.054,0.379,0.295,0.166,1
"130",0,0.184,0.226,0.212,0.445,0.389,0.297,1
"131",0.004,0.158,0.201,0.177,0.567,0.395,0.261,1
"132",0.002,0.461,0.485,0.488,0.717,0.693,0.645,1
"133",0.015,0.061,0.108,0.071,0.685,0.366,0.198,1
"134",0.006,0.454,0.482,0.468,0.685,0.618,0.581,1
"135",0,0.078,0.129,0.099,0.599,0.361,0.205,1
"136",0.059,0.034,0.069,0.052,0.49,0.296,0.153,1
"137",0.001,0.029,0.071,0.046,0.482,0.287,0.147,1
"138",0.001,0.439,0.467,0.461,0.694,0.651,0.627,1
"139",0,0.157,0.185,0.169,0.582,0.407,0.272,1
"140",0.019,0.029,0.061,0.051,0.38,0.26,0.138,1
"141",0.009,0.315,0.352,0.345,0.634,0.564,0.487,1
"142",0.001,0.052,0.08,0.077,0.327,0.363,0.225,1
"143",0.05,0.014,0.018,0.017,0.107,0.07,0.034,1
"144",0.03,0.053,0.072,0.079,0.283,0.355,0.227,1
"145",0.037,0.027,0.064,0.054,0.375,0.28,0.155,1
"146",0.007,0.129,0.168,0.141,0.567,0.386,0.256,1
"147",0,0.272,0.294,0.289,0.609,0.495,0.406,1
"148",0.056,0.021,0.061,0.045,0.348,0.221,0.114,1
"149",0.013,0.025,0.055,0.05,0.332,0.284,0.166,1
"150",0.023,0.029,0.062,0.06,0.351,0.293,0.166,1
"151",0,0.026,0.038,0.046,0.172,0.191,0.103,1
"152",0.023,0.024,0.074,0.048,0.506,0.304,0.152,1
"153",0.028,0.062,0.112,0.097,0.495,0.276,0.147,1
"154",0.003,0.216,0.239,0.234,0.582,0.426,0.282,1
"155",0.042,0.068,0.099,0.085,0.45,0.311,0.172,1
"156",0.018,0.019,0.037,0.029,0.187,0.113,0.066,1
"157",0.009,0.129,0.18,0.163,0.533,0.4,0.272,1
"158",0.002,0.028,0.07,0.054,0.416,0.284,0.154,1
"159",0.078,0.03,0.069,0.058,0.412,0.302,0.169,1
"160",0.006,0.043,0.085,0.058,0.546,0.347,0.182,1
"161",0.019,0.031,0.08,0.048,0.51,0.327,0.168,1
"162",0,0.182,0.213,0.193,0.571,0.413,0.287,1
"163",0,0.172,0.201,0.196,0.583,0.428,0.297,1
"164",0,0.03,0.07,0.057,0.425,0.305,0.169,1
"165",0.058,0.545,0.576,0.565,0.744,0.726,0.727,1
"166",0.004,0.266,0.326,0.318,0.622,0.538,0.464,1
"167",0.048,0.028,0.066,0.047,0.436,0.283,0.15,1
"168",0.01,0.21,0.228,0.235,0.513,0.483,0.366,1
"169",0.026,0.018,0.041,0.037,0.201,0.172,0.103,1
"170",0.087,0.023,0.042,0.044,0.134,0.097,0.047,1
"171",0,0.029,0.071,0.058,0.43,0.31,0.165,1
"172",0.052,0.026,0.072,0.044,0.496,0.291,0.147,1
"173",0.011,0.029,0.068,0.059,0.36,0.299,0.174,1
"174",0.002,0.198,0.226,0.197,0.594,0.418,0.305,1
"175",0,0.058,0.095,0.1,0.344,0.33,0.21,1
"176",0.019,0.035,0.083,0.054,0.455,0.257,0.129,1
"177",0.002,0.272,0.287,0.278,0.555,0.508,0.426,1
"178",0.044,0.283,0.289,0.287,0.533,0.441,0.371,1
"179",0.001,0.03,0.076,0.048,0.539,0.316,0.16,1
"180",0.048,0.075,0.103,0.105,0.35,0.407,0.272,1
"181",0.07,0.039,0.074,0.044,0.506,0.259,0.127,1
"182",0,0.038,0.086,0.054,0.58,0.289,0.138,1
"183",0.029,0.053,0.082,0.077,0.351,0.367,0.225,1
"184",0.001,0.157,0.196,0.171,0.554,0.4,0.266,1
"185",0.034,0.027,0.059,0.045,0.408,0.25,0.129,1
"186",0.003,0.078,0.12,0.102,0.516,0.381,0.232,1
"187",0.086,0.022,0.052,0.04,0.379,0.252,0.136,1
"188",0.042,0.039,0.059,0.068,0.287,0.301,0.195,1
"189",0.055,0.012,0.027,0.02,0.099,0.075,0.037,1
"190",0.005,0.353,0.393,0.379,0.669,0.586,0.516,1
"191",0.067,0.023,0.058,0.032,0.557,0.277,0.128,1
"192",0.072,0.03,0.077,0.043,0.537,0.321,0.162,1
"193",0.035,0.025,0.054,0.049,0.318,0.268,0.154,1
"194",0.036,0.06,0.092,0.084,0.409,0.345,0.204,1
"195",0.018,0.388,0.432,0.431,0.691,0.645,0.575,1
"196",0.014,0.071,0.132,0.087,0.621,0.345,0.204,1
"197",0.068,0.33,0.345,0.339,0.618,0.51,0.434,1
"198",0.057,0.055,0.086,0.081,0.381,0.353,0.211,1
"199",0.061,0.024,0.039,0.037,0.131,0.087,0.045,1
"200",0.018,0.195,0.209,0.192,0.557,0.4,0.308,1
"201",0.011,0.065,0.115,0.129,0.492,0.353,0.196,1
"202",0.001,0.061,0.096,0.084,0.425,0.343,0.211,1
"203",0,0.361,0.379,0.368,0.652,0.563,0.522,1
"204",0.025,0.029,0.061,0.054,0.356,0.283,0.162,1
"205",0.018,0.097,0.149,0.115,0.608,0.374,0.237,1
"206",0.091,0.035,0.07,0.064,0.371,0.318,0.191,1
"207",0,0.341,0.344,0.34,0.6,0.527,0.472,1
"208",0.01,0.142,0.186,0.178,0.54,0.419,0.292,1
"209",0.001,0.06,0.087,0.095,0.281,0.399,0.265,1
"210",0.145,0.047,0.085,0.059,0.561,0.306,0.16,1
"211",0.144,0.011,0.022,0.016,0.101,0.081,0.037,1
"212",0.112,0.026,0.059,0.048,0.373,0.246,0.139,1
"213",0.16,0.03,0.065,0.054,0.406,0.28,0.154,1
"214",0.173,0.69,0.679,0.684,0.76,0.722,0.708,1
"215",0.127,0.323,0.351,0.348,0.612,0.527,0.427,1
"216",0.107,0.027,0.073,0.046,0.571,0.322,0.158,1
"217",0.121,0.026,0.042,0.042,0.214,0.162,0.089,1
"218",0.183,0.056,0.101,0.101,0.317,0.207,0.101,1
"219",0.118,0.041,0.075,0.075,0.357,0.323,0.206,1
"220",0.171,0.027,0.059,0.053,0.367,0.289,0.164,1
"221",0.183,0.136,0.191,0.171,0.511,0.355,0.24,1
"222",0.121,0.028,0.062,0.059,0.359,0.298,0.171,1
"223",0.181,0.016,0.033,0.028,0.151,0.08,0.043,1
"224",0.105,0.032,0.067,0.065,0.368,0.308,0.181,1
"225",0.172,0.03,0.073,0.064,0.394,0.324,0.187,1
"226",0.106,0.03,0.069,0.053,0.416,0.287,0.149,1
"227",0.177,0.028,0.062,0.051,0.384,0.3,0.17,1
"228",0.112,0.024,0.058,0.032,0.5,0.251,0.119,1
"229",0.178,0.068,0.122,0.084,0.581,0.323,0.18,1
"230",0.166,0.118,0.174,0.146,0.544,0.364,0.227,1
"231",0.143,0.028,0.064,0.053,0.396,0.285,0.16,1
"232",0.103,0.272,0.309,0.297,0.586,0.489,0.41,1
"233",0.17,0.028,0.058,0.038,0.491,0.301,0.145,1
"234",0.171,0.023,0.063,0.034,0.479,0.255,0.125,1
"235",0.142,0.217,0.261,0.227,0.618,0.429,0.344,1
"236",0.172,0.023,0.066,0.04,0.433,0.266,0.122,1
"237",0.179,0.25,0.279,0.258,0.575,0.475,0.369,1
"238",0.149,0.028,0.055,0.046,0.357,0.257,0.134,1
"239",0.157,0.021,0.063,0.033,0.54,0.309,0.154,1
"240",0.151,0.01,0.026,0.017,0.113,0.071,0.033,1
"241",0.181,0.59,0.638,0.63,0.695,0.765,0.718,1
"242",0.181,0.225,0.266,0.245,0.526,0.422,0.345,1
"243",0.167,0.026,0.055,0.046,0.388,0.272,0.141,1
"244",0.125,0.057,0.09,0.072,0.466,0.301,0.162,1
"245",0.121,0.013,0.026,0.019,0.16,0.089,0.044,1
"246",0.161,0.027,0.066,0.061,0.369,0.264,0.142,1
"247",0.154,0.033,0.073,0.064,0.391,0.316,0.183,1
"248",0.109,0.032,0.064,0.059,0.381,0.302,0.173,1
"249",0.175,0.011,0.04,0.021,0.314,0.135,0.061,1
"250",0.178,0.024,0.056,0.042,0.448,0.265,0.132,1
"251",0.153,0.294,0.35,0.333,0.63,0.553,0.476,1
"252",0.136,0.014,0.046,0.023,0.319,0.129,0.06,1
"253",0.194,0.02,0.051,0.038,0.386,0.223,0.115,1
"254",0.144,0.026,0.056,0.033,0.552,0.264,0.121,1
"255",0.141,0.009,0.031,0.015,0.226,0.089,0.041,1
"256",0.104,0.026,0.047,0.047,0.153,0.106,0.043,1
"257",0.173,0.013,0.043,0.021,0.485,0.213,0.087,1
"258",0.106,0.06,0.122,0.147,0.432,0.34,0.196,1
"259",0.129,0.017,0.049,0.026,0.462,0.226,0.096,1
"260",0.106,0.026,0.066,0.049,0.443,0.291,0.147,1
"261",0.108,0.023,0.054,0.036,0.478,0.185,0.076,1
"262",0.173,0.022,0.05,0.037,0.367,0.22,0.114,1
"263",0.111,0.025,0.05,0.032,0.45,0.221,0.099,1
"264",0.12,0.521,0.559,0.542,0.704,0.679,0.675,1
"265",0.104,0.009,0.02,0.013,0.102,0.052,0.025,1
"266",0.199,0.026,0.057,0.031,0.45,0.251,0.122,1
"267",0.178,0.028,0.068,0.052,0.413,0.282,0.157,1
"268",0.112,0.018,0.051,0.029,0.394,0.203,0.094,1
"269",0.19,0.03,0.058,0.06,0.316,0.282,0.167,1
"270",0.166,0.03,0.066,0.05,0.436,0.278,0.15,1
"271",0.147,0.026,0.058,0.036,0.485,0.268,0.131,1
"272",0.141,0.155,0.202,0.183,0.607,0.43,0.294,1
"273",0.121,0.035,0.072,0.051,0.459,0.241,0.116,1
"274",0.151,0.027,0.055,0.04,0.402,0.186,0.083,1
"275",0.141,0.296,0.322,0.298,0.576,0.471,0.419,1
"276",0.133,0.027,0.063,0.056,0.363,0.293,0.172,1
"277",0.137,0.015,0.026,0.021,0.099,0.069,0.034,1
"278",0.115,0.024,0.053,0.044,0.292,0.206,0.106,1
"279",0.134,0.02,0.062,0.03,0.568,0.294,0.138,1
"280",0.145,0.023,0.061,0.033,0.505,0.263,0.127,1
"281",0.117,0.057,0.092,0.073,0.435,0.259,0.138,1
"282",0.198,0.017,0.028,0.017,0.168,0.064,0.031,1
"283",0.183,0.225,0.295,0.269,0.633,0.505,0.423,1
"284",0.171,0.129,0.154,0.137,0.43,0.297,0.217,1
"285",0.154,0.031,0.082,0.05,0.591,0.338,0.168,1
"286",0.138,0.021,0.037,0.033,0.196,0.127,0.07,1
"287",0.163,0.013,0.016,0.016,0.075,0.058,0.037,1
"288",0.122,0.009,0.027,0.015,0.137,0.102,0.052,1
"289",0.167,0.033,0.078,0.055,0.415,0.292,0.154,1
"290",0.147,0.015,0.04,0.025,0.29,0.149,0.075,1
"291",0.131,0.033,0.07,0.063,0.392,0.312,0.173,1
"292",0.196,0.033,0.063,0.041,0.507,0.264,0.132,1
"293",0.183,0.015,0.038,0.028,0.309,0.153,0.068,1
"294",0.114,0.016,0.046,0.027,0.439,0.203,0.086,1
"295",0.148,0.39,0.374,0.375,0.582,0.484,0.45,1
"296",0.198,0.034,0.08,0.041,0.619,0.33,0.166,1
"297",0.162,0.098,0.136,0.126,0.454,0.283,0.16,1
"298",0.122,0.038,0.073,0.066,0.435,0.249,0.127,1
"299",0.123,0.027,0.064,0.038,0.505,0.307,0.154,1
"300",0.101,0.031,0.046,0.026,0.263,0.118,0.063,1
"301",0.169,0.033,0.077,0.059,0.41,0.301,0.168,1
"302",0.137,0.026,0.064,0.044,0.493,0.32,0.171,1
"303",0.147,0.027,0.07,0.049,0.453,0.254,0.126,1
"304",0.168,0.151,0.226,0.181,0.639,0.453,0.353,1
"305",0.196,0.028,0.062,0.052,0.383,0.252,0.142,1
"306",0.115,0.019,0.051,0.029,0.465,0.237,0.107,1
"307",0.153,0.023,0.052,0.038,0.389,0.267,0.139,1
"308",0.166,0.024,0.062,0.046,0.41,0.279,0.151,1
"309",0.141,0.029,0.067,0.058,0.411,0.314,0.166,1
"310",0.107,0.168,0.219,0.178,0.609,0.397,0.292,1
"311",0.117,0.091,0.103,0.094,0.577,0.303,0.168,1
"312",0.2,0.02,0.055,0.032,0.433,0.203,0.086,1
"313",0.103,0.036,0.082,0.054,0.463,0.271,0.141,1
"314",0.135,0.021,0.055,0.031,0.541,0.282,0.135,1
"315",0.181,0.022,0.057,0.044,0.361,0.22,0.113,1
"316",0.148,0.028,0.068,0.051,0.421,0.282,0.147,1
"317",0.144,0.372,0.379,0.377,0.666,0.571,0.473,1
"318",0.174,0.025,0.051,0.044,0.308,0.241,0.125,1
"319",0.118,0.038,0.07,0.074,0.317,0.331,0.215,1
"320",0.136,0.019,0.048,0.041,0.358,0.224,0.118,1
"321",0.175,0.049,0.051,0.045,0.191,0.105,0.067,1
"322",0.196,0.049,0.083,0.068,0.47,0.254,0.131,1
"323",0.111,0.021,0.068,0.034,0.595,0.301,0.139,1
"324",0.104,0.025,0.064,0.033,0.544,0.208,0.089,1
"325",0.101,0.556,0.561,0.537,0.654,0.607,0.613,1
"326",0.189,0.027,0.067,0.04,0.514,0.292,0.142,1
"327",0.18,0.013,0.026,0.016,0.149,0.075,0.039,1
"328",0.171,0.016,0.026,0.023,0.126,0.093,0.05,1
"329",0.144,0.025,0.062,0.046,0.314,0.216,0.119,1
"330",0.151,0.027,0.061,0.056,0.367,0.289,0.173,1
"331",0.104,0.026,0.059,0.052,0.375,0.273,0.151,1
"332",0.109,0.027,0.06,0.054,0.344,0.283,0.157,1
"333",0.105,0.425,0.425,0.421,0.622,0.555,0.516,1
"334",0.159,0.023,0.057,0.041,0.423,0.262,0.14,1
"335",0.112,0.027,0.059,0.068,0.351,0.257,0.138,1
"336",0.147,0.017,0.034,0.025,0.257,0.135,0.067,1
"337",0.173,0.025,0.059,0.046,0.39,0.271,0.14,1
"338",0.187,0.023,0.056,0.043,0.375,0.236,0.122,1
"339",0.161,0.022,0.064,0.034,0.495,0.264,0.129,1
"340",0.193,0.686,0.698,0.699,0.771,0.794,0.754,1
"341",0.172,0.019,0.057,0.03,0.483,0.269,0.124,1
"342",0.12,0.389,0.41,0.389,0.595,0.525,0.479,1
"343",0.144,0.457,0.487,0.489,0.602,0.571,0.528,1
"344",0.168,0.18,0.199,0.194,0.545,0.408,0.306,1
"345",0.158,0.017,0.054,0.026,0.485,0.243,0.112,1
"346",0.121,0.03,0.066,0.063,0.369,0.295,0.172,1
"347",0.148,0.024,0.051,0.031,0.421,0.208,0.095,1
"348",0.122,0.022,0.031,0.028,0.176,0.114,0.069,1
"349",0.163,0.025,0.07,0.042,0.472,0.274,0.135,1
"350",0.154,0.029,0.068,0.06,0.38,0.308,0.177,1
"351",0.154,0.202,0.222,0.21,0.591,0.414,0.283,1
"352",0.151,0.027,0.061,0.054,0.348,0.243,0.134,1
"353",0.116,0.021,0.049,0.036,0.314,0.202,0.106,1
"354",0.157,0.026,0.064,0.043,0.455,0.236,0.11,1
"355",0.187,0.021,0.061,0.036,0.473,0.269,0.13,1
"356",0.187,0.028,0.074,0.043,0.505,0.307,0.153,1
"357",0.198,0.029,0.073,0.043,0.548,0.318,0.157,1
"358",0.143,0.027,0.06,0.051,0.383,0.28,0.158,1
"359",0.195,0.017,0.052,0.028,0.464,0.226,0.103,1
"360",0.196,0.12,0.154,0.132,0.542,0.344,0.205,1
"361",0.159,0.031,0.073,0.061,0.416,0.314,0.181,1
"362",0.184,0.029,0.064,0.05,0.439,0.302,0.179,1
"363",0.114,0.047,0.093,0.06,0.654,0.342,0.178,1
"364",0.173,0.603,0.626,0.611,0.721,0.706,0.706,1
"365",0.112,0.353,0.376,0.36,0.633,0.535,0.496,1
"366",0.154,0.014,0.043,0.024,0.415,0.215,0.094,1
"367",0.136,0.021,0.037,0.033,0.118,0.071,0.039,1
"368",0.194,0.019,0.035,0.03,0.175,0.122,0.067,1
"369",0.149,0.027,0.057,0.052,0.347,0.276,0.15,1
"370",0.15,0.02,0.055,0.036,0.394,0.23,0.115,1
"371",0.184,0.114,0.144,0.125,0.538,0.348,0.219,1
"372",0.15,0.414,0.453,0.444,0.594,0.604,0.549,1
"373",0.128,0.02,0.057,0.031,0.485,0.246,0.113,1
"374",0.193,0.018,0.055,0.027,0.551,0.286,0.13,1
"375",0.119,0.027,0.067,0.051,0.449,0.317,0.173,1
"376",0.134,0.036,0.09,0.077,0.468,0.304,0.147,1
"377",0.109,0.01,0.026,0.018,0.126,0.077,0.036,1
"378",0.117,0.03,0.051,0.057,0.227,0.255,0.145,1
"379",0.136,0.014,0.031,0.021,0.165,0.093,0.042,1
"380",0.109,0.024,0.05,0.037,0.392,0.245,0.12,1
"381",0.176,0.022,0.055,0.033,0.432,0.225,0.109,1
"382",0.157,0.543,0.543,0.529,0.673,0.598,0.565,1
"383",0.187,0.229,0.271,0.25,0.576,0.461,0.372,1
"384",0.192,0.016,0.016,0.018,0.083,0.071,0.038,1
"385",0.182,0.023,0.053,0.046,0.312,0.259,0.138,1
"386",0.139,0.492,0.519,0.518,0.741,0.698,0.607,1
"387",0.122,0.152,0.191,0.163,0.54,0.37,0.257,1
"388",0.167,0.02,0.045,0.033,0.393,0.216,0.104,1
"389",0.16,0.032,0.065,0.053,0.434,0.237,0.115,1
"390",0.162,0.196,0.221,0.189,0.556,0.396,0.314,1
"391",0.11,0.029,0.072,0.055,0.421,0.29,0.16,1
"392",0.166,0.025,0.059,0.043,0.435,0.252,0.128,1
"393",0.188,0.032,0.089,0.051,0.51,0.328,0.171,1
"394",0.188,0.012,0.036,0.024,0.395,0.184,0.08,1
"395",0.181,0.02,0.035,0.026,0.228,0.128,0.062,1
"396",0.113,0.022,0.065,0.042,0.467,0.259,0.125,1
"397",0.105,0.026,0.058,0.041,0.421,0.264,0.141,1
"398",0.12,0.094,0.141,0.133,0.481,0.308,0.184,1
"399",0.134,0.343,0.358,0.354,0.622,0.55,0.488,1
"400",0.151,0.033,0.07,0.063,0.395,0.348,0.225,1
"401",0.186,0.017,0.039,0.026,0.254,0.154,0.073,1
"402",0.121,0.032,0.064,0.06,0.35,0.307,0.184,1
"403",0.163,0.019,0.03,0.025,0.227,0.134,0.066,1
"404",0.172,0.027,0.065,0.051,0.405,0.28,0.151,1
"405",0.139,0.028,0.061,0.056,0.349,0.275,0.156,1
"406",0.15,0.046,0.078,0.054,0.505,0.274,0.139,1
"407",0.195,0.014,0.026,0.018,0.19,0.088,0.041,1
"408",0.198,0.152,0.154,0.161,0.531,0.361,0.246,1
"409",0.121,0.027,0.067,0.051,0.36,0.268,0.148,1
"410",0.164,0.016,0.033,0.024,0.177,0.118,0.058,1
"411",0.15,0.03,0.045,0.052,0.204,0.227,0.139,1
"412",0.186,0.034,0.067,0.055,0.356,0.191,0.089,1
"413",0.12,0.211,0.249,0.234,0.576,0.446,0.354,1
"414",0.12,0.022,0.059,0.032,0.511,0.266,0.122,1
"415",0.161,0.027,0.06,0.053,0.39,0.28,0.153,1
"416",0.164,0.078,0.099,0.089,0.312,0.227,0.14,1
"417",0.15,0.012,0.026,0.026,0.074,0.077,0.043,1
"418",0.146,0.028,0.061,0.046,0.436,0.282,0.152,1
"419",0.239,0.031,0.073,0.066,0.395,0.327,0.183,1
"420",0.258,0.025,0.056,0.045,0.428,0.257,0.129,1
"421",0.289,0.015,0.048,0.024,0.428,0.215,0.098,1
"422",0.232,0.05,0.083,0.091,0.263,0.16,0.09,1
"423",0.219,0.026,0.06,0.05,0.371,0.307,0.176,1
"424",0.221,0.023,0.055,0.042,0.379,0.253,0.133,1
