"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1531",0.12,0.092,0.077,0.049,0.397,0.155,0.056,1
"1532",0.102,0.094,0.08,0.059,0.284,0.157,0.068,1
"1533",0.164,0.095,0.084,0.053,0.342,0.128,0.048,1
"1534",0.102,0.091,0.072,0.044,0.319,0.104,0.033,1
"1535",0.108,0.104,0.092,0.083,0.253,0.173,0.088,1
"1536",0.141,0.095,0.085,0.052,0.408,0.146,0.055,1
"1537",0.165,0.094,0.083,0.049,0.413,0.134,0.046,1
"1538",0.162,0.093,0.077,0.055,0.31,0.104,0.035,1
"1539",0.157,0.104,0.095,0.074,0.327,0.216,0.103,1
"1540",0.162,0.093,0.084,0.052,0.371,0.133,0.05,1
"1541",0.123,0.094,0.087,0.05,0.417,0.14,0.05,1
"1542",0.107,0.114,0.103,0.086,0.167,0.094,0.043,1
"1543",0.113,0.092,0.079,0.047,0.376,0.122,0.04,1
"1544",0.183,0.094,0.082,0.052,0.351,0.124,0.046,1
"1545",0.117,0.107,0.096,0.082,0.305,0.235,0.117,1
"1546",0.148,0.093,0.08,0.055,0.33,0.143,0.057,1
"1547",0.176,0.093,0.071,0.046,0.29,0.085,0.026,1
"1548",0.111,0.108,0.086,0.071,0.232,0.135,0.065,1
"1549",0.117,0.101,0.089,0.069,0.294,0.133,0.064,1
"1550",0.19,0.097,0.092,0.058,0.396,0.149,0.057,1
"1551",0.174,0.097,0.086,0.057,0.383,0.163,0.066,1
"1552",0.108,0.1,0.088,0.066,0.311,0.193,0.092,1
"1553",0.122,0.092,0.076,0.047,0.348,0.122,0.04,1
"1554",0.101,0.093,0.077,0.049,0.393,0.148,0.052,1
"1555",0.116,0.094,0.09,0.051,0.486,0.16,0.058,1
"1556",0.168,0.096,0.085,0.054,0.388,0.151,0.057,1
"1557",0.108,0.092,0.083,0.049,0.39,0.118,0.039,1
"1558",0.171,0.096,0.084,0.057,0.357,0.154,0.059,1
"1559",0.131,0.096,0.087,0.055,0.395,0.153,0.057,1
"1560",0.166,0.093,0.074,0.049,0.354,0.15,0.057,1
"1561",0.119,0.092,0.08,0.048,0.39,0.135,0.048,1
"1562",0.177,0.098,0.082,0.059,0.346,0.18,0.079,1
"1563",0.161,0.095,0.091,0.052,0.455,0.149,0.053,1
"1564",0.139,0.107,0.093,0.091,0.247,0.24,0.129,1
"1565",0.146,0.101,0.085,0.072,0.108,0.031,0.011,1
"1566",0.113,0.108,0.098,0.071,0.357,0.147,0.072,1
"1567",0.17,0.089,0.069,0.042,0.315,0.089,0.028,1
"1568",0.165,0.096,0.084,0.059,0.343,0.156,0.065,1
"1569",0.197,0.101,0.086,0.071,0.175,0.071,0.026,1
"1570",0.103,0.106,0.094,0.075,0.326,0.17,0.082,1
"1571",0.146,0.096,0.087,0.054,0.399,0.149,0.056,1
"1572",0.119,0.093,0.081,0.053,0.37,0.145,0.054,1
"1573",0.107,0.099,0.088,0.062,0.345,0.149,0.065,1
"1574",0.2,0.107,0.089,0.073,0.27,0.134,0.065,1
"1575",0.179,0.099,0.085,0.066,0.316,0.176,0.079,1
"1576",0.162,0.098,0.085,0.058,0.353,0.151,0.059,1
"1577",0.171,0.111,0.101,0.082,0.195,0.111,0.046,1
"1578",0.187,0.094,0.082,0.056,0.347,0.148,0.057,1
"1579",0.126,0.096,0.081,0.058,0.325,0.166,0.071,1
"1580",0.148,0.094,0.079,0.052,0.3,0.138,0.055,1
"1581",0.132,0.112,0.105,0.1,0.098,0.027,0.013,1
"1582",0.116,0.095,0.083,0.059,0.339,0.156,0.066,1
"1583",0.122,0.114,0.102,0.093,0.204,0.132,0.084,1
"1584",0.141,0.092,0.077,0.049,0.351,0.117,0.043,1
"1585",0.103,0.113,0.105,0.091,0.175,0.113,0.05,1
"1586",0.152,0.094,0.09,0.051,0.439,0.146,0.051,1
"1587",0.15,0.094,0.081,0.057,0.333,0.151,0.062,1
"1588",0.11,0.115,0.105,0.091,0.171,0.112,0.05,1
"1589",0.108,0.094,0.088,0.05,0.414,0.147,0.054,1
"1590",0.103,0.115,0.103,0.095,0.181,0.087,0.042,1
"1591",0.178,0.098,0.081,0.062,0.161,0.043,0.013,1
"1592",0.13,0.096,0.094,0.053,0.441,0.156,0.056,1
"1593",0.176,0.092,0.084,0.05,0.396,0.12,0.039,1
"1594",0.121,0.103,0.091,0.078,0.286,0.192,0.1,1
"1595",0.118,0.109,0.097,0.088,0.098,0.037,0.015,1
"1596",0.112,0.1,0.089,0.075,0.267,0.17,0.084,1
"1597",0.138,0.097,0.076,0.057,0.266,0.097,0.036,1
"1598",0.126,0.109,0.101,0.084,0.118,0.025,0.01,1
"1599",0.113,0.105,0.093,0.082,0.282,0.199,0.104,1
"1600",0.113,0.103,0.091,0.072,0.266,0.129,0.061,1
"1601",0.119,0.114,0.103,0.086,0.18,0.097,0.042,1
"1602",0.169,0.097,0.087,0.062,0.326,0.126,0.053,1
"1603",0.123,0.103,0.089,0.081,0.27,0.21,0.108,1
