"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"409",0.733,0.082,0.066,0.04,0.3,0.117,0.046,1
"410",0.737,0.093,0.073,0.047,0.333,0.141,0.056,1
"411",0.748,0.086,0.069,0.042,0.328,0.136,0.053,1
"412",0.797,0.083,0.066,0.038,0.277,0.118,0.047,1
"413",0.73,0.088,0.07,0.045,0.335,0.149,0.064,1
"414",0.764,0.088,0.073,0.044,0.371,0.148,0.058,1
"415",0.734,0.092,0.073,0.046,0.337,0.139,0.054,1
"416",0.771,0.085,0.071,0.044,0.333,0.142,0.058,1
"417",0.784,0.09,0.071,0.045,0.318,0.151,0.06,1
"418",0.737,0.09,0.072,0.047,0.314,0.146,0.062,1
"419",0.791,0.095,0.081,0.055,0.301,0.16,0.072,1
"420",0.742,0.092,0.072,0.046,0.35,0.151,0.061,1
"421",0.701,0.091,0.071,0.044,0.34,0.138,0.053,1
"422",0.797,0.084,0.069,0.041,0.328,0.149,0.06,1
"423",0.718,0.089,0.07,0.05,0.256,0.115,0.055,1
"424",0.774,0.087,0.069,0.046,0.289,0.111,0.047,1
"425",0.778,0.089,0.073,0.044,0.355,0.146,0.058,1
"426",0.713,0.083,0.066,0.041,0.275,0.117,0.048,1
"427",0.738,0.085,0.066,0.039,0.304,0.127,0.05,1
"428",0.758,0.093,0.075,0.052,0.307,0.161,0.079,1
"429",0.755,0.082,0.064,0.039,0.27,0.112,0.044,1
"430",0.778,0.087,0.07,0.042,0.343,0.137,0.052,1
"431",0.782,0.09,0.072,0.044,0.323,0.133,0.053,1
"432",0.715,0.09,0.073,0.045,0.327,0.14,0.055,1
"433",0.735,0.088,0.071,0.042,0.332,0.133,0.051,1
"434",0.721,0.084,0.068,0.041,0.324,0.143,0.059,1
"435",0.719,0.083,0.066,0.042,0.306,0.138,0.057,1
"436",0.743,0.084,0.068,0.041,0.317,0.123,0.047,1
"437",0.702,0.088,0.073,0.043,0.334,0.14,0.055,1
"438",0.707,0.091,0.07,0.046,0.313,0.137,0.056,1
"439",0.732,0.082,0.065,0.04,0.259,0.106,0.042,1
"440",0.73,0.082,0.064,0.039,0.251,0.102,0.04,1
"441",0.781,0.09,0.072,0.045,0.334,0.158,0.065,1
"442",0.779,0.085,0.068,0.04,0.307,0.13,0.05,1
"443",0.727,0.081,0.064,0.039,0.258,0.113,0.046,1
"444",0.799,0.094,0.081,0.054,0.314,0.161,0.07,1
"445",0.774,0.087,0.07,0.042,0.322,0.133,0.052,1
"446",0.727,0.093,0.073,0.049,0.289,0.155,0.071,1
"447",0.761,0.092,0.075,0.051,0.287,0.153,0.072,1
"448",0.786,0.093,0.078,0.05,0.308,0.155,0.067,1
"449",0.742,0.083,0.066,0.041,0.263,0.112,0.045,1
"450",0.724,0.09,0.074,0.044,0.382,0.183,0.072,1
"451",0.759,0.091,0.074,0.048,0.341,0.15,0.063,1
"452",0.777,0.092,0.075,0.049,0.33,0.124,0.051,1
"453",0.768,0.09,0.074,0.047,0.311,0.158,0.067,1
"454",0.754,0.09,0.073,0.047,0.328,0.146,0.062,1
"455",0.786,0.092,0.075,0.046,0.328,0.163,0.066,1
"456",0.703,0.088,0.074,0.045,0.368,0.176,0.071,1
"457",0.797,0.09,0.07,0.044,0.34,0.145,0.057,1
"458",0.717,0.092,0.078,0.048,0.385,0.169,0.068,1
"459",0.71,0.087,0.071,0.042,0.329,0.137,0.054,1
"460",0.708,0.089,0.072,0.043,0.363,0.15,0.059,1
"461",0.758,0.083,0.065,0.039,0.303,0.116,0.044,1
"462",0.758,0.09,0.071,0.044,0.353,0.161,0.063,1
"463",0.767,0.089,0.072,0.043,0.344,0.143,0.057,1
"464",0.789,0.089,0.069,0.043,0.321,0.14,0.054,1
"465",0.825,0.084,0.066,0.039,0.28,0.121,0.048,1
"466",0.856,0.089,0.073,0.045,0.325,0.126,0.051,1
"467",0.896,0.085,0.068,0.039,0.314,0.131,0.05,1
"468",0.87,0.083,0.065,0.039,0.3,0.114,0.043,1
"469",0.853,0.094,0.077,0.049,0.339,0.166,0.067,1
"470",0.82,0.086,0.067,0.041,0.308,0.136,0.053,1
"471",0.858,0.093,0.076,0.049,0.349,0.164,0.069,1
"472",0.887,0.092,0.073,0.046,0.351,0.139,0.053,1
"473",0.825,0.085,0.068,0.04,0.325,0.138,0.056,1
"474",0.842,0.087,0.07,0.042,0.34,0.141,0.056,1
"475",0.831,0.087,0.073,0.044,0.357,0.165,0.066,1
"476",0.826,0.093,0.079,0.049,0.333,0.162,0.067,1
"477",0.895,0.091,0.074,0.047,0.326,0.145,0.059,1
"478",0.865,0.09,0.076,0.046,0.386,0.186,0.075,1
"479",0.861,0.093,0.073,0.053,0.307,0.166,0.071,1
"480",0.884,0.089,0.069,0.044,0.297,0.115,0.046,1
