"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1",0,0.114,0.113,0.101,0.031,0.005,0.002,1
"2",0.001,0.113,0.106,0.091,0.063,0.009,0.004,1
"3",0,0.105,0.09,0.074,0.223,0.19,0.106,2
"4",0.009,0.094,0.09,0.051,0.447,0.153,0.055,2
"5",0,0.116,0.111,0.114,0.122,0.052,0.022,1
"6",0,0.096,0.086,0.057,0.365,0.125,0.048,2
"7",0.025,0.126,0.111,0.115,0.181,0.186,0.12,2
"8",0.057,0.092,0.079,0.048,0.368,0.128,0.043,2
"9",0,0.114,0.113,0.1,0.03,0.004,0.002,1
"10",0,0.118,0.115,0.111,0.045,0.006,0.003,1
"11",0,0.119,0.101,0.1,0.138,0.147,0.089,3
"12",0,0.108,0.101,0.083,0.037,0.005,0.003,1
"13",0,0.096,0.091,0.053,0.418,0.154,0.057,2
"14",0.001,0.109,0.105,0.086,0.357,0.195,0.103,2
"15",0,0.104,0.094,0.081,0.3,0.239,0.122,2
"16",0,0.118,0.117,0.113,0.046,0.006,0.003,1
"17",0,0.117,0.113,0.101,0.158,0.085,0.035,1
"18",0,0.129,0.124,0.125,0.174,0.096,0.036,1
"19",0,0.12,0.103,0.104,0.127,0.155,0.102,3
"20",0,0.116,0.113,0.122,0.06,0.005,0.002,1
"21",0.058,0.096,0.094,0.056,0.383,0.162,0.06,2
"22",0,0.123,0.117,0.111,0.16,0.101,0.043,1
"23",0,0.109,0.102,0.084,0.043,0.005,0.003,1
"24",0,0.119,0.105,0.109,0.153,0.157,0.098,3
"25",0.069,0.096,0.083,0.061,0.318,0.152,0.065,2
"26",0,0.113,0.112,0.102,0.033,0.005,0.002,1
"27",0,0.119,0.122,0.116,0.035,0.006,0.004,1
"28",0,0.109,0.103,0.086,0.066,0.008,0.003,1
"29",0.035,0.093,0.09,0.051,0.447,0.148,0.052,2
"30",0.076,0.105,0.087,0.079,0.2,0.198,0.114,2
"31",0.058,0.092,0.084,0.049,0.39,0.118,0.039,2
"32",0,0.118,0.116,0.12,0.05,0.005,0.002,1
"33",0,0.116,0.111,0.118,0.073,0.011,0.006,1
"34",0,0.103,0.088,0.087,0.223,0.27,0.146,2
"35",0,0.125,0.121,0.12,0.18,0.084,0.028,1
"36",0,0.114,0.097,0.094,0.117,0.16,0.101,3
"37",0,0.116,0.098,0.098,0.143,0.185,0.114,3
"38",0.004,0.1,0.087,0.066,0.312,0.216,0.112,2
"39",0,0.12,0.118,0.119,0.066,0.007,0.003,1
"40",0,0.119,0.122,0.117,0.034,0.004,0.003,1
"41",0.064,0.101,0.099,0.071,0.385,0.209,0.091,2
"42",0,0.103,0.088,0.075,0.273,0.226,0.116,2
"43",0.009,0.098,0.088,0.068,0.319,0.17,0.078,2
"44",0,0.11,0.103,0.086,0.039,0.006,0.002,1
"45",0,0.118,0.121,0.115,0.034,0.005,0.003,1
"46",0,0.109,0.101,0.084,0.04,0.005,0.003,1
"47",0.032,0.095,0.086,0.056,0.365,0.149,0.059,2
"48",0,0.114,0.111,0.101,0.034,0.007,0.004,1
"49",0,0.116,0.115,0.108,0.037,0.008,0.005,1
"50",0,0.103,0.092,0.071,0.27,0.173,0.089,2
"51",0.077,0.092,0.081,0.047,0.422,0.123,0.04,2
"52",0.041,0.113,0.099,0.096,0.195,0.207,0.122,2
"53",0.025,0.124,0.116,0.111,0.201,0.101,0.037,1
"54",0,0.121,0.114,0.108,0.122,0.025,0.012,1
"55",0,0.109,0.102,0.084,0.037,0.005,0.002,1
"56",0,0.101,0.101,0.065,0.355,0.163,0.066,2
"57",0,0.117,0.115,0.111,0.046,0.006,0.003,1
"58",0,0.107,0.099,0.08,0.048,0.006,0.003,1
"59",0.079,0.101,0.084,0.072,0.219,0.198,0.105,2
"60",0,0.119,0.116,0.112,0.045,0.006,0.003,1
"61",0,0.118,0.115,0.11,0.043,0.006,0.003,1
"62",0.05,0.096,0.092,0.057,0.416,0.162,0.062,2
"63",0,0.118,0.116,0.121,0.051,0.005,0.002,1
"64",0.058,0.093,0.077,0.047,0.369,0.124,0.04,2
"65",0.008,0.116,0.103,0.104,0.206,0.21,0.125,2
"66",0,0.092,0.081,0.047,0.416,0.11,0.034,2
"67",0,0.115,0.112,0.108,0.039,0.006,0.003,1
"68",0,0.097,0.093,0.059,0.391,0.178,0.071,2
"69",0.015,0.097,0.094,0.062,0.411,0.168,0.067,2
"70",0,0.093,0.08,0.048,0.41,0.115,0.036,2
"71",0,0.12,0.12,0.1,0.357,0.192,0.106,2
"72",0,0.118,0.117,0.114,0.049,0.007,0.004,1
"73",0,0.113,0.11,0.102,0.038,0.007,0.003,1
"74",0,0.119,0.117,0.114,0.048,0.007,0.004,1
"75",0.047,0.095,0.091,0.054,0.436,0.163,0.06,2
"76",0,0.098,0.099,0.064,0.42,0.181,0.073,2
"77",0,0.118,0.12,0.114,0.036,0.006,0.003,1
"78",0,0.108,0.1,0.083,0.037,0.005,0.003,1
"79",0,0.118,0.103,0.106,0.149,0.16,0.097,3
"80",0,0.118,0.116,0.11,0.044,0.006,0.003,1
"81",0,0.118,0.103,0.097,0.215,0.141,0.079,2
"82",0,0.1,0.085,0.068,0.272,0.13,0.063,2
"83",0,0.116,0.097,0.099,0.146,0.186,0.114,3
"84",0,0.098,0.101,0.058,0.432,0.172,0.065,2
"85",0,0.099,0.092,0.069,0.331,0.189,0.088,2
"86",0,0.109,0.102,0.085,0.046,0.006,0.003,1
"87",0,0.118,0.118,0.12,0.047,0.006,0.003,1
"88",0,0.114,0.111,0.103,0.036,0.007,0.004,1
"89",0.059,0.097,0.085,0.062,0.317,0.157,0.065,2
"90",0,0.118,0.119,0.108,0.034,0.006,0.003,1
"91",0,0.117,0.114,0.118,0.051,0.006,0.003,1
"92",0,0.108,0.1,0.082,0.038,0.005,0.002,1
"93",0,0.118,0.116,0.112,0.045,0.006,0.003,1
"94",0,0.107,0.1,0.082,0.081,0.013,0.006,1
"95",0,0.113,0.112,0.101,0.033,0.005,0.002,1
"96",0.015,0.098,0.097,0.057,0.42,0.172,0.071,2
"97",0,0.109,0.101,0.084,0.041,0.006,0.003,1
"98",0.006,0.092,0.079,0.048,0.354,0.13,0.045,2
"99",0.031,0.118,0.115,0.114,0.09,0.029,0.011,1
"100",0,0.115,0.111,0.098,0.156,0.078,0.031,1
"101",0,0.097,0.089,0.056,0.358,0.158,0.062,2
"102",0,0.11,0.104,0.087,0.064,0.007,0.003,1
"103",0,0.116,0.114,0.111,0.05,0.006,0.003,1
"104",0,0.12,0.118,0.117,0.07,0.007,0.003,1
"105",0,0.119,0.122,0.115,0.034,0.005,0.003,1
"106",0,0.119,0.117,0.114,0.054,0.006,0.003,1
"107",0.001,0.093,0.08,0.049,0.396,0.111,0.035,2
"108",0,0.124,0.12,0.117,0.176,0.088,0.029,1
"109",0,0.097,0.093,0.056,0.411,0.166,0.063,2
"110",0,0.096,0.091,0.055,0.44,0.163,0.062,2
"111",0,0.118,0.12,0.11,0.035,0.006,0.003,1
"112",0,0.119,0.123,0.115,0.034,0.005,0.003,1
"113",0.002,0.109,0.095,0.088,0.215,0.181,0.105,2
"114",0,0.109,0.1,0.081,0.059,0.008,0.005,1
"115",0,0.099,0.095,0.063,0.395,0.174,0.07,2
"116",0,0.119,0.116,0.113,0.047,0.006,0.003,1
"117",0.087,0.091,0.08,0.048,0.398,0.114,0.036,2
"118",0.088,0.098,0.089,0.064,0.35,0.191,0.089,2
"119",0.064,0.094,0.09,0.051,0.453,0.159,0.058,2
"120",0.02,0.099,0.088,0.072,0.281,0.193,0.091,2
"121",0,0.115,0.112,0.107,0.045,0.005,0.003,1
"122",0,0.092,0.078,0.047,0.407,0.115,0.037,2
"123",0,0.118,0.115,0.11,0.044,0.006,0.003,1
"124",0,0.119,0.122,0.115,0.034,0.006,0.003,1
"125",0.009,0.096,0.091,0.063,0.359,0.195,0.084,2
"126",0,0.114,0.109,0.111,0.05,0.008,0.004,1
"127",0.001,0.119,0.101,0.099,0.144,0.196,0.121,3
"128",0,0.119,0.117,0.114,0.078,0.008,0.004,1
"129",0,0.098,0.089,0.062,0.369,0.183,0.08,2
"130",0.003,0.097,0.085,0.055,0.399,0.171,0.067,2
"131",0.022,0.112,0.096,0.098,0.209,0.274,0.17,2
"132",0,0.093,0.082,0.049,0.382,0.115,0.037,2
"133",0.06,0.094,0.088,0.051,0.421,0.146,0.052,2
"134",0,0.116,0.113,0.11,0.048,0.006,0.003,1
"135",0,0.108,0.101,0.084,0.041,0.005,0.003,1
"136",0,0.102,0.093,0.077,0.305,0.214,0.109,2
"137",0,0.103,0.1,0.07,0.355,0.158,0.072,2
"138",0,0.115,0.112,0.106,0.038,0.007,0.004,1
"139",0,0.119,0.116,0.111,0.044,0.006,0.003,1
"140",0,0.119,0.117,0.114,0.047,0.006,0.003,1
"141",0,0.109,0.1,0.082,0.043,0.006,0.003,1
"142",0,0.12,0.111,0.101,0.138,0.101,0.047,1
"143",0,0.119,0.122,0.116,0.034,0.005,0.002,1
"144",0,0.121,0.117,0.109,0.176,0.083,0.028,1
"145",0,0.095,0.091,0.052,0.465,0.162,0.058,2
"146",0,0.112,0.106,0.093,0.057,0.005,0.003,1
"147",0.051,0.099,0.093,0.062,0.395,0.182,0.078,2
"148",0,0.119,0.122,0.113,0.034,0.006,0.003,1
"149",0,0.098,0.074,0.068,0.071,0.028,0.018,1
"150",0,0.093,0.082,0.047,0.448,0.123,0.04,2
"151",0,0.098,0.093,0.065,0.363,0.173,0.073,2
"152",0,0.111,0.104,0.089,0.041,0.006,0.003,1
"153",0,0.119,0.121,0.116,0.034,0.005,0.002,1
"154",0,0.11,0.103,0.086,0.048,0.005,0.003,1
"155",0,0.109,0.101,0.083,0.046,0.006,0.003,1
"156",0.009,0.096,0.09,0.056,0.379,0.159,0.06,2
"157",0,0.12,0.118,0.117,0.059,0.006,0.003,1
"158",0,0.119,0.117,0.113,0.045,0.006,0.003,1
"159",0,0.11,0.103,0.086,0.044,0.006,0.003,1
"160",0.091,0.096,0.093,0.053,0.44,0.156,0.057,2
"161",0.002,0.095,0.088,0.055,0.384,0.142,0.056,2
"162",0.076,0.092,0.081,0.047,0.398,0.118,0.04,2
"163",0.089,0.091,0.079,0.048,0.382,0.113,0.037,2
"164",0,0.092,0.08,0.047,0.423,0.11,0.034,2
"165",0,0.114,0.113,0.104,0.034,0.005,0.003,1
"166",0.053,0.092,0.088,0.051,0.44,0.149,0.053,2
"167",0,0.094,0.084,0.048,0.443,0.137,0.045,2
"168",0,0.112,0.106,0.094,0.064,0.006,0.003,1
"169",0,0.119,0.109,0.095,0.169,0.1,0.043,1
"170",0.064,0.093,0.081,0.049,0.367,0.125,0.044,2
"171",0,0.119,0.122,0.116,0.034,0.005,0.003,1
"172",0,0.119,0.116,0.111,0.045,0.006,0.003,1
"173",0,0.113,0.112,0.102,0.033,0.005,0.002,1
"174",0.051,0.094,0.09,0.051,0.445,0.15,0.053,2
"175",0,0.115,0.105,0.114,0.252,0.286,0.165,2
"176",0,0.12,0.118,0.117,0.062,0.007,0.003,1
"177",0,0.118,0.12,0.11,0.035,0.006,0.003,1
"178",0,0.127,0.123,0.118,0.176,0.11,0.043,1
"179",0,0.092,0.08,0.047,0.408,0.11,0.034,2
"180",0.014,0.1,0.104,0.062,0.425,0.193,0.081,2
"181",0,0.094,0.084,0.054,0.37,0.134,0.048,2
"182",0,0.111,0.101,0.101,0.268,0.262,0.146,2
"183",0.029,0.104,0.086,0.081,0.196,0.244,0.136,2
"184",0,0.119,0.122,0.116,0.035,0.006,0.003,1
"185",0,0.094,0.086,0.051,0.394,0.124,0.044,2
"186",0,0.109,0.102,0.084,0.062,0.011,0.005,1
"187",0,0.118,0.116,0.112,0.045,0.006,0.003,1
"188",0,0.097,0.095,0.059,0.396,0.143,0.059,2
"189",0,0.099,0.092,0.062,0.357,0.185,0.084,2
"190",0.031,0.098,0.089,0.066,0.321,0.179,0.082,2
"191",0.033,0.106,0.096,0.079,0.297,0.236,0.115,2
"192",0.028,0.097,0.089,0.063,0.354,0.168,0.071,2
"193",0,0.096,0.093,0.058,0.409,0.17,0.067,2
"194",0,0.115,0.112,0.11,0.05,0.006,0.003,1
"195",0,0.109,0.101,0.084,0.038,0.005,0.002,1
"196",0,0.119,0.122,0.117,0.036,0.006,0.003,1
"197",0,0.119,0.118,0.121,0.047,0.006,0.002,1
"198",0.028,0.094,0.084,0.051,0.396,0.145,0.054,2
"199",0,0.096,0.1,0.056,0.486,0.168,0.064,2
"200",0,0.117,0.114,0.12,0.052,0.006,0.003,1
"201",0,0.115,0.11,0.111,0.162,0.068,0.03,1
"202",0,0.118,0.117,0.119,0.046,0.005,0.002,1
"203",0,0.119,0.116,0.112,0.045,0.006,0.004,1
"204",0,0.118,0.116,0.113,0.047,0.006,0.003,1
"205",0,0.114,0.112,0.1,0.03,0.005,0.002,1
"206",0.002,0.113,0.098,0.089,0.231,0.137,0.074,2
"207",0,0.094,0.085,0.051,0.393,0.156,0.057,2
"208",0.024,0.114,0.11,0.105,0.12,0.037,0.014,1
"209",0,0.092,0.079,0.047,0.417,0.113,0.035,2
"210",0.007,0.119,0.11,0.096,0.173,0.108,0.047,1
"211",0.025,0.124,0.113,0.114,0.185,0.146,0.086,2
"212",0,0.118,0.115,0.111,0.046,0.006,0.003,1
"213",0,0.115,0.112,0.118,0.057,0.006,0.003,1
"214",0.013,0.094,0.086,0.053,0.404,0.163,0.065,2
"215",0,0.12,0.12,0.122,0.048,0.007,0.003,1
"216",0,0.118,0.119,0.109,0.034,0.005,0.003,1
"217",0.033,0.116,0.106,0.091,0.238,0.158,0.081,2
"218",0.035,0.095,0.09,0.052,0.436,0.156,0.056,2
"219",0,0.119,0.113,0.102,0.163,0.1,0.043,1
"220",0,0.112,0.105,0.09,0.052,0.006,0.003,1
"221",0,0.114,0.11,0.11,0.046,0.009,0.005,1
"222",0,0.113,0.108,0.103,0.038,0.005,0.002,1
"223",0.022,0.097,0.096,0.056,0.437,0.171,0.064,2
"224",0,0.095,0.095,0.055,0.427,0.165,0.063,2
"225",0,0.124,0.122,0.119,0.187,0.099,0.039,1
"226",0,0.112,0.106,0.092,0.092,0.01,0.004,1
"227",0.001,0.102,0.099,0.072,0.376,0.214,0.094,2
"228",0,0.118,0.117,0.121,0.048,0.005,0.003,1
"229",0,0.108,0.1,0.082,0.039,0.005,0.003,1
"230",0,0.11,0.103,0.087,0.048,0.006,0.003,1
"231",0,0.093,0.089,0.049,0.48,0.15,0.051,2
"232",0.007,0.096,0.09,0.056,0.354,0.171,0.072,2
"233",0,0.115,0.113,0.109,0.049,0.007,0.003,1
"234",0,0.12,0.12,0.122,0.051,0.008,0.004,1
"235",0.067,0.091,0.079,0.047,0.384,0.111,0.035,2
"236",0,0.098,0.086,0.054,0.397,0.128,0.047,2
"237",0,0.115,0.111,0.105,0.052,0.009,0.004,1
"238",0,0.113,0.112,0.101,0.031,0.005,0.002,1
"239",0,0.119,0.118,0.121,0.049,0.006,0.003,1
"240",0,0.114,0.107,0.095,0.073,0.006,0.003,1
"241",0,0.105,0.089,0.081,0.245,0.262,0.15,2
"242",0.021,0.094,0.09,0.053,0.381,0.16,0.06,2
"243",0.017,0.111,0.094,0.092,0.175,0.111,0.062,1
"244",0,0.099,0.089,0.064,0.327,0.18,0.088,2
"245",0.042,0.115,0.096,0.088,0.214,0.173,0.095,2
"246",0.02,0.114,0.102,0.094,0.232,0.14,0.081,2
"247",0,0.1,0.087,0.069,0.28,0.137,0.066,2
"248",0,0.114,0.114,0.103,0.033,0.006,0.003,1
"249",0.003,0.095,0.091,0.051,0.47,0.157,0.056,2
"250",0.054,0.094,0.089,0.051,0.419,0.153,0.055,2
"251",0.038,0.103,0.091,0.072,0.296,0.204,0.101,2
"252",0,0.104,0.102,0.081,0.379,0.22,0.103,2
"253",0,0.101,0.094,0.065,0.343,0.18,0.078,2
"254",0,0.118,0.101,0.1,0.143,0.183,0.114,3
"255",0.02,0.108,0.093,0.086,0.204,0.18,0.099,2
"256",0.002,0.119,0.105,0.098,0.149,0.077,0.037,1
"257",0,0.118,0.116,0.111,0.044,0.006,0.003,1
"258",0.007,0.099,0.094,0.071,0.35,0.187,0.081,2
"259",0,0.101,0.097,0.069,0.336,0.201,0.097,2
"260",0,0.116,0.111,0.118,0.061,0.007,0.003,1
"261",0.006,0.099,0.099,0.062,0.424,0.195,0.08,2
"262",0,0.119,0.122,0.116,0.034,0.005,0.003,1
"263",0,0.093,0.082,0.049,0.393,0.115,0.037,2
"264",0.004,0.1,0.086,0.067,0.286,0.182,0.092,2
"265",0,0.092,0.08,0.048,0.419,0.115,0.036,2
"266",0.021,0.107,0.101,0.087,0.33,0.215,0.112,2
"267",0.034,0.099,0.09,0.067,0.329,0.19,0.088,2
"268",0,0.127,0.123,0.124,0.182,0.092,0.032,1
"269",0.014,0.093,0.079,0.048,0.397,0.119,0.038,2
"270",0.087,0.099,0.085,0.066,0.275,0.149,0.068,2
"271",0,0.113,0.111,0.102,0.034,0.005,0.002,1
"272",0,0.118,0.116,0.112,0.044,0.006,0.003,1
"273",0,0.12,0.12,0.122,0.049,0.007,0.003,1
"274",0,0.114,0.111,0.106,0.042,0.008,0.004,1
"275",0.078,0.095,0.085,0.057,0.365,0.155,0.062,2
"276",0,0.103,0.095,0.077,0.325,0.225,0.112,2
"277",0.045,0.097,0.092,0.055,0.431,0.154,0.059,2
"278",0.002,0.096,0.093,0.055,0.426,0.167,0.063,2
"279",0.098,0.113,0.103,0.087,0.179,0.098,0.042,2
"280",0.04,0.097,0.088,0.059,0.361,0.162,0.07,2
"281",0,0.101,0.086,0.072,0.219,0.133,0.069,2
"282",0.077,0.095,0.084,0.059,0.33,0.177,0.076,2
"283",0,0.097,0.092,0.056,0.399,0.169,0.067,2
"284",0.032,0.094,0.088,0.054,0.417,0.17,0.068,2
"285",0,0.113,0.105,0.107,0.073,0.015,0.006,1
"286",0,0.099,0.096,0.062,0.406,0.189,0.076,2
"287",0,0.107,0.102,0.088,0.225,0.105,0.043,2
"288",0.002,0.117,0.1,0.098,0.127,0.165,0.107,3
"289",0,0.116,0.114,0.118,0.053,0.006,0.003,1
"290",0.005,0.091,0.081,0.048,0.378,0.113,0.037,2
"291",0.003,0.098,0.092,0.063,0.364,0.171,0.071,2
"292",0,0.118,0.12,0.111,0.034,0.006,0.003,1
"293",0,0.115,0.112,0.107,0.047,0.006,0.003,1
"294",0.032,0.119,0.109,0.095,0.166,0.107,0.047,1
"295",0,0.095,0.09,0.054,0.385,0.158,0.06,2
"296",0.026,0.102,0.086,0.073,0.237,0.216,0.119,2
"297",0,0.117,0.114,0.109,0.044,0.006,0.003,1
"298",0,0.109,0.102,0.085,0.045,0.006,0.003,1
"299",0,0.116,0.11,0.1,0.087,0.007,0.004,1
"300",0,0.109,0.1,0.081,0.045,0.006,0.003,1
"301",0.043,0.092,0.08,0.048,0.376,0.114,0.037,2
"302",0,0.118,0.116,0.121,0.053,0.006,0.002,1
"303",0,0.108,0.091,0.089,0.214,0.248,0.148,2
"304",0,0.101,0.094,0.07,0.254,0.12,0.056,2
"305",0,0.093,0.083,0.05,0.372,0.116,0.038,2
"306",0,0.131,0.122,0.129,0.193,0.177,0.111,2
"307",0,0.115,0.113,0.103,0.034,0.006,0.003,1
"308",0,0.112,0.105,0.093,0.043,0.005,0.002,1
"309",0.001,0.092,0.079,0.047,0.395,0.114,0.037,2
"310",0,0.11,0.103,0.086,0.059,0.007,0.003,1
"311",0.028,0.098,0.097,0.065,0.407,0.185,0.078,2
"312",0,0.116,0.112,0.108,0.046,0.005,0.003,1
"313",0,0.115,0.112,0.108,0.047,0.006,0.003,1
"314",0.003,0.093,0.092,0.051,0.462,0.149,0.052,2
"315",0,0.118,0.11,0.096,0.16,0.11,0.049,1
"316",0,0.102,0.1,0.072,0.404,0.206,0.092,2
"317",0,0.119,0.118,0.122,0.048,0.006,0.003,1
"318",0,0.112,0.107,0.092,0.102,0.018,0.008,1
"319",0,0.126,0.115,0.111,0.266,0.244,0.151,2
"320",0,0.114,0.109,0.11,0.047,0.009,0.005,1
"321",0,0.117,0.111,0.096,0.163,0.106,0.046,1
"322",0,0.119,0.118,0.12,0.045,0.005,0.003,1
"323",0.016,0.123,0.113,0.112,0.211,0.195,0.118,2
"324",0,0.119,0.117,0.114,0.079,0.007,0.004,1
"325",0,0.118,0.116,0.11,0.044,0.006,0.003,1
"326",0,0.123,0.121,0.12,0.176,0.061,0.024,1
"327",0,0.115,0.109,0.092,0.171,0.104,0.043,1
"328",0,0.119,0.122,0.117,0.035,0.006,0.003,1
"329",0,0.116,0.114,0.117,0.051,0.007,0.003,1
"330",0,0.118,0.108,0.089,0.36,0.173,0.087,2
"331",0,0.116,0.114,0.121,0.057,0.006,0.003,1
"332",0.028,0.096,0.093,0.055,0.401,0.146,0.053,2
"333",0,0.123,0.117,0.112,0.162,0.097,0.04,1
"334",0,0.117,0.097,0.098,0.143,0.174,0.106,3
"335",0,0.126,0.117,0.114,0.168,0.097,0.037,1
"336",0.012,0.099,0.08,0.059,0.342,0.173,0.074,2
"337",0.017,0.097,0.088,0.058,0.309,0.172,0.078,2
"338",0.058,0.091,0.076,0.046,0.324,0.102,0.035,2
"339",0.036,0.098,0.097,0.057,0.436,0.165,0.062,2
"340",0,0.119,0.112,0.098,0.168,0.115,0.049,1
"341",0,0.092,0.081,0.048,0.386,0.113,0.037,2
"342",0.095,0.098,0.085,0.066,0.287,0.164,0.078,2
"343",0,0.114,0.11,0.108,0.042,0.008,0.004,1
"344",0,0.119,0.117,0.113,0.081,0.008,0.004,1
"345",0,0.093,0.085,0.049,0.455,0.128,0.042,2
"346",0,0.114,0.114,0.103,0.034,0.006,0.003,1
"347",0.096,0.094,0.085,0.055,0.373,0.146,0.056,2
"348",0,0.119,0.118,0.121,0.047,0.006,0.003,1
"349",0,0.119,0.119,0.121,0.048,0.006,0.003,1
"350",0,0.119,0.117,0.113,0.048,0.006,0.003,1
"351",0.055,0.098,0.091,0.062,0.369,0.176,0.08,2
"352",0,0.118,0.119,0.109,0.034,0.005,0.002,1
"353",0,0.102,0.094,0.071,0.323,0.208,0.097,2
"354",0.083,0.1,0.093,0.062,0.408,0.155,0.061,2
"355",0,0.116,0.116,0.109,0.037,0.007,0.004,1
"356",0,0.117,0.097,0.095,0.128,0.181,0.116,3
"357",0,0.109,0.101,0.083,0.036,0.005,0.003,1
"358",0,0.116,0.111,0.092,0.175,0.109,0.046,1
"359",0.063,0.094,0.087,0.052,0.396,0.138,0.051,2
"360",0,0.117,0.114,0.109,0.044,0.006,0.003,1
"361",0.001,0.108,0.092,0.077,0.223,0.18,0.1,2
"362",0,0.115,0.112,0.108,0.049,0.006,0.003,1
"363",0,0.114,0.113,0.102,0.033,0.006,0.003,1
"364",0,0.12,0.12,0.122,0.048,0.007,0.004,1
"365",0,0.117,0.115,0.113,0.05,0.006,0.003,1
"366",0,0.119,0.116,0.112,0.045,0.006,0.003,1
"367",0,0.095,0.094,0.053,0.463,0.164,0.06,2
"368",0.004,0.096,0.088,0.057,0.348,0.152,0.066,2
"369",0.011,0.092,0.08,0.047,0.431,0.12,0.038,2
"370",0,0.116,0.11,0.101,0.09,0.007,0.004,1
"371",0.01,0.105,0.098,0.079,0.331,0.206,0.107,2
"372",0,0.092,0.089,0.049,0.445,0.144,0.051,2
"373",0,0.119,0.117,0.111,0.082,0.008,0.004,1
"374",0.001,0.121,0.114,0.112,0.194,0.156,0.099,2
"375",0,0.093,0.084,0.05,0.392,0.114,0.037,2
"376",0,0.119,0.122,0.116,0.034,0.005,0.002,1
"377",0,0.118,0.117,0.121,0.05,0.006,0.003,1
"378",0.042,0.101,0.09,0.069,0.344,0.204,0.097,2
"379",0,0.096,0.095,0.056,0.438,0.169,0.065,2
"380",0.094,0.097,0.084,0.06,0.32,0.165,0.071,2
"381",0,0.093,0.079,0.049,0.395,0.118,0.038,2
"382",0,0.115,0.112,0.107,0.039,0.007,0.004,1
"383",0.003,0.101,0.09,0.074,0.3,0.215,0.105,2
"384",0,0.12,0.118,0.119,0.061,0.006,0.003,1
"385",0.006,0.128,0.119,0.122,0.194,0.165,0.105,2
"386",0,0.11,0.102,0.084,0.045,0.007,0.004,1
"387",0.007,0.111,0.104,0.086,0.1,0.016,0.007,1
"388",0.052,0.096,0.093,0.055,0.426,0.161,0.059,2
"389",0,0.119,0.118,0.121,0.047,0.006,0.003,1
"390",0,0.121,0.121,0.123,0.051,0.009,0.004,1
"391",0,0.116,0.112,0.115,0.054,0.009,0.005,1
"392",0,0.111,0.101,0.09,0.27,0.25,0.15,2
"393",0,0.118,0.122,0.115,0.034,0.005,0.003,1
"394",0,0.114,0.11,0.114,0.057,0.008,0.004,1
"395",0,0.12,0.12,0.122,0.05,0.008,0.004,1
"396",0.065,0.096,0.088,0.055,0.379,0.167,0.064,2
"397",0.087,0.101,0.09,0.071,0.301,0.153,0.074,2
"398",0,0.095,0.091,0.05,0.492,0.162,0.059,2
"399",0,0.119,0.122,0.116,0.035,0.006,0.003,1
"400",0,0.095,0.091,0.053,0.459,0.155,0.056,2
"401",0,0.111,0.103,0.088,0.044,0.005,0.002,1
"402",0,0.11,0.103,0.086,0.04,0.005,0.003,1
"403",0,0.115,0.113,0.109,0.049,0.007,0.004,1
"404",0,0.119,0.117,0.112,0.082,0.007,0.004,1
"405",0.096,0.101,0.088,0.066,0.294,0.148,0.063,2
"406",0,0.125,0.123,0.117,0.177,0.115,0.045,1
"407",0.062,0.101,0.087,0.066,0.31,0.136,0.063,2
"408",0,0.099,0.095,0.065,0.381,0.179,0.075,2
"409",0,0.098,0.095,0.065,0.378,0.168,0.071,2
"410",0,0.109,0.102,0.085,0.041,0.006,0.003,1
"411",0,0.099,0.1,0.061,0.403,0.179,0.07,2
"412",0,0.099,0.088,0.063,0.29,0.185,0.089,2
"413",0.027,0.108,0.094,0.089,0.223,0.18,0.099,2
"414",0,0.111,0.104,0.088,0.051,0.006,0.003,1
"415",0,0.118,0.112,0.104,0.108,0.011,0.006,1
"416",0,0.097,0.089,0.058,0.31,0.173,0.079,2
"417",0.021,0.108,0.094,0.086,0.257,0.234,0.136,2
"418",0.007,0.097,0.094,0.057,0.426,0.168,0.065,2
"419",0,0.099,0.094,0.066,0.342,0.174,0.075,2
"420",0,0.108,0.102,0.088,0.334,0.246,0.129,2
"421",0,0.12,0.12,0.121,0.049,0.007,0.003,1
"422",0,0.113,0.111,0.102,0.033,0.005,0.002,1
"423",0,0.108,0.1,0.083,0.037,0.005,0.003,1
"424",0,0.097,0.096,0.058,0.43,0.165,0.064,2
"425",0,0.109,0.1,0.082,0.045,0.006,0.003,1
"426",0,0.119,0.122,0.115,0.034,0.005,0.003,1
"427",0,0.098,0.095,0.062,0.393,0.181,0.078,2
"428",0,0.117,0.112,0.093,0.171,0.107,0.045,1
"429",0,0.118,0.099,0.094,0.151,0.172,0.104,3
"430",0,0.119,0.122,0.115,0.037,0.007,0.004,1
"431",0,0.117,0.115,0.113,0.051,0.006,0.003,1
"432",0,0.125,0.115,0.111,0.135,0.064,0.03,1
"433",0.088,0.096,0.082,0.06,0.288,0.145,0.065,2
"434",0.081,0.096,0.094,0.053,0.467,0.164,0.059,2
"435",0,0.113,0.108,0.111,0.051,0.008,0.005,1
"436",0,0.099,0.088,0.06,0.358,0.182,0.078,2
"437",0.008,0.095,0.092,0.052,0.477,0.156,0.055,2
"438",0,0.117,0.114,0.11,0.046,0.006,0.003,1
"439",0.059,0.101,0.089,0.068,0.299,0.158,0.076,2
"440",0.011,0.101,0.093,0.068,0.365,0.196,0.087,2
"441",0,0.098,0.08,0.063,0.228,0.119,0.057,2
