"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"106",0.196,0.107,0.084,0.069,0.18,0.133,0.074,2
"107",0.115,0.123,0.117,0.114,0.188,0.081,0.026,2
"108",0.112,0.097,0.075,0.054,0.247,0.094,0.035,2
"109",0.169,0.092,0.07,0.044,0.309,0.086,0.03,2
"110",0.195,0.106,0.088,0.071,0.239,0.133,0.067,2
"111",0.116,0.124,0.111,0.11,0.158,0.096,0.046,2
"112",0.173,0.103,0.089,0.065,0.28,0.094,0.033,2
"113",0.127,0.107,0.088,0.072,0.225,0.111,0.055,2
"114",0.116,0.117,0.106,0.097,0.173,0.099,0.044,2
"115",0.161,0.109,0.095,0.077,0.19,0.092,0.04,2
"116",0.163,0.119,0.111,0.105,0.196,0.083,0.027,2
"117",0.144,0.117,0.097,0.09,0.227,0.158,0.085,2
"118",0.166,0.118,0.111,0.105,0.193,0.077,0.024,2
"119",0.175,0.098,0.077,0.054,0.271,0.094,0.036,2
"120",0.14,0.115,0.103,0.09,0.173,0.101,0.045,2
"121",0.114,0.113,0.105,0.089,0.088,0.017,0.009,2
"122",0.163,0.1,0.079,0.057,0.279,0.096,0.033,2
"123",0.108,0.098,0.076,0.056,0.249,0.097,0.038,2
"124",0.11,0.109,0.101,0.085,0.089,0.02,0.009,2
"125",0.142,0.096,0.076,0.051,0.295,0.102,0.036,2
"126",0.138,0.105,0.085,0.068,0.189,0.143,0.076,2
"127",0.191,0.107,0.085,0.07,0.181,0.15,0.085,2
"128",0.183,0.097,0.077,0.053,0.313,0.103,0.036,2
"129",0.176,0.108,0.1,0.083,0.138,0.031,0.012,2
"130",0.166,0.103,0.082,0.065,0.179,0.125,0.068,2
"131",0.107,0.115,0.103,0.096,0.185,0.077,0.029,2
"132",0.147,0.112,0.099,0.085,0.159,0.098,0.045,2
"133",0.116,0.105,0.096,0.078,0.183,0.072,0.023,2
"134",0.151,0.089,0.065,0.04,0.302,0.077,0.023,2
"135",0.169,0.11,0.101,0.085,0.105,0.02,0.008,2
"136",0.152,0.116,0.099,0.091,0.208,0.124,0.07,2
"137",0.122,0.099,0.079,0.057,0.308,0.102,0.038,2
"138",0.144,0.111,0.093,0.082,0.247,0.138,0.069,2
"139",0.128,0.113,0.102,0.091,0.234,0.132,0.071,2
"140",0.199,0.109,0.104,0.09,0.177,0.064,0.023,2
"141",0.155,0.121,0.111,0.104,0.197,0.088,0.033,2
"142",0.103,0.113,0.105,0.091,0.175,0.113,0.05,2
"143",0.122,0.114,0.102,0.093,0.204,0.132,0.084,2
"144",0.119,0.114,0.103,0.086,0.18,0.097,0.042,2
"145",0.144,0.093,0.072,0.047,0.309,0.086,0.028,2
"146",0.102,0.109,0.101,0.085,0.12,0.018,0.007,2
"147",0.144,0.097,0.076,0.056,0.274,0.109,0.047,2
"148",0.103,0.115,0.103,0.095,0.181,0.087,0.042,2
"149",0.15,0.11,0.099,0.081,0.266,0.101,0.036,2
"150",0.173,0.11,0.092,0.081,0.245,0.151,0.084,2
"151",0.158,0.111,0.095,0.084,0.218,0.149,0.083,2
"152",0.128,0.101,0.078,0.059,0.189,0.115,0.061,2
"153",0.193,0.089,0.067,0.041,0.294,0.077,0.022,2
"154",0.174,0.119,0.108,0.093,0.164,0.109,0.049,2
"155",0.126,0.112,0.092,0.085,0.218,0.173,0.097,2
"156",0.193,0.107,0.099,0.082,0.095,0.017,0.007,2
"157",0.126,0.117,0.11,0.1,0.232,0.108,0.04,2
"158",0.16,0.089,0.066,0.041,0.312,0.077,0.022,2
"159",0.136,0.11,0.101,0.082,0.106,0.023,0.009,2
"160",0.12,0.096,0.072,0.048,0.24,0.076,0.028,2
"161",0.137,0.107,0.093,0.078,0.227,0.147,0.083,2
"162",0.117,0.121,0.112,0.105,0.18,0.091,0.034,2
"163",0.105,0.112,0.105,0.09,0.084,0.013,0.006,2
"164",0.142,0.091,0.069,0.043,0.297,0.075,0.024,2
"165",0.174,0.108,0.092,0.074,0.175,0.089,0.036,2
"166",0.157,0.109,0.099,0.082,0.105,0.027,0.01,2
"167",0.128,0.108,0.099,0.081,0.197,0.098,0.038,2
"168",0.135,0.1,0.079,0.059,0.205,0.107,0.054,2
"169",0.179,0.112,0.106,0.093,0.154,0.038,0.013,2
"170",0.132,0.097,0.078,0.056,0.292,0.1,0.038,2
"171",0.168,0.107,0.091,0.075,0.183,0.081,0.037,2
"172",0.13,0.112,0.105,0.089,0.12,0.043,0.016,2
"173",0.11,0.115,0.105,0.091,0.171,0.112,0.05,2
"174",0.107,0.114,0.103,0.086,0.167,0.094,0.043,2
"175",0.185,0.11,0.094,0.084,0.237,0.132,0.069,2
"176",0.158,0.109,0.088,0.075,0.254,0.16,0.082,2
"177",0.137,0.104,0.083,0.068,0.174,0.153,0.084,2
"178",0.119,0.104,0.082,0.064,0.198,0.134,0.072,2
"179",0.192,0.12,0.112,0.107,0.203,0.095,0.036,2
"180",0.138,0.099,0.081,0.059,0.278,0.096,0.039,2
"181",0.111,0.117,0.107,0.095,0.174,0.111,0.048,2
"182",0.129,0.112,0.105,0.089,0.138,0.049,0.019,2
"183",0.164,0.115,0.109,0.096,0.183,0.078,0.026,2
"184",0.111,0.108,0.086,0.071,0.232,0.135,0.065,2
"185",0.193,0.117,0.103,0.091,0.168,0.102,0.045,2
"186",0.162,0.114,0.107,0.093,0.196,0.086,0.03,2
"187",0.183,0.104,0.086,0.066,0.188,0.077,0.031,2
"188",0.154,0.119,0.11,0.097,0.165,0.105,0.046,2
"189",0.133,0.109,0.101,0.083,0.139,0.031,0.011,2
"190",0.129,0.112,0.104,0.087,0.112,0.024,0.011,2
"191",0.156,0.1,0.078,0.056,0.248,0.105,0.043,2
"192",0.172,0.107,0.088,0.073,0.17,0.07,0.029,2
"193",0.196,0.093,0.072,0.046,0.333,0.087,0.029,2
"194",0.113,0.111,0.104,0.088,0.094,0.015,0.007,2
"195",0.194,0.104,0.08,0.063,0.192,0.122,0.062,2
"196",0.173,0.098,0.077,0.055,0.276,0.107,0.042,2
"197",0.169,0.112,0.104,0.088,0.136,0.039,0.015,2
"198",0.171,0.111,0.101,0.082,0.195,0.111,0.046,2
"199",0.138,0.094,0.074,0.046,0.307,0.096,0.031,2
"200",0.172,0.1,0.08,0.061,0.282,0.1,0.043,2
"201",0.104,0.103,0.085,0.069,0.206,0.127,0.068,2
"202",0.131,0.11,0.093,0.083,0.203,0.131,0.074,2
"203",0.151,0.111,0.102,0.085,0.127,0.028,0.013,2
"204",0.291,0.114,0.102,0.088,0.281,0.175,0.088,2
"205",0.279,0.096,0.075,0.05,0.283,0.087,0.03,2
"206",0.25,0.101,0.079,0.058,0.212,0.116,0.055,2
"207",0.231,0.109,0.097,0.085,0.189,0.086,0.036,2
"208",0.252,0.108,0.089,0.072,0.168,0.083,0.035,2
"209",0.231,0.12,0.113,0.106,0.209,0.086,0.03,2
"210",0.23,0.09,0.068,0.042,0.314,0.087,0.026,2
"211",0.226,0.095,0.078,0.052,0.281,0.094,0.034,2
"212",0.225,0.089,0.069,0.043,0.313,0.08,0.024,2
"213",0.237,0.089,0.068,0.041,0.32,0.08,0.023,2
"214",0.21,0.109,0.09,0.075,0.18,0.071,0.031,2
"215",0.252,0.1,0.081,0.059,0.248,0.125,0.058,2
"216",0.29,0.101,0.082,0.061,0.251,0.126,0.059,2
"217",0.244,0.098,0.075,0.055,0.252,0.116,0.051,2
"218",0.203,0.105,0.09,0.071,0.239,0.086,0.031,2
"219",0.212,0.093,0.072,0.045,0.345,0.093,0.031,2
"220",0.214,0.105,0.088,0.072,0.241,0.111,0.052,2
"221",0.264,0.09,0.069,0.043,0.312,0.083,0.025,2
"222",0.258,0.094,0.074,0.046,0.313,0.091,0.029,2
"223",0.233,0.096,0.075,0.052,0.283,0.102,0.04,2
"224",0.279,0.112,0.1,0.088,0.235,0.133,0.073,2
"225",0.244,0.094,0.072,0.045,0.313,0.087,0.029,2
"226",0.265,0.089,0.068,0.04,0.318,0.077,0.022,2
"227",0.261,0.095,0.075,0.05,0.309,0.095,0.033,2
"228",0.283,0.089,0.066,0.041,0.311,0.072,0.021,2
"229",0.224,0.109,0.091,0.08,0.201,0.135,0.073,2
"230",0.208,0.103,0.087,0.071,0.154,0.066,0.029,2
"231",0.272,0.096,0.075,0.051,0.292,0.098,0.036,2
"232",0.279,0.102,0.079,0.062,0.215,0.111,0.052,2
"233",0.244,0.109,0.095,0.08,0.184,0.074,0.031,2
"234",0.272,0.12,0.11,0.105,0.212,0.085,0.028,2
"235",0.281,0.095,0.078,0.048,0.311,0.091,0.03,2
"236",0.258,0.098,0.083,0.059,0.285,0.113,0.053,2
"237",0.238,0.101,0.088,0.059,0.307,0.128,0.057,2
"238",0.245,0.102,0.084,0.069,0.211,0.122,0.065,2
"239",0.23,0.096,0.073,0.051,0.215,0.075,0.026,2
"240",0.201,0.107,0.086,0.074,0.211,0.111,0.055,2
"241",0.265,0.088,0.066,0.041,0.311,0.08,0.024,2
"242",0.3,0.103,0.085,0.069,0.24,0.101,0.053,2
"243",0.263,0.092,0.072,0.047,0.264,0.08,0.028,2
"244",0.219,0.093,0.071,0.047,0.226,0.077,0.029,2
"245",0.276,0.116,0.101,0.095,0.175,0.072,0.026,2
"246",0.281,0.096,0.075,0.054,0.213,0.067,0.026,2
"247",0.242,0.114,0.105,0.089,0.211,0.088,0.03,2
"248",0.261,0.094,0.072,0.048,0.301,0.089,0.03,2
"249",0.283,0.109,0.096,0.077,0.186,0.094,0.04,2
"250",0.282,0.098,0.08,0.059,0.202,0.074,0.03,2
"251",0.279,0.089,0.063,0.041,0.272,0.073,0.022,2
"252",0.259,0.102,0.081,0.063,0.229,0.089,0.042,2
"253",0.281,0.102,0.083,0.067,0.269,0.097,0.043,2
"254",0.287,0.103,0.085,0.069,0.173,0.088,0.037,2
"255",0.211,0.112,0.1,0.085,0.178,0.104,0.045,2
"256",0.283,0.098,0.077,0.059,0.198,0.104,0.05,2
"257",0.246,0.105,0.089,0.07,0.256,0.115,0.054,2
"258",0.218,0.112,0.102,0.084,0.175,0.055,0.02,2
"259",0.291,0.11,0.089,0.074,0.179,0.157,0.088,2
"260",0.293,0.107,0.086,0.072,0.249,0.128,0.061,2
"261",0.24,0.114,0.101,0.088,0.183,0.092,0.04,2
"262",0.276,0.095,0.073,0.047,0.308,0.094,0.033,2
"263",0.288,0.097,0.084,0.05,0.378,0.112,0.039,2
"264",0.24,0.095,0.073,0.047,0.309,0.091,0.028,2
"265",0.298,0.107,0.093,0.075,0.186,0.086,0.037,2
"266",0.237,0.096,0.075,0.05,0.28,0.105,0.038,2
"267",0.217,0.113,0.106,0.091,0.121,0.035,0.017,2
"268",0.22,0.096,0.076,0.051,0.314,0.103,0.035,2
"269",0.269,0.095,0.074,0.049,0.263,0.08,0.029,2
"270",0.231,0.102,0.079,0.06,0.195,0.101,0.048,2
"271",0.238,0.094,0.071,0.048,0.259,0.081,0.029,2
"272",0.201,0.104,0.082,0.067,0.182,0.128,0.07,2
"273",0.258,0.091,0.068,0.042,0.291,0.076,0.025,2
"274",0.273,0.115,0.107,0.092,0.267,0.101,0.034,2
"275",0.288,0.107,0.088,0.074,0.197,0.163,0.092,2
"276",0.239,0.096,0.075,0.054,0.242,0.1,0.04,2
"277",0.288,0.109,0.093,0.079,0.176,0.091,0.04,2
"278",0.224,0.094,0.072,0.047,0.305,0.092,0.032,2
"279",0.217,0.116,0.106,0.098,0.211,0.09,0.032,2
"280",0.229,0.097,0.075,0.053,0.266,0.083,0.033,2
"281",0.267,0.104,0.085,0.069,0.268,0.15,0.071,2
"282",0.263,0.111,0.1,0.083,0.186,0.106,0.044,2
"283",0.265,0.094,0.072,0.046,0.3,0.084,0.029,2
"284",0.257,0.095,0.073,0.049,0.291,0.09,0.033,2
"285",0.249,0.108,0.088,0.072,0.188,0.155,0.084,2
"286",0.251,0.102,0.079,0.059,0.198,0.115,0.056,2
"287",0.297,0.104,0.089,0.071,0.222,0.091,0.039,2
"288",0.294,0.103,0.09,0.061,0.327,0.101,0.031,2
"289",0.215,0.112,0.1,0.084,0.177,0.097,0.044,2
"290",0.234,0.095,0.074,0.05,0.294,0.105,0.039,2
"291",0.208,0.112,0.101,0.087,0.183,0.095,0.038,2
"292",0.26,0.103,0.081,0.061,0.213,0.121,0.058,2
"293",0.279,0.098,0.076,0.054,0.219,0.111,0.049,2
"294",0.3,0.093,0.069,0.047,0.229,0.077,0.033,2
"295",0.239,0.099,0.078,0.056,0.248,0.11,0.046,2
"296",0.275,0.102,0.079,0.061,0.192,0.112,0.061,2
"297",0.255,0.11,0.092,0.08,0.231,0.16,0.081,2
"298",0.221,0.105,0.085,0.066,0.205,0.137,0.072,2
"299",0.206,0.098,0.076,0.055,0.296,0.11,0.042,2
"300",0.24,0.103,0.085,0.066,0.186,0.079,0.033,2
"301",0.256,0.091,0.073,0.045,0.316,0.082,0.026,2
"302",0.218,0.11,0.098,0.085,0.184,0.094,0.044,2
"303",0.266,0.108,0.099,0.085,0.198,0.079,0.028,2
"304",0.205,0.111,0.104,0.083,0.292,0.108,0.038,2
"305",0.333,0.094,0.07,0.045,0.285,0.069,0.023,2
"306",0.363,0.103,0.089,0.068,0.201,0.094,0.037,2
"307",0.32,0.094,0.071,0.046,0.286,0.087,0.03,2
"308",0.35,0.11,0.1,0.078,0.297,0.11,0.036,2
"309",0.318,0.095,0.073,0.049,0.29,0.097,0.034,2
"310",0.342,0.095,0.073,0.049,0.302,0.092,0.032,2
"311",0.371,0.112,0.101,0.088,0.183,0.096,0.04,2
"312",0.355,0.11,0.099,0.082,0.212,0.08,0.03,2
"313",0.324,0.094,0.071,0.044,0.308,0.087,0.027,2
"314",0.358,0.096,0.075,0.051,0.267,0.073,0.026,2
"315",0.32,0.108,0.094,0.079,0.222,0.092,0.042,2
"316",0.338,0.095,0.074,0.05,0.307,0.089,0.031,2
"317",0.372,0.091,0.075,0.045,0.335,0.085,0.024,2
"318",0.379,0.108,0.094,0.076,0.192,0.061,0.023,2
"319",0.36,0.1,0.083,0.063,0.215,0.081,0.034,2
"320",0.33,0.092,0.069,0.044,0.288,0.079,0.026,2
"321",0.349,0.1,0.081,0.062,0.222,0.119,0.058,2
"322",0.399,0.095,0.072,0.048,0.298,0.085,0.03,2
"323",0.389,0.1,0.081,0.06,0.257,0.084,0.037,2
"324",0.32,0.095,0.074,0.047,0.313,0.089,0.029,2
"325",0.331,0.097,0.078,0.051,0.305,0.081,0.026,2
"326",0.363,0.095,0.076,0.047,0.327,0.092,0.03,2
"327",0.301,0.097,0.075,0.052,0.278,0.092,0.032,2
"328",0.378,0.095,0.074,0.048,0.288,0.089,0.034,2
"329",0.337,0.116,0.103,0.096,0.205,0.083,0.032,2
"330",0.318,0.101,0.082,0.065,0.181,0.068,0.03,2
"331",0.367,0.092,0.07,0.046,0.246,0.075,0.027,2
"332",0.361,0.089,0.07,0.042,0.307,0.083,0.025,2
"333",0.363,0.103,0.083,0.063,0.244,0.125,0.059,2
"334",0.359,0.096,0.073,0.049,0.25,0.081,0.027,2
"335",0.389,0.093,0.071,0.046,0.302,0.084,0.028,2
"336",0.322,0.096,0.074,0.049,0.287,0.098,0.033,2
"337",0.325,0.109,0.097,0.079,0.196,0.077,0.029,2
"338",0.309,0.091,0.073,0.044,0.315,0.083,0.026,2
"339",0.343,0.093,0.073,0.046,0.311,0.083,0.027,2
"340",0.349,0.094,0.072,0.047,0.281,0.086,0.032,2
"341",0.4,0.094,0.072,0.045,0.303,0.09,0.03,2
"342",0.342,0.102,0.088,0.067,0.281,0.111,0.05,2
"343",0.301,0.1,0.082,0.06,0.242,0.1,0.044,2
"344",0.386,0.101,0.079,0.056,0.263,0.115,0.048,2
"345",0.347,0.097,0.077,0.054,0.282,0.087,0.032,2
"346",0.317,0.093,0.07,0.046,0.296,0.083,0.028,2
"347",0.378,0.094,0.074,0.051,0.244,0.084,0.033,2
"348",0.337,0.113,0.104,0.09,0.156,0.063,0.025,2
"349",0.312,0.098,0.074,0.054,0.203,0.109,0.051,2
"350",0.374,0.111,0.101,0.083,0.215,0.091,0.032,2
"351",0.331,0.094,0.073,0.046,0.32,0.078,0.025,2
"352",0.325,0.11,0.099,0.082,0.19,0.098,0.041,2
"353",0.301,0.099,0.078,0.058,0.256,0.086,0.035,2
"354",0.308,0.109,0.095,0.083,0.182,0.105,0.047,2
"355",0.345,0.103,0.088,0.067,0.192,0.083,0.036,2
"356",0.397,0.091,0.069,0.045,0.294,0.081,0.027,2
"357",0.326,0.107,0.096,0.074,0.284,0.104,0.038,2
"358",0.366,0.108,0.096,0.077,0.199,0.099,0.04,2
"359",0.307,0.104,0.094,0.075,0.174,0.048,0.017,2
"360",0.362,0.09,0.07,0.042,0.332,0.088,0.026,2
"361",0.348,0.094,0.073,0.047,0.291,0.1,0.036,2
"362",0.348,0.102,0.083,0.067,0.185,0.08,0.035,2
"363",0.373,0.108,0.098,0.074,0.303,0.103,0.033,2
"364",0.385,0.101,0.086,0.067,0.265,0.103,0.05,2
"365",0.351,0.109,0.095,0.078,0.22,0.082,0.029,2
"366",0.344,0.098,0.076,0.053,0.272,0.092,0.03,2
"367",0.398,0.107,0.091,0.073,0.197,0.096,0.039,2
"368",0.311,0.09,0.068,0.043,0.296,0.076,0.023,2
"369",0.357,0.105,0.091,0.072,0.187,0.081,0.035,2
"370",0.389,0.093,0.07,0.048,0.227,0.075,0.027,2
"371",0.366,0.107,0.092,0.074,0.167,0.087,0.038,2
"372",0.303,0.098,0.082,0.06,0.268,0.121,0.056,2
"373",0.385,0.099,0.078,0.058,0.216,0.071,0.026,2
"374",0.322,0.094,0.071,0.046,0.285,0.085,0.029,2
"375",0.365,0.095,0.073,0.047,0.306,0.079,0.026,2
"376",0.367,0.103,0.08,0.063,0.189,0.117,0.057,2
"377",0.362,0.094,0.07,0.047,0.246,0.062,0.021,2
"378",0.376,0.089,0.069,0.041,0.305,0.079,0.024,2
"379",0.306,0.096,0.073,0.05,0.248,0.08,0.029,2
"380",0.331,0.098,0.079,0.059,0.236,0.115,0.053,2
"381",0.354,0.113,0.103,0.088,0.136,0.037,0.014,2
"382",0.387,0.116,0.107,0.099,0.204,0.081,0.029,2
"383",0.313,0.093,0.07,0.045,0.297,0.087,0.028,2
"384",0.384,0.098,0.078,0.058,0.205,0.074,0.03,2
"385",0.331,0.108,0.094,0.075,0.254,0.098,0.037,2
"386",0.318,0.089,0.068,0.041,0.32,0.083,0.024,2
"387",0.302,0.093,0.072,0.046,0.322,0.088,0.029,2
"388",0.323,0.101,0.08,0.062,0.201,0.071,0.03,2
"389",0.387,0.092,0.071,0.045,0.302,0.09,0.03,2
"390",0.39,0.089,0.067,0.043,0.304,0.079,0.025,2
"391",0.334,0.093,0.071,0.045,0.298,0.082,0.028,2
"392",0.349,0.095,0.075,0.052,0.258,0.091,0.039,2
"393",0.3,0.089,0.067,0.041,0.325,0.082,0.024,2
"394",0.319,0.108,0.093,0.076,0.162,0.081,0.034,2
"395",0.306,0.101,0.083,0.062,0.3,0.126,0.056,2
"396",0.338,0.099,0.078,0.055,0.289,0.106,0.042,2
"397",0.353,0.094,0.072,0.045,0.294,0.07,0.022,2
"398",0.396,0.109,0.09,0.076,0.154,0.1,0.045,2
"399",0.345,0.102,0.084,0.065,0.203,0.081,0.034,2
"400",0.37,0.095,0.073,0.048,0.297,0.093,0.033,2
"401",0.316,0.092,0.072,0.046,0.313,0.092,0.031,2
"402",0.342,0.113,0.104,0.088,0.191,0.067,0.024,2
"403",0.395,0.097,0.075,0.052,0.279,0.094,0.034,2
"404",0.377,0.093,0.073,0.05,0.263,0.075,0.028,2
"405",0.312,0.102,0.08,0.06,0.233,0.127,0.058,2
"406",0.349,0.104,0.093,0.072,0.152,0.036,0.013,2
"407",0.343,0.099,0.081,0.062,0.197,0.071,0.03,2
"408",0.32,0.093,0.071,0.046,0.305,0.087,0.029,2
"409",0.394,0.089,0.069,0.042,0.316,0.08,0.024,2
"410",0.374,0.09,0.071,0.043,0.301,0.078,0.024,2
"411",0.307,0.089,0.07,0.042,0.358,0.087,0.025,2
"412",0.44,0.091,0.071,0.045,0.315,0.088,0.028,2
"413",0.402,0.108,0.097,0.077,0.204,0.076,0.026,2
"414",0.426,0.105,0.087,0.071,0.195,0.087,0.037,2
"415",0.477,0.093,0.07,0.045,0.29,0.08,0.027,2
"416",0.456,0.095,0.071,0.049,0.252,0.085,0.033,2
"417",0.409,0.101,0.084,0.061,0.309,0.127,0.057,2
"418",0.488,0.093,0.071,0.046,0.295,0.087,0.029,2
"419",0.473,0.095,0.073,0.051,0.21,0.065,0.025,2
"420",0.46,0.094,0.071,0.045,0.295,0.083,0.03,2
"421",0.487,0.094,0.071,0.045,0.266,0.071,0.023,2
"422",0.421,0.108,0.099,0.08,0.131,0.033,0.013,2
"423",0.466,0.093,0.07,0.046,0.263,0.074,0.028,2
"424",0.482,0.112,0.103,0.088,0.245,0.082,0.028,2
"425",0.481,0.104,0.09,0.071,0.155,0.038,0.014,2
"426",0.484,0.094,0.073,0.052,0.174,0.053,0.015,2
"427",0.408,0.112,0.102,0.091,0.177,0.089,0.042,2
